,WVP_P2_ind,WVP_Ext_Wind_ind,WVP_Eq_Wind_group,WVP_cpWind_date_time,WVP_VG_date_time,WVP_P2_date_time,WVP_VG_date_time_num,WVP_cpWindSpeed_mean,WVP_VG_East,WVP_VG_West,WVP_seeing_mean,WVP_VG_date,OP_in
4095,1,0,509,4/24/22 5:14,4/24/22 5:17,4/24/22 5:18,1650802670,9.9,0,0,0.405,4/24/22,7
4096,1,0,509,4/24/22 5:14,4/24/22 5:18,4/24/22 5:18,1650802721,9.9,0,0,0.38,4/24/22,7
4097,1,0,509,4/24/22 5:14,4/24/22 5:18,4/24/22 5:19,1650802733,9.9,0,0,0.435,4/24/22,7
4098,1,1,510,4/24/22 5:19,4/24/22 5:22,4/24/22 5:22,1650802924,10.4,0,0,0.5185,4/24/22,7
4099,1,0,510,4/24/22 5:19,4/24/22 5:24,4/24/22 5:24,1650803049,10.4,0,0,0.530666667,4/24/22,7
4100,1,1,511,4/24/22 5:24,4/24/22 5:25,4/24/22 5:25,1650803128,9,0,0,0.486,4/24/22,7
4101,1,0,511,4/24/22 5:24,4/24/22 5:25,4/24/22 5:26,1650803159,9,0,0,0.583,4/24/22,7
4102,1,0,511,4/24/22 5:24,4/24/22 5:27,4/24/22 5:27,1650803233,9,0,0,0.64,4/24/22,7
4103,1,0,511,4/24/22 5:24,4/24/22 5:27,4/24/22 5:27,1650803249,9,0,0,0.694,4/24/22,7
4104,1,0,511,4/24/22 5:24,4/24/22 5:29,4/24/22 5:29,1650803372,9,0,0,0.68,4/24/22,7
4105,1,1,512,4/24/22 5:29,4/24/22 5:30,4/24/22 5:30,1650803444,9.2,0,0,0.683,4/24/22,7
4106,1,0,512,4/24/22 5:29,4/24/22 5:31,4/24/22 5:31,1650803479,9.2,0,0,0.696,4/24/22,7
4107,1,0,512,4/24/22 5:29,4/24/22 5:31,4/24/22 5:32,1650803496,9.2,0,0,0.772,4/24/22,7
4108,1,0,512,4/24/22 5:29,4/24/22 5:32,4/24/22 5:32,1650803549,9.2,0,0,0.733,4/24/22,7
4109,1,0,512,4/24/22 5:29,4/24/22 5:32,4/24/22 5:33,1650803569,9.2,0,0,0.572,4/24/22,7
4110,1,0,512,4/24/22 5:29,4/24/22 5:33,4/24/22 5:33,1650803600,9.2,0,0,0.594,4/24/22,7
4111,1,0,512,4/24/22 5:29,4/24/22 5:33,4/24/22 5:34,1650803638,9.2,0,0,0.571,4/24/22,7
4112,1,0,512,4/24/22 5:29,4/24/22 5:34,4/24/22 5:34,1650803654,9.2,0,0,0.561,4/24/22,7
4113,1,0,512,4/24/22 5:29,4/24/22 5:34,4/24/22 5:35,1650803677,9.2,0,0,0.549,4/24/22,7
4114,1,1,513,4/24/22 5:34,4/24/22 5:35,4/24/22 5:35,1650803713,10.2,0,0,0.693,4/24/22,7
4115,1,0,513,4/24/22 5:34,4/24/22 5:35,4/24/22 5:36,1650803758,10.2,0,0,0.53,4/24/22,7
4116,1,1,514,4/24/22 5:39,4/24/22 5:40,4/24/22 5:40,1650804011,9.7,0,0,0.569,4/24/22,7
4117,1,0,514,4/24/22 5:39,4/24/22 5:40,4/24/22 5:41,1650804034,9.7,0,0,0.74525,4/24/22,7
4118,1,0,514,4/24/22 5:39,4/24/22 5:42,4/24/22 5:43,1650804163,9.7,0,0,0.61,4/24/22,7
4119,1,0,514,4/24/22 5:39,4/24/22 5:43,4/24/22 5:43,1650804214,9.7,0,0,0.64,4/24/22,7
4120,1,0,514,4/24/22 5:39,4/24/22 5:44,4/24/22 5:44,1650804243,9.7,0,0,0.66,4/24/22,7
4121,1,0,514,4/24/22 5:39,4/24/22 5:44,4/24/22 5:44,1650804262,9.7,0,0,0.726,4/24/22,7
4122,1,1,515,4/24/22 5:44,4/24/22 5:45,4/24/22 5:45,1650804326,10.2,0,0,0.737,4/24/22,7
4123,1,0,515,4/24/22 5:44,4/24/22 5:45,4/24/22 5:46,1650804348,10.2,0,0,0.761,4/24/22,7
4124,1,0,515,4/24/22 5:44,4/24/22 5:46,4/24/22 5:46,1650804382,10.2,0,0,0.903,4/24/22,7
4125,1,0,515,4/24/22 5:44,4/24/22 5:46,4/24/22 5:47,1650804407,10.2,0,0,0.801,4/24/22,7
4126,1,0,515,4/24/22 5:44,4/24/22 5:47,4/24/22 5:47,1650804427,10.2,0,0,0.7284,4/24/22,7
4127,1,1,516,4/24/22 5:49,4/24/22 5:50,4/24/22 5:50,1650804601,8.4,0,0,0.736,4/24/22,7
4128,1,0,516,4/24/22 5:49,4/24/22 5:50,4/24/22 5:50,1650804625,8.4,0,0,0.789666667,4/24/22,7
4129,1,0,516,4/24/22 5:49,4/24/22 5:51,4/24/22 5:52,1650804699,8.4,0,0,0.7395,4/24/22,7
4130,1,0,516,4/24/22 5:49,4/24/22 5:53,4/24/22 5:53,1650804780,8.4,0,0,0.643,4/24/22,7
4131,1,0,516,4/24/22 5:49,4/24/22 5:53,4/24/22 5:53,1650804812,8.4,0,0,0.857,4/24/22,7
4132,1,0,516,4/24/22 5:49,4/24/22 5:53,4/24/22 5:54,1650804825,8.4,0,0,0.812,4/24/22,7
4133,1,0,516,4/24/22 5:49,4/24/22 5:54,4/24/22 5:54,1650804868,8.4,0,0,0.907,4/24/22,7
4134,1,1,517,4/24/22 5:54,4/24/22 5:56,4/24/22 5:56,1650804983,9.6,0,0,0.781,4/24/22,7
4135,1,0,517,4/24/22 5:54,4/24/22 5:57,4/24/22 5:57,1650805022,9.6,0,0,0.849,4/24/22,7
4136,1,0,517,4/24/22 5:54,4/24/22 5:57,4/24/22 5:57,1650805051,9.6,0,0,0.75,4/24/22,7
4137,1,0,517,4/24/22 5:54,4/24/22 5:58,4/24/22 5:58,1650805097,9.6,0,0,0.78,4/24/22,7
4138,1,0,517,4/24/22 5:54,4/24/22 5:59,4/24/22 5:59,1650805142,9.6,0,0,0.826,4/24/22,7
4139,1,0,517,4/24/22 5:54,4/24/22 5:59,4/24/22 5:59,1650805167,9.6,0,0,0.766,4/24/22,7
4140,1,1,518,4/24/22 5:59,4/24/22 6:00,4/24/22 6:00,1650805207,10.1,0,0,0.644,4/24/22,7
4141,1,0,518,4/24/22 5:59,4/24/22 6:00,4/24/22 6:00,1650805233,10.1,0,0,0.739,4/24/22,7
4142,1,0,518,4/24/22 5:59,4/24/22 6:00,4/24/22 6:01,1650805243,10.1,0,0,0.729,4/24/22,7
4143,1,0,518,4/24/22 5:59,4/24/22 6:01,4/24/22 6:01,1650805278,10.1,0,0,0.566,4/24/22,7
4144,1,0,518,4/24/22 5:59,4/24/22 6:01,4/24/22 6:02,1650805319,10.1,0,0,0.737,4/24/22,7
4145,1,0,518,4/24/22 5:59,4/24/22 6:02,4/24/22 6:02,1650805351,10.1,0,0,0.711,4/24/22,7
4146,1,0,518,4/24/22 5:59,4/24/22 6:02,4/24/22 6:03,1650805369,10.1,0,0,0.641166667,4/24/22,7
4147,1,1,519,4/24/22 6:04,4/24/22 6:06,4/24/22 6:06,1650805564,7.8,0,0,0.843,4/24/22,7
4148,1,0,519,4/24/22 6:04,4/24/22 6:06,4/24/22 6:06,1650805601,7.8,0,0,0.808,4/24/22,7
4149,1,0,519,4/24/22 6:04,4/24/22 6:07,4/24/22 6:07,1650805626,7.8,0,0,0.785,4/24/22,7
4150,1,0,519,4/24/22 6:04,4/24/22 6:07,4/24/22 6:07,1650805660,7.8,0,0,0.565,4/24/22,7
4151,1,0,519,4/24/22 6:04,4/24/22 6:08,4/24/22 6:09,1650805716,7.8,0,0,0.823,4/24/22,7
4152,1,0,519,4/24/22 6:04,4/24/22 6:09,4/24/22 6:10,1650805794,7.8,0,0,0.678,4/24/22,7
4153,1,1,520,4/24/22 6:09,4/24/22 6:10,4/24/22 6:11,1650805851,9.6,0,0,0.95,4/24/22,7
4154,1,0,520,4/24/22 6:09,4/24/22 6:11,4/24/22 6:11,1650805870,9.6,0,0,0.801,4/24/22,7
4155,1,1,521,4/24/22 20:39,4/24/22 20:40,4/24/22 20:41,1650858049,10.9,0,0,1.062,4/24/22,7
4156,1,0,521,4/24/22 20:39,4/24/22 20:41,4/24/22 20:41,1650858108,10.9,0,0,1.437714286,4/24/22,7
4157,1,1,522,4/24/22 20:44,4/24/22 20:45,4/24/22 20:45,1650858322,11.6,0,0,1.286,4/24/22,7
4158,1,0,522,4/24/22 20:44,4/24/22 20:45,4/24/22 20:45,1650858345,11.6,0,0,1.339,4/24/22,7
4159,1,0,522,4/24/22 20:44,4/24/22 20:52,4/24/22 20:53,1650858731,11.6,0,0,1.055,4/24/22,7
4160,1,0,522,4/24/22 20:44,4/24/22 20:53,4/24/22 20:53,1650858814,11.6,0,0,1.182333333,4/24/22,7
4161,1,1,523,4/24/22 20:54,4/24/22 20:55,4/24/22 20:55,1650858907,10.3,0,0,1.318,4/24/22,7
4162,1,0,523,4/24/22 20:54,4/24/22 20:55,4/24/22 20:55,1650858931,10.3,0,0,1.071,4/24/22,7
4163,1,0,523,4/24/22 20:54,4/24/22 20:56,4/24/22 20:56,1650858974,10.3,0,0,0.971875,4/24/22,7
4164,1,1,524,4/24/22 20:59,4/24/22 21:00,4/24/22 21:00,1650859221,10.9,0,0,1.031571429,4/24/22,7
4165,1,0,524,4/24/22 20:59,4/24/22 21:03,4/24/22 21:04,1650859427,10.9,0,0,0.744,4/24/22,7
4166,1,0,524,4/24/22 20:59,4/24/22 21:04,4/24/22 21:04,1650859450,10.9,0,0,0.995,4/24/22,7
4167,1,1,525,4/24/22 21:04,4/24/22 21:05,4/24/22 21:05,1650859503,9.1,0,0,0.88825,4/24/22,7
4168,1,0,525,4/24/22 21:04,4/24/22 21:06,4/24/22 21:07,1650859611,9.1,0,0,0.7755,4/24/22,7
4169,1,0,525,4/24/22 21:04,4/24/22 21:08,4/24/22 21:08,1650859686,9.1,0,0,0.766,4/24/22,7
4170,1,0,525,4/24/22 21:04,4/24/22 21:09,4/24/22 21:09,1650859777,9.1,0,0,0.7886,4/24/22,7
4171,1,1,526,4/24/22 21:09,4/24/22 21:12,4/24/22 21:12,1650859929,10.7,0,0,0.635,4/24/22,7
4172,1,0,526,4/24/22 21:09,4/24/22 21:12,4/24/22 21:12,1650859949,10.7,0,0,0.68,4/24/22,7
4173,1,0,526,4/24/22 21:09,4/24/22 21:12,4/24/22 21:13,1650859972,10.7,0,0,0.681,4/24/22,7
4174,1,0,526,4/24/22 21:09,4/24/22 21:13,4/24/22 21:13,1650860017,10.7,0,0,0.731,4/24/22,7
4175,1,0,526,4/24/22 21:09,4/24/22 21:14,4/24/22 21:14,1650860043,10.7,0,0,0.86975,4/24/22,7
4176,1,1,527,4/24/22 21:14,4/24/22 21:18,4/24/22 21:18,1650860292,9.2,0,0,0.869,4/24/22,7
4177,1,0,527,4/24/22 21:14,4/24/22 21:18,4/24/22 21:18,1650860319,9.2,0,0,0.73825,4/24/22,7
4178,1,1,528,4/24/22 21:19,4/24/22 21:22,4/24/22 21:22,1650860562,10.6,0,0,0.538,4/24/22,7
4179,1,0,528,4/24/22 21:19,4/24/22 21:22,4/24/22 21:23,1650860573,10.6,0,0,0.74525,4/24/22,7
4180,1,1,529,4/24/22 21:24,4/24/22 21:26,4/24/22 21:27,1650860814,11.8,0,0,0.797,4/24/22,7
4181,1,0,529,4/24/22 21:24,4/24/22 21:27,4/24/22 21:27,1650860839,11.8,0,0,0.6865,4/24/22,7
4182,1,0,529,4/24/22 21:24,4/24/22 21:28,4/24/22 21:28,1650860913,11.8,0,0,0.717333333,4/24/22,7
4183,1,1,530,4/24/22 21:34,4/24/22 21:36,4/24/22 21:36,1650861385,11.7,0,0,0.702,4/24/22,7
4184,1,0,530,4/24/22 21:34,4/24/22 21:37,4/24/22 21:37,1650861443,11.7,0,0,0.721,4/24/22,7
4185,1,0,530,4/24/22 21:34,4/24/22 21:37,4/24/22 21:38,1650861476,11.7,0,0,0.66,4/24/22,7
4186,1,0,530,4/24/22 21:34,4/24/22 21:38,4/24/22 21:38,1650861492,11.7,0,0,0.673,4/24/22,7
4187,1,0,530,4/24/22 21:34,4/24/22 21:39,4/24/22 21:39,1650861544,11.7,0,0,0.785,4/24/22,7
4188,1,0,530,4/24/22 21:34,4/24/22 21:42,4/24/22 21:44,1650861752,11.7,0,0,1.041,4/24/22,7
4189,1,1,531,4/24/22 21:44,4/24/22 21:45,4/24/22 21:45,1650861940,12,0,0,0.907,4/24/22,7
4190,1,0,531,4/24/22 21:44,4/24/22 21:46,4/24/22 21:46,1650861985,12,0,0,0.798166667,4/24/22,7
4191,1,0,531,4/24/22 21:44,4/24/22 21:49,4/24/22 21:50,1650862199,12,0,0,0.81,4/24/22,7
4192,1,1,532,4/24/22 21:49,4/24/22 21:51,4/24/22 21:51,1650862262,11.5,0,0,0.613,4/24/22,7
4193,1,0,532,4/24/22 21:49,4/24/22 21:51,4/24/22 21:51,1650862290,11.5,0,0,0.608,4/24/22,7
4194,1,0,532,4/24/22 21:49,4/24/22 21:51,4/24/22 21:52,1650862294,11.5,0,0,0.695,4/24/22,7
4195,1,0,532,4/24/22 21:49,4/24/22 21:53,4/24/22 21:53,1650862380,11.5,0,0,0.71,4/24/22,7
4196,1,0,532,4/24/22 21:49,4/24/22 21:53,4/24/22 21:53,1650862395,11.5,0,0,0.708,4/24/22,7
4197,1,0,532,4/24/22 21:49,4/24/22 21:54,4/24/22 21:54,1650862464,11.5,0,0,0.794333333,4/24/22,7
4198,1,1,533,4/24/22 21:54,4/24/22 21:56,4/24/22 21:56,1650862561,11.3,0,0,0.755,4/24/22,7
4199,1,0,533,4/24/22 21:54,4/24/22 21:56,4/24/22 21:56,1650862589,11.3,0,0,0.787,4/24/22,7
4200,1,0,533,4/24/22 21:54,4/24/22 21:56,4/24/22 21:57,1650862608,11.3,0,0,0.7264,4/24/22,7
4201,1,0,533,4/24/22 21:54,4/24/22 21:59,4/24/22 21:59,1650862766,11.3,0,0,0.748,4/24/22,7
4202,1,0,533,4/24/22 21:54,4/24/22 21:59,4/24/22 22:00,1650862779,11.3,0,0,0.725333333,4/24/22,7
4203,1,1,534,4/24/22 21:59,4/24/22 22:01,4/24/22 22:01,1650862885,11.8,0,0,0.822,4/24/22,7
4204,1,0,534,4/24/22 21:59,4/24/22 22:02,4/24/22 22:02,1650862923,11.8,0,0,0.8154,4/24/22,7
4205,1,0,534,4/24/22 21:59,4/24/22 22:04,4/24/22 22:04,1650863067,11.8,0,0,0.784,4/24/22,7
4206,1,1,535,4/24/22 22:04,4/24/22 22:05,4/24/22 22:05,1650863132,11.5,0,0,0.955,4/24/22,7
4207,1,0,535,4/24/22 22:04,4/24/22 22:05,4/24/22 22:06,1650863154,11.5,0,0,0.822,4/24/22,7
4208,1,0,535,4/24/22 22:04,4/24/22 22:06,4/24/22 22:06,1650863193,11.5,0,0,0.738,4/24/22,7
4209,1,0,535,4/24/22 22:04,4/24/22 22:07,4/24/22 22:07,1650863227,11.5,0,0,0.888,4/24/22,7
4210,1,0,535,4/24/22 22:04,4/24/22 22:07,4/24/22 22:07,1650863243,11.5,0,0,0.741,4/24/22,7
4211,1,1,536,4/24/22 22:09,4/24/22 22:11,4/24/22 22:11,1650863498,11.6,0,0,0.698,4/24/22,7
4212,1,0,536,4/24/22 22:09,4/24/22 22:13,4/24/22 22:13,1650863589,11.6,0,0,0.76375,4/24/22,7
4213,1,1,537,4/24/22 22:14,4/24/22 22:16,4/24/22 22:17,1650863817,10.8,0,0,1.009,4/24/22,7
4214,1,0,537,4/24/22 22:14,4/24/22 22:17,4/24/22 22:17,1650863840,10.8,0,0,0.956,4/24/22,7
4215,1,0,537,4/24/22 22:14,4/24/22 22:18,4/24/22 22:18,1650863917,10.8,0,0,0.747,4/24/22,7
4216,1,0,537,4/24/22 22:14,4/24/22 22:19,4/24/22 22:19,1650863944,10.8,0,0,0.755666667,4/24/22,7
4217,1,1,538,4/24/22 22:19,4/24/22 22:20,4/24/22 22:20,1650864019,10.9,0,0,0.86925,4/24/22,7
4218,1,0,538,4/24/22 22:19,4/24/22 22:22,4/24/22 22:22,1650864149,10.9,0,0,1.014,4/24/22,7
4219,1,0,538,4/24/22 22:19,4/24/22 22:22,4/24/22 22:23,1650864173,10.9,0,0,0.931,4/24/22,7
4220,1,0,538,4/24/22 22:19,4/24/22 22:23,4/24/22 22:23,1650864215,10.9,0,0,0.981,4/24/22,7
4221,1,0,538,4/24/22 22:19,4/24/22 22:24,4/24/22 22:24,1650864266,10.9,0,0,0.751,4/24/22,7
4222,1,1,539,4/24/22 22:24,4/24/22 22:25,4/24/22 22:25,1650864313,9.4,0,0,0.762333333,4/24/22,7
4223,1,1,540,4/24/22 23:54,4/24/22 23:56,4/24/22 23:57,1650869814,13,0,0,1.438571429,4/24/22,7
4224,1,1,541,4/24/22 23:59,4/25/22 0:01,4/25/22 0:01,1650870068,12.8,0,0,1.347,4/25/22,7
4225,1,0,541,4/24/22 23:59,4/25/22 0:01,4/25/22 0:01,1650870087,12.8,0,0,1.352,4/25/22,7
4226,1,0,541,4/24/22 23:59,4/25/22 0:01,4/25/22 0:02,1650870110,12.8,0,0,1.276125,4/25/22,7
4227,1,1,542,4/25/22 0:04,4/25/22 0:05,4/25/22 0:06,1650870355,11.6,0,0,1.939,4/25/22,7
4228,1,0,542,4/25/22 0:04,4/25/22 0:06,4/25/22 0:06,1650870394,11.6,0,0,2.218,4/25/22,7
4229,1,0,542,4/25/22 0:04,4/25/22 0:06,4/25/22 0:07,1650870406,11.6,0,0,2.246833333,4/25/22,7
4230,1,1,543,4/25/22 0:09,4/25/22 0:09,4/25/22 0:10,1650870600,12.2,0,0,2.608,4/25/22,7
4231,1,0,543,4/25/22 0:09,4/25/22 0:10,4/25/22 0:10,1650870617,12.2,0,0,1.9875,4/25/22,7
4232,1,0,543,4/25/22 0:09,4/25/22 0:11,4/25/22 0:11,1650870703,12.2,0,0,2.19025,4/25/22,7
4233,1,0,543,4/25/22 0:09,4/25/22 0:13,4/25/22 0:13,1650870810,12.2,0,0,1.284,4/25/22,7
4234,1,0,543,4/25/22 0:09,4/25/22 0:14,4/25/22 0:14,1650870882,12.2,0,0,1.287,4/25/22,7
4235,1,1,544,4/25/22 0:14,4/25/22 0:15,4/25/22 0:15,1650870927,13,0,0,1.362,4/25/22,7
4236,1,0,544,4/25/22 0:14,4/25/22 0:16,4/25/22 0:16,1650870975,13,0,0,1.558,4/25/22,7
4237,1,0,544,4/25/22 0:14,4/25/22 0:16,4/25/22 0:16,1650870997,13,0,0,1.37025,4/25/22,7
4238,1,0,544,4/25/22 0:14,4/25/22 0:18,4/25/22 0:18,1650871114,13,0,0,1.2532,4/25/22,7
4239,1,1,545,4/25/22 0:19,4/25/22 0:21,4/25/22 0:21,1650871279,13.7,0,0,1.052,4/25/22,7
4240,1,0,545,4/25/22 0:19,4/25/22 0:21,4/25/22 0:21,1650871310,13.7,0,0,1.1165,4/25/22,7
4241,1,0,545,4/25/22 0:19,4/25/22 0:23,4/25/22 0:23,1650871408,13.7,0,0,1.1125,4/25/22,7
4242,1,0,545,4/25/22 0:19,4/25/22 0:24,4/25/22 0:24,1650871465,13.7,0,0,1.082333333,4/25/22,7
4243,1,1,546,4/25/22 0:24,4/25/22 0:26,4/25/22 0:26,1650871568,14.4,0,0,1.099,4/25/22,7
4244,1,0,546,4/25/22 0:24,4/25/22 0:26,4/25/22 0:26,1650871584,14.4,0,0,1.4125,4/25/22,7
4245,1,0,546,4/25/22 0:24,4/25/22 0:27,4/25/22 0:27,1650871657,14.4,0,0,1.423,4/25/22,7
4246,1,0,546,4/25/22 0:24,4/25/22 0:28,4/25/22 0:28,1650871687,14.4,0,0,1.291,4/25/22,7
4247,1,0,546,4/25/22 0:24,4/25/22 0:28,4/25/22 0:28,1650871710,14.4,0,0,1.4644,4/25/22,7
4248,1,1,547,4/25/22 0:29,4/25/22 0:31,4/25/22 0:31,1650871878,13.8,0,0,1.3366,4/25/22,7
4249,1,0,547,4/25/22 0:29,4/25/22 0:33,4/25/22 0:33,1650872024,13.8,0,0,1.3215,4/25/22,7
4250,1,0,547,4/25/22 0:29,4/25/22 0:34,4/25/22 0:34,1650872072,13.8,0,0,1.3235,4/25/22,7
4251,1,1,548,4/25/22 0:34,4/25/22 0:35,4/25/22 0:35,1650872148,14,0,0,1.241,4/25/22,7
4252,1,0,548,4/25/22 0:34,4/25/22 0:36,4/25/22 0:36,1650872170,14,0,0,1.325,4/25/22,7
4253,1,0,548,4/25/22 0:34,4/25/22 0:37,4/25/22 0:37,1650872244,14,0,0,1.1746,4/25/22,7
4254,1,0,548,4/25/22 0:34,4/25/22 0:39,4/25/22 0:39,1650872385,14,0,0,1.111,4/25/22,7
4255,1,1,549,4/25/22 0:39,4/25/22 0:40,4/25/22 0:40,1650872453,13.7,0,0,1.197,4/25/22,7
4256,1,0,549,4/25/22 0:39,4/25/22 0:41,4/25/22 0:41,1650872486,13.7,0,0,1.125,4/25/22,7
4257,1,0,549,4/25/22 0:39,4/25/22 0:41,4/25/22 0:41,1650872487,13.7,0,0,1.0658,4/25/22,7
4258,1,0,549,4/25/22 0:39,4/25/22 0:44,4/25/22 0:44,1650872664,13.7,0,0,1.150666667,4/25/22,7
4259,1,1,550,4/25/22 0:44,4/25/22 0:45,4/25/22 0:45,1650872755,13.6,0,0,1.03725,4/25/22,7
4260,1,0,550,4/25/22 0:44,4/25/22 0:47,4/25/22 0:47,1650872868,13.6,0,0,1.208,4/25/22,7
4261,1,0,550,4/25/22 0:44,4/25/22 0:48,4/25/22 0:48,1650872883,13.6,0,0,1.128,4/25/22,7
4262,1,0,550,4/25/22 0:44,4/25/22 0:48,4/25/22 0:48,1650872928,13.6,0,0,0.985,4/25/22,7
4263,1,0,550,4/25/22 0:44,4/25/22 0:49,4/25/22 0:49,1650872955,13.6,0,0,1.1415,4/25/22,7
4264,1,1,551,4/25/22 0:49,4/25/22 0:50,4/25/22 0:50,1650873024,12.5,0,0,0.999,4/25/22,7
4265,1,0,551,4/25/22 0:49,4/25/22 0:50,4/25/22 0:50,1650873044,12.5,0,0,1.00925,4/25/22,7
4266,1,0,551,4/25/22 0:49,4/25/22 0:52,4/25/22 0:53,1650873169,12.5,0,0,1.0098,4/25/22,7
4267,1,1,552,4/25/22 0:54,4/25/22 0:55,4/25/22 0:55,1650873311,13,0,0,1.028,4/25/22,7
4268,1,0,552,4/25/22 0:54,4/25/22 0:55,4/25/22 0:56,1650873336,13,0,0,0.9825,4/25/22,7
4269,1,0,552,4/25/22 0:54,4/25/22 0:56,4/25/22 0:57,1650873419,13,0,0,1.061333333,4/25/22,7
4270,1,1,553,4/25/22 0:59,4/25/22 1:00,4/25/22 1:00,1650873602,12.5,0,0,0.978,4/25/22,7
4271,1,0,553,4/25/22 0:59,4/25/22 1:00,4/25/22 1:00,1650873625,12.5,0,0,1.18525,4/25/22,7
4272,1,0,553,4/25/22 0:59,4/25/22 1:02,4/25/22 1:02,1650873750,12.5,0,0,1.028,4/25/22,7
4273,1,0,553,4/25/22 0:59,4/25/22 1:04,4/25/22 1:05,1650873867,12.5,0,0,0.931,4/25/22,7
4274,1,1,554,4/25/22 1:04,4/25/22 1:05,4/25/22 1:06,1650873937,12.8,0,0,1.25775,4/25/22,7
4275,1,0,554,4/25/22 1:04,4/25/22 1:07,4/25/22 1:08,1650874063,12.8,0,0,1.124,4/25/22,7
4276,1,0,554,4/25/22 1:04,4/25/22 1:08,4/25/22 1:08,1650874096,12.8,0,0,1.332,4/25/22,7
4277,1,0,554,4/25/22 1:04,4/25/22 1:08,4/25/22 1:09,1650874120,12.8,0,0,1.57,4/25/22,7
4278,1,0,554,4/25/22 1:04,4/25/22 1:09,4/25/22 1:09,1650874173,12.8,0,0,1.253,4/25/22,7
4279,1,1,555,4/25/22 1:09,4/25/22 1:11,4/25/22 1:12,1650874315,12.6,0,0,0.905,4/25/22,7
4280,1,0,555,4/25/22 1:09,4/25/22 1:12,4/25/22 1:12,1650874361,12.6,0,0,1.015,4/25/22,7
4281,1,0,555,4/25/22 1:09,4/25/22 1:13,4/25/22 1:13,1650874384,12.6,0,0,1.033,4/25/22,7
4282,1,0,555,4/25/22 1:09,4/25/22 1:14,4/25/22 1:14,1650874444,12.6,0,0,1.121,4/25/22,7
4283,1,1,556,4/25/22 1:14,4/25/22 1:15,4/25/22 1:15,1650874512,11.8,0,0,1.069,4/25/22,7
4284,1,0,556,4/25/22 1:14,4/25/22 1:15,4/25/22 1:15,1650874534,11.8,0,0,0.992875,4/25/22,7
4285,1,0,556,4/25/22 1:14,4/25/22 1:19,4/25/22 1:19,1650874789,11.8,0,0,1.073,4/25/22,7
4286,1,1,557,4/25/22 1:19,4/25/22 1:20,4/25/22 1:20,1650874813,12.3,0,0,1.06325,4/25/22,7
4287,1,0,557,4/25/22 1:19,4/25/22 1:22,4/25/22 1:22,1650874927,12.3,0,0,0.958,4/25/22,7
4288,1,0,557,4/25/22 1:19,4/25/22 1:24,4/25/22 1:24,1650875053,12.3,0,0,1.056,4/25/22,7
4289,1,0,557,4/25/22 1:19,4/25/22 1:24,4/25/22 1:24,1650875090,12.3,0,0,1.124777778,4/25/22,7
4290,1,1,558,4/25/22 1:24,4/25/22 1:29,4/25/22 1:29,1650875345,9.7,0,0,1.01,4/25/22,7
4291,1,0,558,4/25/22 1:24,4/25/22 1:29,4/25/22 1:29,1650875383,9.7,0,0,0.8205,4/25/22,7
4292,1,1,559,4/25/22 1:29,4/25/22 1:30,4/25/22 1:30,1650875451,11.6,0,0,1.023,4/25/22,7
4293,1,0,559,4/25/22 1:29,4/25/22 1:31,4/25/22 1:31,1650875481,11.6,0,0,1.04,4/25/22,7
4294,1,0,559,4/25/22 1:29,4/25/22 1:32,4/25/22 1:32,1650875543,11.6,0,0,1.131,4/25/22,7
4295,1,0,559,4/25/22 1:29,4/25/22 1:33,4/25/22 1:34,1650875586,11.6,0,0,1.245833333,4/25/22,7
4296,1,1,560,4/25/22 1:34,4/25/22 1:36,4/25/22 1:37,1650875814,11.5,0,0,1.083,4/25/22,7
4297,1,0,560,4/25/22 1:34,4/25/22 1:37,4/25/22 1:37,1650875836,11.5,0,0,1.0925,4/25/22,7
4298,1,0,560,4/25/22 1:34,4/25/22 1:38,4/25/22 1:38,1650875913,11.5,0,0,1.40275,4/25/22,7
4299,1,1,561,4/25/22 1:39,4/25/22 1:40,4/25/22 1:40,1650876035,11.3,0,0,1.173,4/25/22,7
4300,1,0,561,4/25/22 1:39,4/25/22 1:40,4/25/22 1:41,1650876060,11.3,0,0,1.13,4/25/22,7
4301,1,0,561,4/25/22 1:39,4/25/22 1:42,4/25/22 1:42,1650876122,11.3,0,0,1.237,4/25/22,7
4302,1,0,561,4/25/22 1:39,4/25/22 1:43,4/25/22 1:43,1650876216,11.3,0,0,1.233,4/25/22,7
4303,1,0,561,4/25/22 1:39,4/25/22 1:44,4/25/22 1:45,1650876262,11.3,0,0,0.977,4/25/22,7
4304,1,1,562,4/25/22 1:44,4/25/22 1:47,4/25/22 1:47,1650876421,11.9,0,0,1.1555,4/25/22,7
4305,1,0,562,4/25/22 1:44,4/25/22 1:48,4/25/22 1:48,1650876503,11.9,0,0,1.025,4/25/22,7
4306,1,0,562,4/25/22 1:44,4/25/22 1:48,4/25/22 1:48,1650876534,11.9,0,0,1.0232,4/25/22,7
4307,1,0,562,4/25/22 1:44,4/25/22 1:51,4/25/22 1:51,1650876664,11.9,0,0,1.05,4/25/22,7
4308,1,0,562,4/25/22 1:44,4/25/22 1:52,4/25/22 1:52,1650876730,11.9,0,0,1.25,4/25/22,7
4309,1,0,562,4/25/22 1:44,4/25/22 1:52,4/25/22 1:52,1650876768,11.9,0,0,1.068,4/25/22,7
