id,date,hour,datetime,ecs_az,topshut,botshut,eastVent,westVent,pwfs2_see,windSpeed,windDir,p2_mean,Error,Adjusted Timestamp,dateB,hourB,datetimeB,mcs_el_pos,zenith_angle,AM
402,2022-01-03 00:00:00,05:51:17,44564.24395,194.6,104.0,0.9,30.0,30.0,0.92,2.7,322.5,0.8700000000000001,60.0,2022-01-03 05:51:47,1/3/22,5:51:00,44564.24375,46.24,43.76,1.384575054424511
406,2022-01-03 00:00:00,05:53:18,44564.24535,194.6,104.0,0.9,30.0,30.0,0.76,2.7,327.5,0.7,60.0,2022-01-03 05:53:48,1/3/22,5:53:00,44564.24514,46.12,43.88,1.387360652021827
410,2022-01-03 00:00:00,05:55:19,44564.24675,196.1,104.0,0.9,30.0,30.0,0.7,2.2,329.5,0.67,60.0,2022-01-03 05:55:49,1/3/22,5:55:00,44564.24653,45.99,44.01,1.39039795610228
414,2022-01-03 00:00:00,05:57:19,44564.24814,196.1,104.0,0.9,30.0,30.0,0.66,2.2,335.5,0.6125,60.0,2022-01-03 05:57:49,1/3/22,5:57:00,44564.24792,45.87,44.13,1.3932198283384907
418,2022-01-03 00:00:00,05:59:20,44564.24954,146.45,59.75,5.25,24.5,15.0,0.6,2.2,307.0,0.625,60.0,2022-01-03 05:59:20,1/3/22,5:59:00,44564.24931,45.74,44.26,1.3962967373984614
420,2022-01-04 00:00:00,00:25:12,44565.01751000001,288.5,103.8,9.6,95.0,95.0,0.83,1.8,293.0,0.6633333333333333,60.0,2022-01-04 00:26:02,1/4/22,0:24:59,44565.01736000001,74.98,15.019999999999996,1.0353730839115678
423,2022-01-04 00:00:00,00:27:43,44565.01925,288.5,103.8,9.6,95.0,95.0,0.69,1.8,288.5,0.6399999999999999,60.0,2022-01-04 00:27:43,1/4/22,0:27:59,44565.01944,74.93,15.069999999999993,1.035615974219171
425,2022-01-04 00:00:00,00:29:23,44565.02041000001,355.0,103.8,9.6,95.0,95.0,0.7,0.7,294.0,0.725,60.0,2022-01-04 00:29:23,1/4/22,0:29:00,44565.02014,74.9,15.099999999999994,1.0357621417909402
427,2022-01-04 00:00:00,00:31:39,44565.02198,355.0,103.8,9.6,95.0,95.0,0.58,0.7,288.0,0.5166666666666666,60.0,2022-01-04 00:31:39,1/4/22,0:31:59,44565.02222,74.82,15.180000000000007,1.0361535129632164
430,2022-01-04 00:00:00,00:33:09,44565.02303,351.5,103.8,9.6,95.0,95.0,0.81,0.7,276.5,0.5975,60.0,2022-01-04 00:33:40,1/4/22,0:33:00,44565.02292,74.78,15.219999999999999,1.03635006733001
434,2022-01-04 00:00:00,00:35:10,44565.02443,233.7,103.8,9.6,95.0,95.0,0.54,1.1,285.5,0.64,60.0,2022-01-04 00:35:10,1/4/22,0:35:00,44565.02431,74.7,15.299999999999997,1.0367449162320166
436,2022-01-05 00:00:00,00:42:02,44566.02919,340.5,103.9,9.6,95.0,95.0,1.19,0.9,77.5,1.19,60.0,2022-01-05 00:42:02,1/5/22,0:42:00,44566.02917,74.01,15.989999999999995,1.0402473909532837
437,2022-01-05 00:00:00,00:45:57,44566.03192,336.9,103.9,9.6,95.0,95.0,0.64,0.9,267.5,0.64,60.0,2022-01-05 00:45:57,1/5/22,0:45:59,44566.03194,73.67,16.33,1.04203767151372
438,2022-01-05 00:00:00,00:49:14,44566.0342,335.15,103.9,9.6,95.0,95.0,0.81,0.9,237.5,0.765,60.0,2022-01-05 00:49:14,1/5/22,0:49:00,44566.03403,73.39,16.61,1.0435442878119054
440,2022-01-05 00:00:00,02:36:10,44566.10845,158.2,103.9,9.6,95.0,95.0,0.84,1.0,51.5,0.825,60.0,2022-01-05 02:36:10,1/5/22,2:35:59,44566.10833,41.79,48.21,1.5005949484016323
442,2022-01-05 00:00:00,02:37:09,44566.10914,151.6,103.9,9.6,95.0,95.0,0.74,1.0,47.5,0.74,60.0,2022-01-05 02:37:09,1/5/22,2:37:00,44566.10903,41.87,48.13,1.4982558578905116
443,2022-01-05 00:00:00,02:39:26,44566.11072,145.0,103.9,9.6,95.0,95.0,0.65,1.0,35.0,1.01,60.0,2022-01-05 02:39:56,1/5/22,2:39:00,44566.11042,45.11,44.89,1.411506267855344
446,2022-01-05 00:00:00,02:40:56,44566.11177,145.0,103.9,9.6,95.0,95.0,1.69,1.0,48.0,1.2575,60.0,2022-01-05 02:41:57,1/5/22,2:41:00,44566.11181,45.39,44.61,1.404684791148371
450,2022-01-05 00:00:00,02:42:57,44566.11317,145.0,103.9,9.6,95.0,95.0,0.94,1.0,85.0,0.8300000000000001,60.0,2022-01-05 02:43:58,1/5/22,2:42:59,44566.11319,45.67,44.33,1.3979621560115658
454,2022-01-05 00:00:00,02:44:57,44566.11456,145.0,103.9,9.6,95.0,95.0,0.84,1.0,68.0,0.8466666666666667,60.0,2022-01-05 02:45:28,1/5/22,2:44:59,44566.11458,45.95,44.05,1.3913366312412363
457,2022-01-05 00:00:00,02:46:58,44566.11596,145.0,103.9,9.6,95.0,95.0,0.93,1.0,30.5,0.9275,60.0,2022-01-05 02:47:59,1/5/22,2:46:59,44566.11597,46.23,43.77,1.3848065283599669
461,2022-01-05 00:00:00,02:48:59,44566.11736,145.0,103.9,9.6,95.0,95.0,1.21,1.5,20.0,1.21,60.0,2022-01-05 02:48:59,1/5/22,2:48:59,44566.11736,46.51,43.49,1.3783702003379377
462,2022-01-05 00:00:00,02:51:50,44566.11934,151.9,103.9,9.6,95.0,95.0,0.67,1.5,159.0,0.75,60.0,2022-01-05 02:51:50,1/5/22,2:51:59,44566.11944,43.11,46.89,1.4632693051698311
465,2022-01-05 00:00:00,02:53:20,44566.12038,151.9,103.9,9.6,95.0,95.0,0.71,1.5,353.0,0.6399999999999999,60.0,2022-01-05 02:53:51,1/5/22,2:53:00,44566.12014,43.19,46.81,1.4610914279105418
469,2022-01-05 00:00:00,02:55:21,44566.12178,151.9,103.9,9.6,95.0,95.0,0.5,0.3,345.0,0.5475,60.0,2022-01-05 02:55:52,1/5/22,2:55:00,44566.12153,43.35,46.65,1.4567635635411664
473,2022-01-05 00:00:00,02:57:22,44566.12318,151.9,103.9,9.6,95.0,95.0,0.43,0.3,20.5,0.5475,60.0,2022-01-05 02:57:52,1/5/22,2:57:00,44566.12292,43.51,46.49,1.4524725556024114
477,2022-01-05 00:00:00,02:59:22,44566.12457,151.9,103.9,9.6,95.0,95.0,0.59,0.3,182.0,0.6025,60.0,2022-01-05 02:59:53,1/5/22,2:59:00,44566.12431,43.67,46.33,1.4482180127288853
481,2022-01-05 00:00:00,03:01:23,44566.12597,151.9,103.9,9.6,95.0,95.0,0.67,0.3,179.5,0.7433333333333333,60.0,2022-01-05 03:01:54,1/5/22,3:00:59,44566.12569,43.82,46.18,1.4442621535124809
484,2022-01-05 00:00:00,03:02:54,44566.12702,151.9,103.9,9.6,95.0,95.0,0.45,0.3,17.0,0.575,60.0,2022-01-05 03:03:54,1/5/22,3:02:59,44566.12708,43.98,46.02,1.4400771695522372
488,2022-01-05 00:00:00,03:04:54,44566.12841000001,151.9,103.9,9.6,95.0,95.0,0.53,0.3,339.5,0.515,60.0,2022-01-05 03:05:55,1/5/22,3:04:59,44566.12847,44.14,45.86,1.4359275341554556
492,2022-01-05 00:00:00,03:06:55,44566.12981000001,151.9,103.9,9.6,95.0,95.0,0.49,0.3,330.5,0.51,60.0,2022-01-05 03:07:56,1/5/22,3:06:59,44566.12986,44.29,45.71,1.4320690263026687
496,2022-01-05 00:00:00,03:08:56,44566.13121,151.9,103.9,9.6,95.0,95.0,0.54,0.3,326.5,0.4925,60.0,2022-01-05 03:09:56,1/5/22,3:08:59,44566.13125,44.44,45.56,1.42824096218546
500,2022-01-05 00:00:00,03:10:56,44566.1326,155.25,103.9,9.6,95.0,95.0,0.51,0.9,310.0,0.45,60.0,2022-01-05 03:11:57,1/5/22,3:11:00,44566.13264,44.6,45.4,1.4241909164025093
504,2022-01-05 00:00:00,03:12:57,44566.13400000001,158.6,103.9,9.6,95.0,95.0,0.49,0.9,301.5,0.4575,60.0,2022-01-05 03:13:58,1/5/22,3:13:00,44566.13403,44.75,45.25,1.4204248366719263
508,2022-01-05 00:00:00,03:14:58,44566.1354,158.6,103.9,9.6,95.0,95.0,0.51,0.1,294.5,0.5025,60.0,2022-01-05 03:15:58,1/5/22,3:15:00,44566.13542,44.9,45.1,1.4166883063990245
512,2022-01-05 00:00:00,03:16:58,44566.13679,158.6,103.9,9.6,95.0,95.0,0.44,0.1,288.0,0.45,60.0,2022-01-05 03:17:59,1/5/22,3:17:00,44566.13681,45.05,44.95,1.4129810419803237
516,2022-01-05 00:00:00,03:18:59,44566.13819,158.6,103.9,9.6,95.0,95.0,0.51,0.2,303.5,0.455,60.0,2022-01-05 03:20:00,1/5/22,3:18:59,44566.13819,45.2,44.8,1.4093027636414244
520,2022-01-05 00:00:00,03:20:59,44566.13958,158.6,103.9,9.6,95.0,95.0,0.48,0.2,299.0,0.475,60.0,2022-01-05 03:22:00,1/5/22,3:20:59,44566.13958,45.35,44.65,1.4056531953740072
524,2022-01-05 00:00:00,03:23:00,44566.14098,158.6,103.9,9.6,95.0,95.0,0.41,0.2,294.5,0.5175,60.0,2022-01-05 03:24:01,1/5/22,3:22:59,44566.14097,45.49,44.51,1.4022725942492935
528,2022-01-05 00:00:00,03:25:01,44566.14238000001,158.6,103.9,9.6,95.0,95.0,0.42,0.4,290.5,0.4275,60.0,2022-01-05 03:26:02,1/5/22,3:24:59,44566.14236000001,45.64,44.36,1.398677763202299
532,2022-01-05 00:00:00,03:27:01,44566.14377,158.6,103.9,9.6,95.0,95.0,0.57,0.4,286.5,0.57,60.0,2022-01-05 03:28:02,1/5/22,3:27:00,44566.14375,45.78,44.22,1.3953477843073097
536,2022-01-05 00:00:00,03:29:02,44566.14517,159.35,103.9,9.6,95.0,95.0,0.54,1.3,281.5,0.525,60.0,2022-01-05 03:30:03,1/5/22,3:29:00,44566.14514,45.93,44.07,1.391806698750415
540,2022-01-05 00:00:00,03:31:03,44566.14657,160.1,103.9,9.6,95.0,95.0,0.52,1.3,280.0,0.48,60.0,2022-01-05 03:32:04,1/5/22,3:31:00,44566.14653,46.07,43.93,1.3885264283799859
544,2022-01-05 00:00:00,03:33:03,44566.14796,160.1,103.9,9.6,95.0,95.0,0.48,1.3,280.5,0.5425,60.0,2022-01-05 03:34:04,1/5/22,3:33:00,44566.14792,46.21,43.79,1.3852698351245738
548,2022-01-05 00:00:00,03:35:04,44566.14936,160.1,103.9,9.6,95.0,95.0,0.56,1.0,276.0,0.475,60.0,2022-01-05 03:36:05,1/5/22,3:35:00,44566.14931,46.35,43.65,1.3820367140285943
552,2022-01-05 00:00:00,03:37:05,44566.15076,160.1,103.9,9.6,95.0,95.0,0.46,1.0,270.5,0.4625,60.0,2022-01-05 03:38:06,1/5/22,3:36:59,44566.15069,46.49,43.51,1.378826862654959
556,2022-01-05 00:00:00,03:39:05,44566.15215,160.1,103.9,9.6,95.0,95.0,0.56,1.3,269.5,0.5025,60.0,2022-01-05 03:40:06,1/5/22,3:38:59,44566.15208,46.62,43.38,1.3758669474610505
560,2022-01-05 00:00:00,03:41:06,44566.15355,160.1,103.9,9.6,95.0,95.0,0.46,1.3,276.0,0.4225,60.0,2022-01-05 03:42:07,1/5/22,3:40:59,44566.15347,46.76,43.24,1.3727014108738356
564,2022-01-05 00:00:00,03:43:07,44566.15495,160.1,103.9,9.6,95.0,95.0,0.46,1.3,274.0,0.44,60.0,2022-01-05 03:44:07,1/5/22,3:42:59,44566.15486,46.89,43.11,1.369782305881388
568,2022-01-05 00:00:00,03:45:07,44566.15634,160.8,103.9,9.6,95.0,95.0,0.48,0.7,271.5,0.4824999999999999,60.0,2022-01-05 03:46:08,1/5/22,3:45:00,44566.15625,47.03,42.97,1.3666603577466643
572,2022-01-05 00:00:00,03:47:08,44566.15774,161.5,103.9,9.6,95.0,95.0,0.58,0.7,270.0,0.475,60.0,2022-01-05 03:48:09,1/5/22,3:47:00,44566.15764,47.16,42.84,1.363781396414772
576,2022-01-05 00:00:00,03:49:09,44566.15914,161.5,103.9,9.6,95.0,95.0,0.44,1.0,269.5,0.445,60.0,2022-01-05 03:49:39,1/5/22,3:49:00,44566.15903,47.29,42.71,1.3609215303739155
580,2022-01-05 00:00:00,03:51:09,44566.16053,161.5,103.9,9.6,95.0,95.0,0.38,1.0,285.5,0.41,60.0,2022-01-05 03:51:40,1/5/22,3:51:00,44566.16042,47.42,42.58,1.3580806103928145
584,2022-01-05 00:00:00,03:53:10,44566.16193,161.5,103.9,9.6,95.0,95.0,0.46,1.0,284.5,0.44,60.0,2022-01-05 03:53:40,1/5/22,3:53:00,44566.16181000001,47.54,42.46,1.3554749111060702
588,2022-01-05 00:00:00,03:55:11,44566.16333,161.5,103.9,9.6,95.0,95.0,0.64,1.3,285.5,0.4675,60.0,2022-01-05 03:55:41,1/5/22,3:54:59,44566.16319,47.67,42.33,1.3526700125350792
592,2022-01-05 00:00:00,03:57:11,44566.16472,161.5,103.9,9.6,95.0,95.0,0.38,1.3,290.0,0.4225,60.0,2022-01-05 03:57:42,1/5/22,3:56:59,44566.16458,47.79,42.21,1.350097315931814
596,2022-01-05 00:00:00,03:59:12,44566.16612,161.5,103.9,9.6,95.0,95.0,0.41,1.3,286.5,0.455,60.0,2022-01-05 03:59:43,1/5/22,3:58:59,44566.16597,47.92,42.08,1.3473279046753557
600,2022-01-05 00:00:00,04:01:12,44566.16751,163.0,103.9,9.6,95.0,95.0,0.38,1.3,289.5,0.4325,60.0,2022-01-05 04:01:43,1/5/22,4:00:59,44566.16736,48.04,41.96,1.3447877230128722
604,2022-01-05 00:00:00,04:03:13,44566.16891,163.0,103.9,9.6,95.0,95.0,0.55,1.3,286.0,0.465,60.0,2022-01-05 04:03:44,1/5/22,4:02:59,44566.16875,48.16,41.84,1.3422629783201183
608,2022-01-05 00:00:00,04:05:14,44566.17031,163.0,103.9,9.6,95.0,95.0,0.41,1.3,297.0,0.4025,60.0,2022-01-05 04:05:45,1/5/22,4:05:00,44566.17014,48.28,41.72,1.3397535617269154
612,2022-01-05 00:00:00,04:07:14,44566.1717,163.0,103.9,9.6,95.0,95.0,0.42,1.3,295.0,0.4575,60.0,2022-01-05 04:07:45,1/5/22,4:07:00,44566.17153,48.39,41.61,1.3374666364362076
616,2022-01-05 00:00:00,04:09:15,44566.1731,163.0,103.9,9.6,95.0,95.0,0.52,0.9,295.5,0.47,60.0,2022-01-05 04:09:46,1/5/22,4:09:00,44566.17292,48.51,41.49,1.3349862984224625
620,2022-01-05 00:00:00,04:11:16,44566.1745,163.0,103.9,9.6,95.0,95.0,0.42,0.9,294.5,0.4675,60.0,2022-01-05 04:11:47,1/5/22,4:11:00,44566.17431,48.62,41.38,1.332725849676717
624,2022-01-05 00:00:00,04:13:16,44566.17589,163.0,103.9,9.6,95.0,95.0,0.44,0.9,287.5,0.515,60.0,2022-01-05 04:13:47,1/5/22,4:12:59,44566.17569,48.74,41.26,1.3302742020100848
628,2022-01-05 00:00:00,04:15:17,44566.17729,164.5,103.9,9.6,95.0,95.0,0.45,0.8,288.5,0.475,60.0,2022-01-05 04:15:48,1/5/22,4:14:59,44566.17708,48.85,41.15,1.3280398773782822
632,2022-01-05 00:00:00,04:17:18,44566.17869,164.5,103.9,9.6,95.0,95.0,0.39,0.8,294.0,0.55,60.0,2022-01-05 04:17:49,1/5/22,4:16:59,44566.17847,48.95,41.05,1.3260194108690302
636,2022-01-05 00:00:00,04:19:18,44566.18008,164.5,103.9,9.6,95.0,95.0,0.56,0.6,297.0,0.4975,60.0,2022-01-05 04:19:49,1/5/22,4:18:59,44566.17986,49.06,40.94,1.323808636644526
640,2022-01-05 00:00:00,04:21:19,44566.18148,164.5,103.9,9.6,95.0,95.0,0.45,0.6,296.5,0.4975,60.0,2022-01-05 04:21:50,1/5/22,4:21:00,44566.18125,49.17,40.83,1.3216100850457941
644,2022-01-05 00:00:00,04:23:20,44566.18288,164.5,103.9,9.6,95.0,95.0,0.57,0.6,295.0,0.5425,60.0,2022-01-05 04:23:51,1/5/22,4:23:00,44566.18264,49.27,40.73,1.3196219434090126
648,2022-01-05 00:00:00,04:25:20,44566.18427,164.5,103.9,9.6,95.0,95.0,0.42,0.6,310.0,0.4525,60.0,2022-01-05 04:25:51,1/5/22,4:25:00,44566.18403,49.37,40.63,1.317643782183905
652,2022-01-05 00:00:00,04:27:21,44566.18567,165.3,103.9,9.6,95.0,95.0,0.43,0.6,308.5,0.4425,60.0,2022-01-05 04:27:52,1/5/22,4:27:00,44566.18542,49.47,40.53,1.315675544529939
656,2022-01-05 00:00:00,04:29:22,44566.18707,166.1,103.9,9.6,95.0,95.0,0.52,0.6,308.5,0.46,60.0,2022-01-05 04:29:52,1/5/22,4:29:00,44566.18681,49.57,40.43,1.3137171740787912
660,2022-01-05 00:00:00,04:31:22,44566.18846000001,166.1,103.9,9.6,95.0,95.0,0.49,0.6,304.0,0.5225,60.0,2022-01-05 04:31:53,1/5/22,4:30:59,44566.18819,49.67,40.33,1.3117686149296406
664,2022-01-05 00:00:00,04:33:23,44566.18986000001,166.1,103.9,9.6,95.0,95.0,0.46,0.6,295.5,0.46,60.0,2022-01-05 04:33:54,1/5/22,4:32:59,44566.18958,49.76,40.24,1.3100232545296442
667,2022-01-05 00:00:00,04:34:54,44566.19091000001,166.1,103.9,9.6,95.0,95.0,0.4,0.6,294.5,0.4,60.0,2022-01-05 04:35:54,1/5/22,4:34:59,44566.19097,49.86,40.14,1.3080931845015389
671,2022-01-05 00:00:00,04:36:54,44566.1923,166.1,103.9,9.6,95.0,95.0,0.44,0.6,294.5,0.44,60.0,2022-01-05 04:37:55,1/5/22,4:36:59,44566.19236,49.95,40.05,1.3063643753032206
675,2022-01-05 00:00:00,04:38:55,44566.1937,166.1,103.9,9.6,95.0,95.0,0.47,0.6,290.5,0.465,60.0,2022-01-05 04:39:56,1/5/22,4:38:59,44566.19375,50.04,39.96,1.3046433445787855
679,2022-01-05 00:00:00,04:40:56,44566.1951,166.9,103.9,9.6,95.0,95.0,0.48,0.6,294.0,0.5299999999999999,60.0,2022-01-05 04:41:56,1/5/22,4:41:00,44566.19514,50.13,39.87,1.302930053149872
682,2022-01-05 00:00:00,04:43:41,44566.19701,167.7,103.9,9.6,95.0,95.0,0.5,0.6,298.5,0.49,60.0,2022-01-05 04:43:41,1/5/22,4:43:59,44566.19722,48.31,41.69,1.3391285899415675
685,2022-01-05 00:00:00,04:45:12,44566.19806,167.7,103.9,9.6,95.0,95.0,0.48,1.2,299.5,0.49,60.0,2022-01-05 04:45:41,1/5/22,4:45:00,44566.19792,48.35,41.65,1.3382967710833085
689,2022-01-05 00:00:00,04:47:12,44566.19945,167.7,103.9,9.6,95.0,95.0,0.51,1.2,295.5,0.4975,60.0,2022-01-05 04:47:42,1/5/22,4:47:00,44566.19931,48.43,41.57,1.336638182059656
693,2022-01-05 00:00:00,04:49:13,44566.20085,167.7,103.9,9.6,95.0,95.0,0.53,1.4,293.5,0.455,60.0,2022-01-05 04:49:43,1/5/22,4:48:59,44566.20069,48.51,41.49,1.3349862984224625
697,2022-01-05 00:00:00,04:51:13,44566.20224,159.45,103.9,9.6,95.0,95.0,0.5,1.4,294.0,0.46,60.0,2022-01-05 04:51:43,1/5/22,4:50:59,44566.20208,48.58,41.42,1.3335463761734536
700,2022-01-05 00:00:00,05:37:43,44566.23453,168.9,103.9,9.6,95.0,95.0,0.42,0.8,291.5,0.39666666666666667,60.0,2022-01-05 05:37:43,1/5/22,5:37:59,44566.23472,51.79,38.21,1.2726711270904194
703,2022-01-05 00:00:00,05:39:14,44566.23558,168.9,103.9,9.6,95.0,95.0,0.39,1.3,291.0,0.7575000000000001,60.0,2022-01-05 05:39:44,1/5/22,5:39:00,44566.23542,51.83,38.17,1.2719723956836417
707,2022-01-05 00:00:00,05:41:16,44566.237,168.9,103.9,9.6,95.0,95.0,0.89,1.3,292.0,0.7825,60.0,2022-01-05 05:41:47,1/5/22,5:41:00,44566.23681,51.92,38.08,1.2704053133994895
711,2022-01-05 00:00:00,05:43:19,44566.23842,168.9,103.9,9.6,95.0,95.0,0.32,1.3,296.5,0.685,60.0,2022-01-05 05:43:51,1/5/22,5:42:59,44566.23819,51.99,38.01,1.2691913014119758
715,2022-01-05 00:00:00,05:45:23,44566.23986,168.9,103.9,9.6,95.0,95.0,0.68,1.4,293.0,1.0566666666666666,60.0,2022-01-05 05:45:55,1/5/22,5:44:59,44566.23958,52.07,37.93,1.2678090119133532
718,2022-01-05 00:00:00,05:46:56,44566.24093,169.25,103.9,9.6,95.0,95.0,0.82,1.4,292.5,0.7074999999999999,60.0,2022-01-05 05:47:58,1/5/22,5:46:59,44566.24097,52.14,37.86,1.2666039997406557
722,2022-01-05 00:00:00,05:48:58,44566.24234,169.6,103.9,9.6,95.0,95.0,0.35,1.4,285.5,0.6174999999999999,60.0,2022-01-05 05:50:01,1/5/22,5:48:59,44566.24236,52.21,37.79,1.2654031630234792
726,2022-01-05 00:00:00,05:51:03,44566.24379,169.6,103.9,9.6,95.0,95.0,1.25,1.6,275.5,0.6399999999999999,60.0,2022-01-05 05:52:03,1/5/22,5:51:00,44566.24375,52.28,37.72,1.2642064863174036
730,2022-01-05 00:00:00,05:53:04,44566.24519,169.6,103.9,9.6,95.0,95.0,0.61,1.6,272.5,0.94,60.0,2022-01-05 05:54:05,1/5/22,5:53:00,44566.24514,52.35,37.65,1.2630139542640273
734,2022-01-05 00:00:00,05:55:06,44566.2466,169.6,103.9,9.6,95.0,95.0,0.38,1.4,276.0,0.615,60.0,2022-01-05 05:55:38,1/5/22,5:55:00,44566.24653,52.41,37.59,1.2619950711583063
738,2022-01-05 00:00:00,05:57:10,44566.24804,170.45,103.9,9.6,95.0,95.0,0.8,1.4,282.5,0.7125000000000001,60.0,2022-01-05 05:57:40,1/5/22,5:57:00,44566.24792,52.48,37.52,1.260810195861378
742,2022-01-05 00:00:00,05:59:11,44566.24944,126.05,57.65,10.0,47.5,47.5,0.43,1.7,282.5,0.43,60.0,2022-01-05 05:59:11,1/5/22,5:59:00,44566.24931,52.53,37.47,1.259966368205203
743,2022-01-06 00:00:00,00:41:29,44567.02881,312.5,102.7,10.3,100.0,100.0,0.47,1.1,214.0,0.415,60.0,2022-01-06 00:41:29,1/6/22,0:40:59,44567.02847,74.53,15.469999999999999,1.037591690886983
745,2022-01-06 00:00:00,00:43:09,44567.02997,270.65,102.7,10.3,100.0,100.0,0.41,1.1,184.0,0.41,60.0,2022-01-06 00:43:09,1/6/22,0:42:59,44567.02986,74.2,15.799999999999997,1.0392655372532946
746,2022-01-07 00:00:00,00:42:56,44568.02982,334.5,103.3,10.3,100.0,100.0,1.25,2.8,231.5,0.9466666666666668,60.0,2022-01-07 00:43:49,1/7/22,0:42:59,44568.02986,73.21,16.790000000000006,1.044528316812794
749,2022-01-07 00:00:00,00:50:55,44568.03536,319.9,103.3,10.3,100.0,100.0,0.31,1.4,251.5,0.4425,60.0,2022-01-07 00:51:55,1/7/22,0:51:00,44568.03542,74.69,15.310000000000002,1.0367944356451366
753,2022-01-07 00:00:00,02:49:59,44568.11805,163.4,103.3,10.3,100.0,100.0,0.43,1.3,59.5,0.445,60.0,2022-01-07 02:49:59,1/7/22,2:50:00,44568.11806,50.83,39.17,1.289864367179621
755,2022-01-07 00:00:00,02:51:39,44568.11921,163.4,103.3,10.3,100.0,100.0,0.26,1.3,60.5,0.265,60.0,2022-01-07 02:51:39,1/7/22,2:51:59,44568.11944,50.86,39.14,1.2893145476000958
757,2022-01-07 00:00:00,02:53:20,44568.12038,163.4,103.3,10.3,100.0,100.0,0.28,1.3,67.5,0.27,60.0,2022-01-07 02:53:20,1/7/22,2:53:00,44568.12014,50.87,39.13,1.2891314570749934
759,2022-01-07 00:00:00,02:55:01,44568.12154,163.4,103.3,10.3,100.0,100.0,0.31,0.8,64.0,0.29000000000000004,60.0,2022-01-07 02:55:52,1/7/22,2:55:00,44568.12153,50.9,39.1,1.2885827328033104
762,2022-01-07 00:00:00,02:58:47,44568.12416,173.3,103.3,10.3,100.0,100.0,0.26,0.8,71.5,0.26,60.0,2022-01-07 02:58:47,1/7/22,2:59:00,44568.12431,53.66,36.34,1.2414421453938664
763,2022-01-07 00:00:00,02:59:17,44568.12451,173.3,103.3,10.3,100.0,100.0,0.24,1.1,72.0,0.2425,60.0,2022-01-07 02:59:47,1/7/22,2:59:00,44568.12431,53.66,36.34,1.2414421453938664
767,2022-01-07 00:00:00,03:01:17,44568.1259,173.3,103.3,10.3,100.0,100.0,0.21,1.1,68.5,0.22,60.0,2022-01-07 03:02:18,1/7/22,3:00:59,44568.12569,53.71,36.29,1.2406461548831555
770,2022-01-07 00:00:00,03:03:18,44568.1273,173.3,103.3,10.3,100.0,100.0,0.23,1.1,66.5,0.245,60.0,2022-01-07 03:03:48,1/7/22,3:02:59,44568.12708,53.76,36.24,1.2398521280644623
774,2022-01-07 00:00:00,03:17:52,44568.13741,35.8,103.3,10.3,100.0,100.0,0.28,0.5,56.0,0.3466666666666667,60.0,2022-01-07 03:17:52,1/7/22,3:17:59,44568.1375,59.39,30.61,1.1619082291752587
777,2022-01-07 00:00:00,03:19:22,44568.13846,35.8,103.3,10.3,100.0,100.0,0.35,0.3,46.0,0.285,60.0,2022-01-07 03:19:53,1/7/22,3:18:59,44568.13819,59.51,30.490000000000002,1.1604728158624995
781,2022-01-07 00:00:00,03:21:23,44568.13986,32.1,103.3,10.3,100.0,100.0,0.28,0.3,38.5,0.29250000000000004,60.0,2022-01-07 03:21:53,1/7/22,3:20:59,44568.13958,59.74,30.259999999999998,1.157745663570053
785,2022-01-07 00:00:00,03:23:24,44568.14125,32.1,103.3,10.3,100.0,100.0,0.28,0.3,35.0,0.2466666666666667,60.0,2022-01-07 03:23:54,1/7/22,3:22:59,44568.14097,59.97,30.03,1.155049868147784
788,2022-01-07 00:00:00,03:24:54,44568.1423,31.65,103.3,10.3,100.0,100.0,0.28,0.5,37.0,0.3725000000000001,60.0,2022-01-07 03:25:55,1/7/22,3:24:59,44568.14236000001,60.2,29.799999999999997,1.1523851244800043
792,2022-01-07 00:00:00,03:26:55,44568.1437,31.2,103.3,10.3,100.0,100.0,0.35,0.5,28.0,0.335,60.0,2022-01-07 03:27:55,1/7/22,3:27:00,44568.14375,60.41,29.590000000000003,1.1499789620692007
796,2022-01-07 00:00:00,03:28:55,44568.14509,31.2,103.3,10.3,100.0,100.0,0.3,0.5,21.5,0.3025,60.0,2022-01-07 03:29:56,1/7/22,3:29:00,44568.14514,60.62,29.380000000000003,1.1475982110504392
800,2022-01-07 00:00:00,03:30:56,44568.14649,29.1,103.3,10.3,100.0,100.0,0.33,0.3,20.5,0.32,60.0,2022-01-07 03:31:57,1/7/22,3:31:00,44568.14653,60.83,29.17,1.145242650157295
804,2022-01-07 00:00:00,03:32:57,44568.14789,29.1,103.3,10.3,100.0,100.0,0.26,0.3,20.5,0.255,60.0,2022-01-07 03:33:57,1/7/22,3:33:00,44568.14792,61.03,28.97,1.1430224788244163
808,2022-01-07 00:00:00,03:34:57,44568.14928,27.0,103.3,10.3,100.0,100.0,0.21,0.6,20.5,0.2175,60.0,2022-01-07 03:35:58,1/7/22,3:35:00,44568.14931,61.22,28.78,1.1409341271911202
812,2022-01-07 00:00:00,03:36:58,44568.15068,27.0,103.3,10.3,100.0,100.0,0.25,0.6,19.5,0.27,60.0,2022-01-07 03:37:59,1/7/22,3:36:59,44568.15069,61.41,28.590000000000003,1.138865893561741
