,VG_date_time_num,WindSpeed_mean,VG_East,VG_West,seeing_mean,VG_date
2870,1650689073,6.4,50,90,0.734,4/22/22
2871,1650689098,6.4,50,90,1.316,4/22/22
2872,1650689144,7,50,90,0.709,4/22/22
2873,1650689174,7,50,90,0.971,4/22/22
2874,1650689205,7,50,90,0.857,4/22/22
2875,1650689231,7,50,90,0.646,4/22/22
2876,1650689253,7,50,90,0.669,4/22/22
2877,1650689296,7,50,90,0.683,4/22/22
2878,1650689325,7,50,90,0.648,4/22/22
2879,1650689354,7,50,90,0.597,4/22/22
2880,1650689388,7,50,90,0.538,4/22/22
2881,1650689418,7.1,50,90,0.614,4/22/22
2882,1650689447,7.1,50,90,0.601,4/22/22
2883,1650689477,7.1,50,90,0.598,4/22/22
2884,1650689504,7.1,50,90,0.546,4/22/22
2885,1650689538,7.1,50,90,0.999,4/22/22
2886,1650689558,7.1,50,90,0.628,4/22/22
2887,1650689599,7.1,50,90,0.636,4/22/22
2888,1650689628,7.1,50,90,0.545,4/22/22
2889,1650689659,7.1,50,90,0.648,4/22/22
2890,1650689688,7.1,50,90,0.747,4/22/22
2891,1650689715,6.8,50,90,0.715,4/22/22
2892,1650689746,6.8,50,90,0.689,4/22/22
2893,1650689773,6.8,50,90,0.732,4/22/22
2894,1650689806,6.8,50,90,0.789,4/22/22
2895,1650689840,6.8,50,90,0.763,4/22/22
2896,1650689868,6.8,50,90,1.803,4/22/22
2897,1650689900,6.8,50,90,0.648,4/22/22
2898,1650689928,6.8,50,90,0.626,4/22/22
2899,1650689961,6.8,50,90,0.598,4/22/22
2900,1650689991,6.8,50,90,0.63,4/22/22
2901,1650690020,6.6,50,90,0.573,4/22/22
2902,1650690050,6.6,50,90,0.56,4/22/22
2903,1650690082,6.6,50,90,0.518,4/22/22
2904,1650690107,6.6,50,90,0.534,4/22/22
2905,1650690142,6.6,50,90,0.547,4/22/22
2906,1650690171,6.6,50,90,0.561,4/22/22
2907,1650690199,6.6,50,90,0.557,4/22/22
2908,1650690232,6.6,50,90,0.558,4/22/22
2909,1650690261,6.6,50,90,0.563,4/22/22
2910,1650690279,6.6,50,90,0.576,4/22/22
2911,1650690704,6.2,50,90,0.45,4/22/22
2912,1650690731,6.2,50,90,0.513,4/22/22
2913,1650690764,6.2,50,90,0.44,4/22/22
2914,1650690795,6.2,50,90,0.473,4/22/22
2915,1650690821,6.2,50,90,1.111,4/22/22
2916,1650690856,6.2,50,90,0.502,4/22/22
2917,1650690886,6.2,50,90,0.43,4/22/22
2918,1650690915,6.1,50,90,0.505,4/22/22
2919,1650690946,6.1,50,90,0.449,4/22/22
2920,1650690976,6.1,50,90,0.433,4/22/22
2921,1650691006,6.1,50,90,0.423,4/22/22
2922,1650691031,6.1,50,90,0.528,4/22/22
2923,1650691067,6.1,50,90,0.435,4/22/22
2924,1650691095,6.1,50,90,0.428,4/22/22
2925,1650691125,6.1,50,90,0.484,4/22/22
2926,1650691187,6.1,50,90,0.457,4/22/22
2927,1650691218,6.1,50,90,0.776,4/22/22
2928,1650691248,6.1,50,90,0.528,4/22/22
2929,1650691277,6.1,50,90,0.47,4/22/22
2930,1650691290,6.1,50,90,0.545,4/22/22
2931,1650691338,6.1,50,90,0.437,4/22/22
2932,1650691369,6.1,50,90,0.493,4/22/22
2933,1650691399,6.1,50,90,0.449,4/22/22
2934,1650691430,6.1,50,90,0.462,4/22/22
2935,1650691452,6.1,50,90,0.509,4/22/22
2936,1650691479,6.1,50,90,0.449,4/22/22
2937,1650691520,6,50,90,0.453,4/22/22
2938,1650691550,6,50,90,0.422,4/22/22
2939,1650691580,6,50,90,0.43,4/22/22
2940,1650691609,6,50,90,0.412,4/22/22
2941,1650691636,6,50,90,0.407,4/22/22
2942,1650691661,6,50,90,0.402,4/22/22
2943,1650691701,6,50,90,0.412,4/22/22
2944,1650691727,6,50,90,0.494,4/22/22
2945,1650691761,6,50,90,0.487,4/22/22
2946,1650691792,6,50,90,0.443,4/22/22
2947,1650691820,4.2,50,90,0.436,4/22/22
2948,1650691851,4.2,50,90,0.447,4/22/22
2949,1650691881,4.2,50,90,0.463,4/22/22
2950,1650691911,4.2,50,90,0.435,4/22/22
2951,1650691928,4.2,50,90,0.462,4/22/22
2952,1650691973,4.2,50,90,0.389,4/22/22
2953,1650692003,4.2,50,90,0.397,4/22/22
2954,1650692027,4.2,50,90,0.416,4/22/22
2955,1650692062,4.2,50,90,0.416,4/22/22
2956,1650692084,4.2,50,90,0.434,4/22/22
2957,1650692120,5.8,50,90,0.426,4/22/22
2958,1650692154,5.8,50,90,0.392,4/22/22
2959,1650692171,5.8,50,90,0.381,4/22/22
2960,1650692213,5.8,50,90,0.461,4/22/22
2961,1650692244,5.8,50,90,0.434,4/22/22
2962,1650692274,5.8,50,90,0.374,4/22/22
2963,1650692303,5.8,50,90,0.345,4/22/22
2964,1650692334,5.8,50,90,0.395,4/22/22
2965,1650692365,5.8,50,90,0.412,4/22/22
2966,1650692395,5.8,50,90,0.384,4/22/22
2967,1650692425,5.5,50,90,0.432,4/22/22
2968,1650692445,5.5,50,90,0.473,4/22/22
2969,1650692483,5.5,50,90,0.512,4/22/22
2970,1650692515,5.5,50,90,0.511,4/22/22
2971,1650692542,5.5,50,90,0.515,4/22/22
2972,1650692569,5.5,50,90,0.587,4/22/22
2973,1650692606,5.5,50,90,0.473,4/22/22
2974,1650692635,5.5,50,90,0.545,4/22/22
2975,1650692666,5.5,50,90,0.489,4/22/22
2976,1650692695,5.5,50,90,0.442,4/22/22
2977,1650692715,5.5,50,90,0.392,4/22/22
2978,1650692757,5.5,50,90,0.453,4/22/22
2979,1650692787,5.5,50,90,0.448,4/22/22
2980,1650692817,5.5,50,90,0.431,4/22/22
2981,1650692847,5.5,50,90,0.507,4/22/22
2982,1650692877,5.5,50,90,0.552,4/22/22
2983,1650692908,5.5,50,90,0.535,4/22/22
2984,1650692937,5.5,50,90,0.543,4/22/22
2985,1650692967,5.5,50,90,0.549,4/22/22
2986,1650692996,5.5,50,90,0.468,4/22/22
2987,1650693017,4.7,50,90,0.475,4/22/22
2988,1650693050,4.7,50,90,0.547,4/22/22
2989,1650693084,4.7,50,90,0.534,4/22/22
2990,1650693118,4.7,50,90,0.629,4/22/22
2991,1650693144,4.7,50,90,0.546,4/22/22
2992,1650693175,4.7,50,90,0.533,4/22/22
2993,1650693209,4.7,50,90,0.559,4/22/22
2994,1650693238,4.7,50,90,0.561,4/22/22
2995,1650693264,4.7,50,90,0.557,4/22/22
2996,1650693300,4.2,50,90,0.515,4/22/22
2997,1650693328,4.2,50,90,0.497,4/22/22
2998,1650693360,4.2,50,90,0.527,4/22/22
2999,1650693390,4.2,50,90,0.501,4/22/22
3000,1650693412,4.2,50,90,0.571,4/22/22
3001,1650693450,4.2,50,90,0.53,4/22/22
3002,1650693481,4.2,50,90,0.514,4/22/22
3003,1650693509,4.2,50,90,0.492,4/22/22
3004,1650693541,4.2,50,90,0.572,4/22/22
3005,1650693569,4.2,50,90,0.579,4/22/22
3006,1650693601,4.8,50,90,0.453,4/22/22
3007,1650693630,4.8,50,90,0.543,4/22/22
3008,1650693660,4.8,50,90,0.72,4/22/22
3009,1650693691,4.8,50,90,0.675,4/22/22
3010,1650693722,4.8,50,90,0.547,4/22/22
3011,1650693739,4.8,50,90,0.632,4/22/22
3012,1650693952,5.7,30,90,0.747,4/22/22
3013,1650693982,5.7,30,90,0.873,4/22/22
3014,1650694030,5.7,30,90,0.793,4/22/22
3015,1650694051,5.7,30,90,1.002,4/22/22
3016,1650694087,5.7,30,90,0.816,4/22/22
3017,1650694094,5.7,30,90,0.786,4/22/22
3018,1650694152,5.7,30,90,0.751,4/22/22
3019,1650694176,5.7,30,90,0.672,4/22/22
3020,1650694208,5.8,30,90,0.691,4/22/22
3021,1650694236,5.8,30,90,0.836,4/22/22
3022,1650694298,5.8,30,90,0.999,4/22/22
3023,1650694323,5.8,30,90,0.695,4/22/22
3024,1650694364,5.8,30,71,0.738,4/22/22
3025,1650694381,5.8,30,50,0.7715,4/22/22
3026,1650694454,5.8,30,30,0.763,4/22/22
3027,1650694457,5.8,30,30,0.671666667,4/22/22
3028,1650694574,5.9,30,30,0.826666667,4/22/22
3029,1650694658,5.9,30,30,0.61,4/22/22
3030,1650694676,5.9,30,30,0.639,4/22/22
3031,1650694720,5.9,30,30,0.9105,4/22/22
3032,1650694779,5.9,30,30,1.097,4/22/22
3033,1650694799,5.9,30,30,0.876,4/22/22
3034,1650694844,6.5,30,30,0.923,4/22/22
3035,1650694875,6.5,30,30,0.827,4/22/22
3036,1650694893,6.5,30,30,0.742,4/22/22
3037,1650694935,6.5,20,30,0.778,4/22/22
3038,1650694936,6.5,20,30,0.928,4/22/22
3039,1650694980,6.5,20,30,0.709,4/22/22
3040,1650695009,6.5,20,30,0.6435,4/22/22
3041,1650695138,5.2,20,30,0.885,4/22/22
3042,1650695158,5.2,20,30,0.9395,4/22/22
3043,1650695228,5.2,20,30,0.957,4/22/22
3044,1650695239,5.2,20,30,0.771,4/22/22
3045,1650695277,5.2,20,30,0.857,4/22/22
3046,1650695324,5.2,20,30,0.872,4/22/22
3047,1650695342,5.2,20,30,0.7735,4/22/22
3048,1650695409,5.8,20,30,0.678,4/22/22
3049,1650695418,5.8,20,30,0.808,4/22/22
3050,1650695469,5.8,20,30,1.004,4/22/22
3051,1650695484,5.8,20,30,0.817666667,4/22/22
3052,1650695738,6.2,20,30,1.001,4/22/22
3053,1650695764,6.2,20,30,1.321,4/22/22
3054,1650695798,6.2,20,30,1.064,4/22/22
3055,1650695823,6.2,20,30,1.376,4/22/22
3056,1650695857,6.2,20,30,1.131,4/22/22
3057,1650695879,6.2,20,30,1.269,4/22/22
3058,1650695915,6.2,20,30,1.349,4/22/22
3059,1650695947,6.2,20,30,1.038,4/22/22
3060,1650695976,6.2,20,30,1.058,4/22/22
3061,1650696009,6.5,20,30,1.57,4/22/22
3062,1650696027,6.5,20,30,1.616,4/22/22
3063,1650696053,6.5,20,30,2.139,4/22/22
3064,1650696096,6.5,20,30,1.261,4/22/22
3065,1650696130,6.5,20,30,1.302,4/22/22
3066,1650696138,6.5,20,30,1.362,4/22/22
3067,1650696175,6.5,20,30,1.567,4/22/22
3068,1650696213,6.5,20,30,1.41,4/22/22
3069,1650696232,6.5,20,30,1.204,4/22/22
3070,1650696264,6.5,20,30,1.585,4/22/22
3071,1650696285,6.5,20,30,1.555,4/22/22
3072,1650696334,6.5,20,30,1.416,4/22/22
3073,1650696366,6.5,20,30,1.097,4/22/22
3074,1650696400,6.5,20,30,1.164,4/22/22
3075,1650696427,6.5,20,30,1.294,4/22/22
3076,1650696461,6.5,20,30,1.633,4/22/22
3077,1650696462,6.5,20,30,1.176,4/22/22
3078,1650696515,6.5,20,30,1.251,4/22/22
3079,1650696545,6.5,20,30,1.492,4/22/22
3080,1650696562,6.5,20,30,1.607,4/22/22
3081,1650696611,7.6,20,30,1.543,4/22/22
3082,1650696632,7.6,20,30,1.074,4/22/22
3083,1650696669,7.6,20,30,1.419,4/22/22
3084,1650696701,7.6,20,30,1.249,4/22/22
3085,1650696729,7.6,20,30,1.132,4/22/22
3086,1650696775,7.6,20,30,1.141,4/22/22
3087,1650696817,7.6,20,30,1.054,4/22/22
3088,1650696851,7.6,20,30,1.02,4/22/22
3089,1650696878,7.6,20,30,1.332,4/22/22
3090,1650696907,7.4,20,30,1.296,4/22/22
3091,1650696936,7.4,20,30,1.293,4/22/22
3092,1650696973,7.4,20,30,1.183,4/22/22
3093,1650696995,7.4,20,30,1.679,4/22/22
3094,1650697025,7.4,20,30,1.4675,4/22/22
3095,1650697087,7.4,20,30,0.99,4/22/22
3096,1650697115,7.4,20,30,0.936,4/22/22
3097,1650697154,7.4,20,30,1.154,4/22/22
3098,1650697183,7.4,20,30,1.027,4/22/22
3099,1650697198,7.4,20,30,0.824,4/22/22
3100,1650697242,7.3,20,30,1.206,4/23/22
3101,1650697365,7.3,20,30,2.795,4/23/22
3102,1650697421,7.3,20,30,1.521,4/23/22
3103,1650697436,7.3,20,30,1.472,4/23/22
3104,1650697482,7.3,20,30,1.082,4/23/22
3105,1650697484,7.3,20,30,1.28,4/23/22
3106,1650697536,7.3,20,30,1.268,4/23/22
3107,1650697548,7.3,20,30,1.264,4/23/22
3108,1650697589,7.3,20,30,1.0435,4/23/22
3109,1650697642,7.3,20,30,1.706,4/23/22
3110,1650697693,7.3,20,30,1.523,4/23/22
3111,1650697723,7.3,20,30,1.235,4/23/22
3112,1650697741,7.3,20,30,1.197,4/23/22
3113,1650697783,7.3,20,30,1.129,4/23/22
3114,1650697844,7.7,20,30,1.489,4/23/22
3115,1650697875,7.7,20,30,1.439,4/23/22
3116,1650697905,7.7,20,30,1.204,4/23/22
3117,1650697928,7.7,20,30,1.4,4/23/22
3118,1650697949,7.7,20,30,1.343,4/23/22
3119,1650697993,7.7,20,30,1.348,4/23/22
3120,1650698005,7.7,20,30,1.278,4/23/22
3121,1650698037,7.7,20,30,1.43,4/23/22
3122,1650698085,7.7,20,30,1.801,4/23/22
3123,1650698113,7.7,20,30,1.2745,4/23/22
3124,1650698155,7.7,20,30,1.2265,4/23/22
3125,1650698236,7.7,20,30,1.635,4/23/22
3126,1650698265,7.7,20,30,1.622,4/23/22
3127,1650698285,7.7,20,30,1.476,4/23/22
3128,1650698317,7.7,20,30,1.422666667,4/23/22
3129,1650698418,7.7,20,30,1.693,4/23/22
3130,1650698444,7.7,20,30,1.225,4/23/22
3131,1650698508,7.7,20,30,1.107,4/23/22
3132,1650698623,7.7,20,30,1.8955,4/23/22
3133,1650698682,7.7,20,30,1.198,4/23/22
3134,1650698710,7.7,20,30,1.096,4/23/22
3135,1650698719,7.7,20,30,1.209,4/23/22
3136,1650698759,7.7,20,30,1.38,4/23/22
3137,1650698791,7.7,20,30,1.601,4/23/22
3138,1650698830,7.7,20,30,1.207,4/23/22
3139,1650698847,7.7,20,30,1.342,4/23/22
3140,1650698893,7.7,20,30,1.137,4/23/22
3141,1650698905,7.7,20,30,1.497,4/23/22
3142,1650698946,7.7,20,30,1.176,4/23/22
3143,1650698975,7.7,20,30,1.192,4/23/22
3144,1650699002,8.1,20,30,1.019,4/23/22
3145,1650699035,8.1,20,30,1.066,4/23/22
3146,1650699061,8.1,20,30,1.22,4/23/22
3147,1650699099,8.1,20,30,1.409,4/23/22
3148,1650699135,8.1,20,30,1.054,4/23/22
3149,1650699161,8.1,20,30,1.098,4/23/22
3150,1650699196,8.1,20,30,1.085,4/23/22
3151,1650699207,8.1,20,30,1.7,4/23/22
3152,1650699244,8.1,20,30,1.257,4/23/22
3153,1650699260,8.1,20,30,1.606,4/23/22
3154,1650699307,8,20,30,1.315,4/23/22
3155,1650699342,8,20,30,1.161,4/23/22
3156,1650699376,8,20,30,1.216,4/23/22
3157,1650699466,8,20,30,3.786,4/23/22
3158,1650699504,8,20,30,3.155,4/23/22
3159,1650699574,8,20,30,1.26,4/23/22
3160,1650699604,7.7,20,30,1.608,4/23/22
3161,1650699627,7.7,20,30,1.265,4/23/22
3162,1650699661,7.7,20,30,1.293,4/23/22
3163,1650699666,7.7,20,30,1.599,4/23/22
3164,1650699717,7.7,20,30,1.184,4/23/22
3165,1650699745,7.7,20,30,1.108,4/23/22
3166,1650699777,7.7,20,30,1.323,4/23/22
3167,1650699846,7.7,20,30,1.062,4/23/22
3168,1650699873,7.7,20,30,1.141,4/23/22
3169,1650699891,7.7,20,30,0.971,4/23/22
3170,1650699922,8.4,20,30,0.885,4/23/22
3171,1650699966,8.4,20,30,1.248,4/23/22
3172,1650699990,8.4,20,30,1.239,4/23/22
3173,1650700027,8.4,20,30,1.056,4/23/22
3174,1650700035,8.4,20,30,0.927,4/23/22
3175,1650700066,8.4,20,30,0.8985,4/23/22
3176,1650700146,8.4,20,30,1.135,4/23/22
3177,1650700167,8.4,20,30,0.842,4/23/22
3178,1650700203,8.4,20,30,1.06,4/23/22
3179,1650700248,8.4,20,30,1.087,4/23/22
3180,1650700297,8.4,20,30,0.927,4/23/22
3181,1650700328,8.4,20,30,0.967,4/23/22
3182,1650700445,8.4,20,30,1.116,4/23/22
3183,1650700483,8.4,20,30,1.6305,4/23/22
3184,1650700529,8.1,20,30,1.933,4/23/22
3185,1650700567,8.1,20,30,1.382,4/23/22
3186,1650700588,8.1,20,30,1.166,4/23/22
3187,1650700630,8.1,20,30,1.027,4/23/22
3188,1650700662,8.1,20,30,1.59,4/23/22
3189,1650700675,8.1,20,30,1.402,4/23/22
3190,1650700705,8.1,20,30,1.433,4/23/22
3191,1650700753,8.1,20,30,2.058,4/23/22
3192,1650700763,8.1,20,30,1.67,4/23/22
3193,1650700792,8.1,20,30,1.723,4/23/22
3194,1650700825,7.7,20,30,2.955,4/23/22
3195,1650700855,7.7,20,30,3.232,4/23/22
3196,1650700901,7.7,20,30,4.519,4/23/22
3197,1650700928,7.7,20,30,1.557,4/23/22
3198,1650700946,7.7,20,30,1.582,4/23/22
3199,1650700978,7.7,20,30,1.596,4/23/22
3200,1650701025,7.7,20,30,1.727,4/23/22
3201,1650701056,7.7,20,30,2.068,4/23/22
3202,1650701061,7.7,20,30,2.242,4/23/22
3203,1650701109,7.3,20,30,1.571,4/23/22
3204,1650701135,7.3,20,30,1.666,4/23/22
3205,1650701175,7.3,20,30,1.205,4/23/22
3206,1650701182,7.3,20,30,1.111,4/23/22
3207,1650701237,7.3,20,30,1.082,4/23/22
3208,1650701238,7.3,20,30,1.184,4/23/22
3209,1650701297,7.3,20,30,2.026,4/23/22
3210,1650701325,7.3,20,30,1.6985,4/23/22
3211,1650701382,7.3,20,30,1.4935,4/23/22
3212,1650701443,7.7,40,40,1.74,4/23/22
3213,1650701469,7.7,40,40,1.561,4/23/22
3214,1650701508,7.7,40,40,1.468,4/23/22
3215,1650701526,7.7,40,40,1.061,4/23/22
3216,1650701559,7.7,40,40,0.955,4/23/22
3217,1650701596,7.7,40,40,1.026,4/23/22
3218,1650701624,7.7,40,40,1.004,4/23/22
3219,1650701657,7.7,40,40,1.281,4/23/22
3220,1650701680,7.7,40,40,1.273,4/23/22
3221,1650701714,8.8,40,40,1.1635,4/23/22
3222,1650701767,8.8,40,40,1.18,4/23/22
3223,1650701796,8.8,40,40,1.136,4/23/22
3224,1650701840,8.8,40,40,0.831,4/23/22
3225,1650701869,8.8,40,40,0.934,4/23/22
3226,1650701892,8.8,40,40,1.171,4/23/22
3227,1650701930,8.8,40,40,0.873,4/23/22
3228,1650701950,8.8,40,40,0.8865,4/23/22
3229,1650702012,8.7,40,40,0.807,4/23/22
3230,1650702051,8.7,40,40,1.095,4/23/22
3231,1650702078,8.7,40,40,0.83,4/23/22
3232,1650702112,8.7,40,40,1.256,4/23/22
3233,1650702141,8.7,40,40,1.266,4/23/22
3234,1650702172,8.7,40,40,1.944,4/23/22
3235,1650702183,8.7,40,40,1.015,4/23/22
3236,1650702228,8.7,40,40,0.797,4/23/22
3237,1650702255,8.7,40,40,0.866,4/23/22
3238,1650702270,8.7,40,40,1.006,4/23/22
3239,1650702322,8.5,40,40,0.91,4/23/22
3240,1650702344,8.5,40,40,0.98,4/23/22
3241,1650702374,8.5,40,40,1.304,4/23/22
3242,1650702410,8.5,40,40,1.887,4/23/22
3243,1650702441,8.5,40,40,1.099,4/23/22
3244,1650702452,8.5,40,40,1.044666667,4/23/22
3245,1650702564,8.5,40,40,1.241,4/23/22
3246,1650702612,8.4,40,40,1.298,4/23/22
3247,1650702646,8.4,40,40,1.019,4/23/22
3248,1650702685,8.4,40,40,1.706,4/23/22
3249,1650702713,8.4,40,40,1.22,4/23/22
3250,1650702735,8.4,40,40,1.566,4/23/22
3251,1650702776,8.4,40,40,2.444,4/23/22
3252,1650702798,8.4,40,40,2.278,4/23/22
3253,1650702814,8.4,40,40,1.341,4/23/22
3254,1650702864,8.4,40,40,1.149,4/23/22
3255,1650702981,8.8,40,40,1.642,4/23/22
3256,1650703064,8.8,40,40,2.237,4/23/22
3257,1650703084,8.8,40,40,1.473,4/23/22
3258,1650703140,8.8,40,40,1.545,4/23/22
3259,1650703143,8.8,40,40,1.5235,4/23/22
3260,1650703203,8.8,40,40,1.656,4/23/22
3261,1650703258,8.8,40,40,1.575,4/23/22
3262,1650703339,8.8,40,40,0.879,4/23/22
3263,1650703405,8.8,40,40,1.264,4/23/22
3264,1650703461,8.8,40,40,1.352,4/23/22
3265,1650703485,8.8,40,40,1.21,4/23/22
3266,1650703529,8.4,40,40,1.099,4/23/22
3267,1650703589,8.4,40,40,1.06,4/23/22
3268,1650703620,8.4,40,40,0.954,4/23/22
3269,1650703641,8.4,40,40,0.916666667,4/23/22
3270,1650703738,8.4,40,40,0.963,4/23/22
3271,1650703803,8.3,40,40,0.992,4/23/22
3272,1650703843,8.3,40,40,0.793,4/23/22
3273,1650703872,8.3,40,40,1.093333333,4/23/22
3274,1650703965,8.3,40,40,1.017,4/23/22
3275,1650704009,8.3,40,40,1.1,4/23/22
3276,1650704042,8.3,40,40,0.995,4/23/22
3277,1650704071,8.3,40,40,1.18,4/23/22
3278,1650704091,8.3,40,40,1.029,4/23/22
3279,1650704133,8.1,40,40,0.883,4/23/22
3280,1650704266,8.1,40,40,0.818,4/23/22
3281,1650704291,8.1,40,40,0.788,4/23/22
3282,1650704327,8.1,40,40,0.793666667,4/23/22
3283,1650704410,7.8,40,40,1.051,4/23/22
3284,1650704443,7.8,40,40,1.001,4/23/22
3285,1650704492,7.8,40,40,1.075,4/23/22
3286,1650704540,7.8,40,40,1.008,4/23/22
3287,1650704558,7.8,40,40,0.965,4/23/22
3288,1650704585,7.8,40,40,1.025,4/23/22
3289,1650704621,7.8,40,40,0.9055,4/23/22
3290,1650704680,7.8,40,40,0.866,4/23/22
3291,1650704701,8.2,40,40,0.8975,4/23/22
3292,1650704785,8.2,40,40,0.792,4/23/22
3293,1650704802,8.2,40,40,0.738,4/23/22
3294,1650704829,8.2,40,40,0.88,4/23/22
3295,1650704889,8.2,40,40,0.681,4/23/22
3296,1650704996,8.2,40,40,0.621,4/23/22
3297,1650705023,8.5,40,40,0.728,4/23/22
3298,1650705028,8.5,40,40,0.626666667,4/23/22
3299,1650705141,8.5,40,40,0.800142857,4/23/22
3300,1650705358,7.6,40,40,0.848,4/23/22
3301,1650705382,7.6,40,40,0.77,4/23/22
3302,1650705400,7.6,40,40,0.763,4/23/22
3303,1650707879,8.5,15,50,0.704,4/23/22
3304,1650707903,8.5,15,50,0.665,4/23/22
3305,1650707922,8.5,15,50,0.6855,4/23/22
3306,1650707981,8.5,15,50,0.6785,4/23/22
3307,1650708043,8.6,15,50,0.574,4/23/22
3308,1650708088,8.6,15,50,0.677333333,4/23/22
3309,1650708182,8.6,15,50,0.662,4/23/22
3310,1650708204,8.6,15,50,0.7175,4/23/22
3311,1650708274,8.6,15,50,0.651,4/23/22
3312,1650708275,8.6,15,50,0.6335,4/23/22
3313,1650708472,8.7,15,50,0.811,4/23/22
3314,1650708516,8.7,15,50,0.72,4/23/22
3315,1650708526,8.7,15,50,0.797,4/23/22
3316,1650708597,8.7,15,50,0.801,4/23/22
3317,1650708619,8.5,15,50,0.80375,4/23/22
3318,1650708750,8.5,15,50,0.708,4/23/22
3319,1650708782,8.5,15,50,0.671,4/23/22
3320,1650708805,8.5,15,50,0.705,4/23/22
3321,1650708906,8.3,15,50,0.753,4/23/22
3322,1650708916,8.3,15,50,0.697,4/23/22
3323,1650708947,8.3,15,50,0.723,4/23/22
3324,1650709023,8.3,15,50,0.597,4/23/22
3325,1650709059,8.3,15,50,0.652,4/23/22
3326,1650709086,8.3,15,50,0.623,4/23/22
3327,1650709105,8.3,15,50,0.631,4/23/22
3328,1650709145,8.3,15,50,0.548,4/23/22
3329,1650709174,8.3,15,50,0.578,4/23/22
3330,1650709209,8.1,15,50,0.678,4/23/22
3331,1650709267,8.1,15,50,0.661,4/23/22
3332,1650709327,8.1,15,50,0.481,4/23/22
3333,1650709350,8.1,15,50,0.555,4/23/22
3334,1650709381,8.1,15,50,0.647,4/23/22
3335,1650709404,8.1,15,50,0.583,4/23/22
3336,1650709449,8.1,15,50,0.567,4/23/22
3337,1650709463,8.1,15,50,0.535,4/23/22
3338,1650709489,8.1,15,50,0.612,4/23/22
3339,1650709517,8.1,15,50,0.621,4/23/22
3340,1650709618,8.1,15,50,0.56,4/23/22
3341,1650709641,8.1,15,50,0.695666667,4/23/22
3342,1650709727,8.1,15,50,0.608,4/23/22
3343,1650709777,8.1,15,50,0.688,4/23/22
3344,1650709802,8.3,15,50,0.744,4/23/22
3345,1650709834,8.3,15,50,0.525,4/23/22
3346,1650709870,8.3,15,50,0.51,4/23/22
3347,1650709888,8.3,15,50,0.66,4/23/22
3348,1650709912,8.3,15,50,0.673,4/23/22
3349,1650709940,8.3,15,50,0.731,4/23/22
3350,1650709984,8.3,15,50,0.62,4/23/22
3351,1650710134,8.2,15,50,0.5625,4/23/22
3352,1650710224,8.2,15,50,0.529,4/23/22
3353,1650710270,8.2,15,50,0.536,4/23/22
3354,1650710309,8.2,15,50,0.730333333,4/23/22
3355,1650710399,8.2,15,50,0.567,4/23/22
3356,1650710401,7.9,15,50,0.545,4/23/22
3357,1650710452,7.9,15,50,0.486,4/23/22
3358,1650710470,7.9,15,50,0.799,4/23/22
3359,1650710506,7.9,15,50,0.827,4/23/22
3360,1650710530,7.9,15,50,1.21,4/23/22
3361,1650710575,7.9,15,50,0.824,4/23/22
3362,1650710603,7.9,15,50,0.5505,4/23/22
3363,1650710643,7.9,15,50,0.5304,4/23/22
3364,1650710798,8.3,15,50,0.562,4/23/22
3365,1650710824,8.3,15,50,0.65,4/23/22
3366,1650710878,8.3,15,50,0.536,4/23/22
3367,1650710902,8.3,15,50,0.698,4/23/22
3368,1650710932,8.3,15,50,0.624,4/23/22
3369,1650710970,8.3,15,50,0.68,4/23/22
3370,1650711300,7.6,15,50,0.781,4/23/22
3371,1650711330,7.6,15,50,0.776,4/23/22
3372,1650711358,7.6,15,50,0.699,4/23/22
3373,1650711388,7.6,15,50,0.607,4/23/22
3374,1650711629,7.8,15,50,0.672,4/23/22
3375,1650711665,7.8,15,50,3.757,4/23/22
3376,1650711696,7.8,0,50,3.066,4/23/22
3377,1650711726,7.8,0,50,0.788,4/23/22
3378,1650711756,7.8,0,50,0.593,4/23/22
3379,1650711771,7.8,0,50,0.516,4/23/22
3380,1650711817,7.8,0,50,0.551,4/23/22
3381,1650711845,7.8,0,50,0.549,4/23/22
3382,1650711876,7.8,0,50,0.563,4/23/22
3383,1650711908,8.2,0,50,0.862,4/23/22
3384,1650711938,8.2,0,50,0.615,4/23/22
3385,1650711966,8.2,0,50,0.643,4/23/22
3386,1650711998,8.2,0,50,1.008,4/23/22
3387,1650712021,8.2,0,50,0.962,4/23/22
3388,1650712059,8.2,0,50,0.839,4/23/22
3389,1650712089,8.2,0,50,0.831,4/23/22
3390,1650712111,8.2,0,50,0.781,4/23/22
3391,1650712149,8.2,0,50,0.835,4/23/22
3392,1650712175,8.2,0,50,0.767,4/23/22
3393,1650712208,7.7,0,50,0.717,4/23/22
3394,1650712234,7.7,0,50,0.686,4/23/22
3395,1650712268,7.7,0,50,0.633,4/23/22
3396,1650712300,7.7,0,50,0.604,4/23/22
3397,1650712328,7.7,0,50,0.691,4/23/22
3398,1650712343,7.7,0,50,0.79,4/23/22
3399,1650712388,7.7,0,50,0.713,4/23/22
3400,1650712414,7.7,0,50,0.765,4/23/22
3401,1650712449,7.7,0,50,0.814,4/23/22
3402,1650712480,7.7,0,50,0.791,4/23/22
3403,1650712510,7.7,0,50,0.786,4/23/22
3404,1650713394,8.6,0,20,0.469,4/23/22
3405,1650713441,8.7,0,20,0.46,4/23/22
