,datetime,fecha,windSp
37203,44713.18681,6/1/22 4:29,10.8
37204,44713.19028,6/1/22 4:34,12.7
37205,44713.19375,6/1/22 4:39,12.6
37206,44713.19722,6/1/22 4:44,11.8
37207,44713.20069,6/1/22 4:49,11.3
37208,44713.20417,6/1/22 4:54,12.3
37209,44713.20764,6/1/22 4:59,13.5
37210,44713.211110000004,6/1/22 5:04,13.7
37211,44713.21458,6/1/22 5:09,13.6
37212,44713.21806,6/1/22 5:14,11.5
37213,44713.22153,6/1/22 5:19,13.2
37214,44713.225,6/1/22 5:24,13.1
37215,44713.22847,6/1/22 5:29,12.9
37216,44713.23194,6/1/22 5:34,11.5
37217,44713.23542,6/1/22 5:39,13.1
37218,44713.23889,6/1/22 5:44,0.1
37219,44713.242360000004,6/1/22 5:49,13.7
37220,44713.24583,6/1/22 5:54,0.1
37221,44713.24931,6/1/22 5:59,0.1
37222,44713.25278,6/1/22 6:04,13.8
37223,44713.25625,6/1/22 6:09,14.9
37224,44713.25972,6/1/22 6:14,14.5
37225,44713.26319,6/1/22 6:19,15.1
37226,44713.26667,6/1/22 6:24,15.8
37227,44713.27014,6/1/22 6:29,11.7
37228,44713.273610000004,6/1/22 6:34,13.9
37229,44713.27708,6/1/22 6:39,14.8
37230,44713.28056,6/1/22 6:44,14.7
37231,44713.28403,6/1/22 6:49,15.0
37232,44713.2875,6/1/22 6:54,13.5
37233,44713.29097,6/1/22 6:59,14.9
37234,44713.29444,6/1/22 7:04,13.6
37235,44713.304860000004,6/1/22 7:19,13.7
37236,44713.30833,6/1/22 7:24,14.0
37237,44713.31181,6/1/22 7:29,13.7
37238,44713.31528,6/1/22 7:34,14.3
37239,44713.31875,6/1/22 7:39,12.9
37240,44713.32222,6/1/22 7:44,14.8
37241,44713.32569,6/1/22 7:49,12.2
37242,44713.32917,6/1/22 7:54,11.9
37243,44713.33264,6/1/22 7:59,13.5
37244,44713.336110000004,6/1/22 8:04,0.1
37245,44713.34653,6/1/22 8:19,0.1
37246,44713.35,6/1/22 8:24,14.3
37247,44713.35347,6/1/22 8:29,11.3
37248,44713.35694,6/1/22 8:34,12.9
37249,44713.36042,6/1/22 8:39,12.5
37250,44713.36389,6/1/22 8:44,13.1
37251,44713.367360000004,6/1/22 8:49,9.7
37252,44713.37083,6/1/22 8:54,11.8
37253,44713.37431,6/1/22 8:59,12.8
37254,44713.37778,6/1/22 9:04,12.0
37255,44713.38125,6/1/22 9:09,11.5
37256,44713.38472,6/1/22 9:14,11.2
37257,44713.38819,6/1/22 9:19,11.3
37258,44713.398610000004,6/1/22 9:34,11.4
37259,44713.40208,6/1/22 9:39,12.4
37260,44713.40556,6/1/22 9:44,11.6
37261,44713.40903,6/1/22 9:49,12.2
37262,44713.4125,6/1/22 9:54,11.3
37263,44713.41597,6/1/22 9:59,12.5
37264,44713.41944,6/1/22 10:04,11.9
37265,44713.42292,6/1/22 10:09,10.7
37266,44713.42639,6/1/22 10:14,12.7
37267,44713.429860000004,6/1/22 10:19,10.3
37268,44713.43333,6/1/22 10:24,11.3
37269,44713.43681,6/1/22 10:29,11.4
37270,44713.44028,6/1/22 10:34,11.8
37271,44713.44375,6/1/22 10:39,11.7
37272,44713.44722,6/1/22 10:44,9.9
37273,44713.45069,6/1/22 10:49,12.9
37274,44713.45417,6/1/22 10:54,13.7
37275,44713.45764,6/1/22 10:59,13.1
37276,44713.461110000004,6/1/22 11:04,11.3
37277,44713.46458,6/1/22 11:09,12.2
37278,44713.46806,6/1/22 11:14,10.9
37279,44713.47153,6/1/22 11:19,12.5
37280,44713.475,6/1/22 11:24,13.4
37281,44713.47847,6/1/22 11:29,11.5
37282,44713.48194,6/1/22 11:34,13.1
37283,44713.48542,6/1/22 11:39,12.2
37284,44713.48889,6/1/22 11:44,12.1
37285,44713.492360000004,6/1/22 11:49,12.2
37286,44713.49583,6/1/22 11:54,11.8
37287,44713.50625,6/1/22 12:09,9.5
37288,44713.50972,6/1/22 12:14,11.3
37289,44713.51319,6/1/22 12:19,11.8
37290,44713.51667,6/1/22 12:24,10.8
37291,44713.52014,6/1/22 12:29,12.4
37292,44713.523610000004,6/1/22 12:34,12.8
37293,44713.53403,6/1/22 12:49,12.7
37294,44713.5375,6/1/22 12:54,10.2
37295,44713.54097,6/1/22 12:59,13.1
37296,44713.54444,6/1/22 13:04,10.8
37297,44713.54792,6/1/22 13:09,14.4
37298,44713.55139,6/1/22 13:14,12.3
37299,44713.554860000004,6/1/22 13:19,13.9
37300,44713.55833,6/1/22 13:24,10.2
37301,44713.56181,6/1/22 13:29,13.1
37302,44713.56528,6/1/22 13:34,12.2
37303,44713.56875,6/1/22 13:39,12.3
37304,44713.57222,6/1/22 13:44,11.3
37305,44713.57569,6/1/22 13:49,12.7
37306,44713.57917,6/1/22 13:54,11.4
37307,44713.58264,6/1/22 13:59,8.0
37308,44713.586110000004,6/1/22 14:04,9.9
37309,44713.59653,6/1/22 14:19,8.8
37310,44713.60694,6/1/22 14:34,7.0
37311,44713.61042,6/1/22 14:39,9.7
37312,44713.61389,6/1/22 14:44,8.3
37313,44713.617360000004,6/1/22 14:49,9.3
37314,44713.62083,6/1/22 14:54,7.5
37315,44713.62431,6/1/22 14:59,9.3
37316,44713.62778,6/1/22 15:04,9.7
37317,44713.63125,6/1/22 15:09,8.0
37318,44713.63472,6/1/22 15:14,11.0
37319,44713.63819,6/1/22 15:19,8.5
37320,44713.64167,6/1/22 15:24,8.6
37321,44713.64514,6/1/22 15:29,7.5
37322,44713.648610000004,6/1/22 15:34,8.3
37323,44713.65208,6/1/22 15:39,10.5
37324,44713.65556,6/1/22 15:44,8.9
37325,44713.65903,6/1/22 15:49,10.5
37326,44713.6625,6/1/22 15:54,9.6
37327,44713.66597,6/1/22 15:59,9.1
37328,44713.66944,6/1/22 16:04,10.1
37329,44713.67292,6/1/22 16:09,9.4
37330,44713.67639,6/1/22 16:14,9.0
37331,44713.679860000004,6/1/22 16:19,9.6
37332,44713.68333,6/1/22 16:24,8.9
37333,44713.68681,6/1/22 16:29,9.5
37334,44713.69028,6/1/22 16:34,9.4
37335,44713.69375,6/1/22 16:39,9.6
37336,44713.69722,6/1/22 16:44,9.9
37337,44713.70069,6/1/22 16:49,9.8
37338,44713.70417,6/1/22 16:54,10.3
37339,44713.70764,6/1/22 16:59,8.7
37340,44713.711110000004,6/1/22 17:04,9.8
37341,44713.71458,6/1/22 17:09,10.1
37342,44713.71806,6/1/22 17:14,9.6
37343,44713.72153,6/1/22 17:19,9.5
37344,44713.725,6/1/22 17:24,9.6
37345,44713.72847,6/1/22 17:29,9.5
37346,44713.73194,6/1/22 17:34,10.5
37347,44713.73542,6/1/22 17:39,10.1
37348,44713.73889,6/1/22 17:44,9.0
37349,44713.742360000004,6/1/22 17:49,8.5
37350,44713.74583,6/1/22 17:54,9.5
37351,44713.74931,6/1/22 17:59,8.4
37352,44713.75278,6/1/22 18:04,9.7
37353,44713.76319,6/1/22 18:19,10.4
37354,44713.76667,6/1/22 18:24,11.0
37355,44713.77708,6/1/22 18:39,10.0
37356,44713.78056,6/1/22 18:44,11.6
37357,44713.78403,6/1/22 18:49,11.0
37358,44713.7875,6/1/22 18:54,8.6
37359,44713.79097,6/1/22 18:59,12.1
37360,44713.79444,6/1/22 19:04,11.2
37361,44713.79792,6/1/22 19:09,11.5
37362,44713.80139,6/1/22 19:14,10.3
37363,44713.804860000004,6/1/22 19:19,11.6
37364,44713.80833,6/1/22 19:24,10.7
37365,44713.81181,6/1/22 19:29,11.5
37366,44713.81528,6/1/22 19:34,9.7
37367,44713.81875,6/1/22 19:39,9.2
37368,44713.82222,6/1/22 19:44,10.0
37369,44713.82569,6/1/22 19:49,10.1
37370,44713.82917,6/1/22 19:54,12.2
37371,44713.83264,6/1/22 19:59,12.0
37372,44713.836110000004,6/1/22 20:04,11.4
37373,44713.83958,6/1/22 20:09,12.8
37374,44713.84306,6/1/22 20:14,13.2
37375,44713.84653,6/1/22 20:19,10.7
37376,44713.85,6/1/22 20:24,12.5
37377,44713.85347,6/1/22 20:29,13.7
37378,44713.85694,6/1/22 20:34,12.0
37379,44713.86042,6/1/22 20:39,8.7
37380,44713.86389,6/1/22 20:44,12.9
37381,44713.867360000004,6/1/22 20:49,10.3
37382,44713.87083,6/1/22 20:54,11.0
37383,44713.87431,6/1/22 20:59,10.4
37384,44713.87778,6/1/22 21:04,11.1
37385,44713.88125,6/1/22 21:09,9.7
37386,44713.88472,6/1/22 21:14,10.1
37387,44713.88819,6/1/22 21:19,10.8
37388,44713.89167,6/1/22 21:24,11.8
37389,44713.89514,6/1/22 21:29,11.0
37390,44713.898610000004,6/1/22 21:34,9.7
37391,44713.90208,6/1/22 21:39,11.1
37392,44713.90556,6/1/22 21:44,11.4
37393,44713.90903,6/1/22 21:49,11.9
37394,44713.9125,6/1/22 21:54,11.3
37395,44713.91597,6/1/22 21:59,7.1
37396,44713.91944,6/1/22 22:04,11.8
37397,44713.92292,6/1/22 22:09,11.0
37398,44713.92639,6/1/22 22:14,12.9
37399,44713.929860000004,6/1/22 22:19,12.4
37400,44713.93333,6/1/22 22:24,11.1
37401,44713.94375,6/1/22 22:39,11.1
37402,44713.94722,6/1/22 22:44,10.7
37403,44713.95069,6/1/22 22:49,11.1
37404,44713.95417,6/1/22 22:54,8.7
37405,44713.95764,6/1/22 22:59,10.2
37406,44713.961110000004,6/1/22 23:04,9.4
37407,44713.96458,6/1/22 23:09,10.4
37408,44713.96806,6/1/22 23:14,10.6
37409,44713.97153,6/1/22 23:19,10.2
37410,44713.975,6/1/22 23:24,9.7
37411,44713.97847,6/1/22 23:29,10.4
37412,44713.98194,6/1/22 23:34,10.9
37413,44713.98542,6/1/22 23:39,10.8
37414,44713.98889,6/1/22 23:44,10.6
37415,44713.992360000004,6/1/22 23:49,11.1
37416,44713.99583,6/1/22 23:54,11.3
37417,44713.99931,6/1/22 23:59,13.0
37418,44714.00278,6/2/22 0:04,12.0
37419,44714.00625,6/2/22 0:09,11.4
37420,44714.00972,6/2/22 0:14,12.1
37421,44714.01319,6/2/22 0:19,10.2
37422,44714.01667,6/2/22 0:24,10.9
37423,44714.02014,6/2/22 0:29,11.4
37424,44714.023610000004,6/2/22 0:34,10.7
37425,44714.02708,6/2/22 0:39,11.2
37426,44714.03056,6/2/22 0:44,8.9
37427,44714.03403,6/2/22 0:49,11.3
37428,44714.0375,6/2/22 0:54,9.9
37429,44714.04097,6/2/22 0:59,12.4
37430,44714.04444,6/2/22 1:04,10.7
37431,44714.04792,6/2/22 1:09,10.6
37432,44714.05139,6/2/22 1:14,11.5
37433,44714.054860000004,6/2/22 1:19,12.3
37434,44714.05833,6/2/22 1:24,9.7
37435,44714.06181,6/2/22 1:29,12.2
37436,44714.06528,6/2/22 1:34,12.4
37437,44714.06875,6/2/22 1:39,10.8
37438,44714.07222,6/2/22 1:44,12.5
37439,44714.07569,6/2/22 1:49,12.2
37440,44714.07917,6/2/22 1:54,10.2
37441,44714.08264,6/2/22 1:59,12.1
37442,44714.086110000004,6/2/22 2:04,12.0
37443,44714.08958,6/2/22 2:09,12.6
37444,44714.09306,6/2/22 2:14,9.5
37445,44714.09653,6/2/22 2:19,9.6
37446,44714.1,6/2/22 2:24,10.7
37447,44714.10347,6/2/22 2:29,11.4
37448,44714.10694,6/2/22 2:34,10.3
37449,44714.11042,6/2/22 2:39,10.6
37450,44714.11389,6/2/22 2:44,11.3
37451,44714.117360000004,6/2/22 2:49,8.3
37452,44714.12083,6/2/22 2:54,9.6
37453,44714.12431,6/2/22 2:59,9.5
37454,44714.12778,6/2/22 3:04,10.2
37455,44714.13125,6/2/22 3:09,9.9
37456,44714.13472,6/2/22 3:14,10.3
37457,44714.13819,6/2/22 3:19,10.7
37458,44714.14167,6/2/22 3:24,10.5
37459,44714.14514,6/2/22 3:29,11.0
37460,44714.148610000004,6/2/22 3:34,12.5
37461,44714.15903,6/2/22 3:49,11.8
37462,44714.1625,6/2/22 3:54,13.1
37463,44714.16597,6/2/22 3:59,12.4
37464,44714.16944,6/2/22 4:04,9.2
37465,44714.17292,6/2/22 4:09,11.6
37466,44714.17639,6/2/22 4:14,9.1
37467,44714.179860000004,6/2/22 4:19,12.5
37468,44714.18333,6/2/22 4:24,6.7
37469,44714.18681,6/2/22 4:29,9.4
37470,44714.19028,6/2/22 4:34,9.9
37471,44714.19375,6/2/22 4:39,11.6
37472,44714.19722,6/2/22 4:44,10.5
37473,44714.20069,6/2/22 4:49,10.6
37474,44714.20417,6/2/22 4:54,7.7
37475,44714.21458,6/2/22 5:09,8.9
37476,44714.21806,6/2/22 5:14,9.3
37477,44714.22153,6/2/22 5:19,8.3
37478,44714.225,6/2/22 5:24,8.7
37479,44714.22847,6/2/22 5:29,8.1
37480,44714.23194,6/2/22 5:34,8.6
37481,44714.23542,6/2/22 5:39,11.3
37482,44714.23889,6/2/22 5:44,13.8
37483,44714.242360000004,6/2/22 5:49,12.0
37484,44714.24583,6/2/22 5:54,9.8
37485,44714.24931,6/2/22 5:59,10.4
37486,44714.25278,6/2/22 6:04,15.7
37487,44714.25625,6/2/22 6:09,12.1
37488,44714.25972,6/2/22 6:14,12.4
37489,44714.26319,6/2/22 6:19,11.3
37490,44714.26667,6/2/22 6:24,0.1
37491,44714.27014,6/2/22 6:29,10.6
37492,44714.273610000004,6/2/22 6:34,13.3
37493,44714.27708,6/2/22 6:39,12.6
37494,44714.28056,6/2/22 6:44,8.7
37495,44714.28403,6/2/22 6:49,8.6
37496,44714.2875,6/2/22 6:54,11.0
37497,44714.29097,6/2/22 6:59,0.1
37498,44714.31181,6/2/22 7:29,11.0
37499,44714.31528,6/2/22 7:34,0.1
37500,44714.31875,6/2/22 7:39,0.6
37501,44714.32222,6/2/22 7:44,0.9
37502,44714.32569,6/2/22 7:49,0.8
37503,44714.32917,6/2/22 7:54,0.1
37504,44714.33264,6/2/22 7:59,8.8
37505,44714.336110000004,6/2/22 8:04,8.4
37506,44714.33958,6/2/22 8:09,11.4
37507,44714.34306,6/2/22 8:14,0.1
37508,44714.35347,6/2/22 8:29,0.9
37509,44714.35694,6/2/22 8:34,0.1
37510,44714.38125,6/2/22 9:09,10.1
37511,44714.40208,6/2/22 9:39,11.5
37512,44714.40556,6/2/22 9:44,10.5
37513,44714.40903,6/2/22 9:49,9.4
37514,44714.4125,6/2/22 9:54,9.8
37515,44714.41597,6/2/22 9:59,6.8
37516,44714.41944,6/2/22 10:04,7.5
37517,44714.43681,6/2/22 10:29,7.4
37518,44714.44028,6/2/22 10:34,6.9
37519,44714.44375,6/2/22 10:39,7.4
37520,44714.44722,6/2/22 10:44,9.3
37521,44714.45069,6/2/22 10:49,8.7
37522,44714.45417,6/2/22 10:54,7.2
37523,44714.45764,6/2/22 10:59,5.6
37524,44714.48194,6/2/22 11:34,8.3
37525,44714.48542,6/2/22 11:39,8.1
37526,44714.48889,6/2/22 11:44,9.2
37527,44714.492360000004,6/2/22 11:49,0.7
37528,44714.49583,6/2/22 11:54,9.9
37529,44714.49931,6/2/22 11:59,8.4
37530,44714.50278,6/2/22 12:04,0.9
37531,44714.50625,6/2/22 12:09,10.4
37532,44714.50972,6/2/22 12:14,8.7
37533,44714.51319,6/2/22 12:19,10.6
37534,44714.51667,6/2/22 12:24,9.4
37535,44714.52014,6/2/22 12:29,9.1
37536,44714.523610000004,6/2/22 12:34,9.3
37537,44714.52708,6/2/22 12:39,0.8
37538,44714.53056,6/2/22 12:44,0.7
37539,44714.54097,6/2/22 12:59,9.2
37540,44714.54444,6/2/22 13:04,0.4
37541,44714.54792,6/2/22 13:09,8.1
37542,44714.55139,6/2/22 13:14,8.5
37543,44714.554860000004,6/2/22 13:19,0.8
37544,44714.56528,6/2/22 13:34,9.9
37545,44714.56875,6/2/22 13:39,10.3
37546,44714.57222,6/2/22 13:44,0.1
37547,44714.57569,6/2/22 13:49,0.9
37548,44714.586110000004,6/2/22 14:04,10.6
37549,44714.58958,6/2/22 14:09,12.2
37550,44714.59306,6/2/22 14:14,9.1
37551,44714.59653,6/2/22 14:19,13.6
37552,44714.6,6/2/22 14:24,11.8
37553,44714.60347,6/2/22 14:29,12.1
37554,44714.60694,6/2/22 14:34,11.9
37555,44714.61042,6/2/22 14:39,0.9
37556,44714.61389,6/2/22 14:44,9.9
37557,44714.617360000004,6/2/22 14:49,11.8
37558,44714.62083,6/2/22 14:54,13.1
37559,44714.62431,6/2/22 14:59,0.7
37560,44714.62778,6/2/22 15:04,0.1
37561,44714.63125,6/2/22 15:09,13.8
37562,44714.63472,6/2/22 15:14,15.6
37563,44714.63819,6/2/22 15:19,17.1
37564,44714.64167,6/2/22 15:24,13.1
37565,44714.65208,6/2/22 15:39,11.5
37566,44714.65556,6/2/22 15:44,12.5
37567,44714.65903,6/2/22 15:49,12.6
37568,44714.6625,6/2/22 15:54,12.9
37569,44714.66597,6/2/22 15:59,11.6
37570,44714.66944,6/2/22 16:04,7.2
37571,44714.67292,6/2/22 16:09,10.8
37572,44714.67639,6/2/22 16:14,11.5
37573,44714.679860000004,6/2/22 16:19,12.6
37574,44714.68333,6/2/22 16:24,13.8
37575,44714.68681,6/2/22 16:29,11.8
37576,44714.69028,6/2/22 16:34,12.5
37577,44714.69375,6/2/22 16:39,16.9
37578,44714.69722,6/2/22 16:44,10.4
37579,44714.70069,6/2/22 16:49,12.9
37580,44714.70417,6/2/22 16:54,9.3
37581,44714.70764,6/2/22 16:59,10.2
37582,44714.711110000004,6/2/22 17:04,11.3
37583,44714.71458,6/2/22 17:09,11.6
37584,44714.71806,6/2/22 17:14,11.9
37585,44714.72153,6/2/22 17:19,12.4
37586,44714.725,6/2/22 17:24,10.6
37587,44714.73542,6/2/22 17:39,8.5
37588,44714.73889,6/2/22 17:44,7.8
37589,44714.742360000004,6/2/22 17:49,7.0
37590,44714.74583,6/2/22 17:54,9.9
37591,44714.74931,6/2/22 17:59,10.4
37592,44714.75278,6/2/22 18:04,7.6
37593,44714.75625,6/2/22 18:09,5.6
37594,44714.76667,6/2/22 18:24,13.0
37595,44714.77014,6/2/22 18:29,11.2
37596,44714.773610000004,6/2/22 18:34,12.5
37597,44714.78403,6/2/22 18:49,12.5
37598,44714.7875,6/2/22 18:54,9.3
37599,44714.79097,6/2/22 18:59,8.8
37600,44714.79444,6/2/22 19:04,10.5
37601,44714.79792,6/2/22 19:09,9.2
37602,44714.80139,6/2/22 19:14,9.3
37603,44714.804860000004,6/2/22 19:19,8.2
37604,44714.80833,6/2/22 19:24,10.1
37605,44714.81181,6/2/22 19:29,9.9
37606,44714.81528,6/2/22 19:34,9.6
37607,44714.81875,6/2/22 19:39,9.5
37608,44714.82222,6/2/22 19:44,10.0
37609,44714.82569,6/2/22 19:49,10.7
37610,44714.82917,6/2/22 19:54,9.8
37611,44714.83264,6/2/22 19:59,11.3
37612,44714.836110000004,6/2/22 20:04,11.0
37613,44714.83958,6/2/22 20:09,12.2
37614,44714.84306,6/2/22 20:14,10.3
37615,44714.84653,6/2/22 20:19,10.5
37616,44714.85694,6/2/22 20:34,10.9
37617,44714.867360000004,6/2/22 20:49,9.4
37618,44714.87083,6/2/22 20:54,10.9
37619,44714.87431,6/2/22 20:59,11.5
37620,44714.87778,6/2/22 21:04,11.1
37621,44714.88125,6/2/22 21:09,11.8
37622,44714.88472,6/2/22 21:14,11.5
37623,44714.88819,6/2/22 21:19,13.0
37624,44714.89167,6/2/22 21:24,11.1
37625,44714.89514,6/2/22 21:29,12.4
37626,44714.898610000004,6/2/22 21:34,10.8
37627,44714.90208,6/2/22 21:39,8.7
37628,44714.90556,6/2/22 21:44,8.2
37629,44714.90903,6/2/22 21:49,9.6
37630,44714.9125,6/2/22 21:54,8.4
37631,44714.91597,6/2/22 21:59,9.1
37632,44714.91944,6/2/22 22:04,8.3
37633,44714.929860000004,6/2/22 22:19,9.4
37634,44714.93333,6/2/22 22:24,8.3
37635,44714.93681,6/2/22 22:29,6.6
37636,44714.94028,6/2/22 22:34,6.3
37637,44714.94375,6/2/22 22:39,4.9
37638,44714.94722,6/2/22 22:44,6.2
37639,44714.95069,6/2/22 22:49,7.2
37640,44714.95417,6/2/22 22:54,8.5
37641,44714.95764,6/2/22 22:59,9.4
37642,44714.961110000004,6/2/22 23:04,11.1
37643,44714.96458,6/2/22 23:09,14.5
37644,44714.96806,6/2/22 23:14,14.3
37645,44714.97153,6/2/22 23:19,11.7
37646,44714.975,6/2/22 23:24,11.2
37647,44714.97847,6/2/22 23:29,14.6
37648,44714.98194,6/2/22 23:34,12.1
37649,44714.98542,6/2/22 23:39,11.4
37650,44714.98889,6/2/22 23:44,10.6
37651,44714.992360000004,6/2/22 23:49,12.5
37652,44714.99583,6/2/22 23:54,12.6
37653,44714.99931,6/2/22 23:59,11.2
37654,44715.00278,6/3/22 0:04,12.3
37655,44715.00625,6/3/22 0:09,13.5
37656,44715.00972,6/3/22 0:14,14.4
37657,44715.01319,6/3/22 0:19,12.5
37658,44715.01667,6/3/22 0:24,13.9
37659,44715.02014,6/3/22 0:29,13.8
37660,44715.023610000004,6/3/22 0:34,12.8
37661,44715.02708,6/3/22 0:39,12.4
37662,44715.03056,6/3/22 0:44,9.5
37663,44715.03403,6/3/22 0:49,11.4
37664,44715.0375,6/3/22 0:54,13.5
37665,44715.04097,6/3/22 0:59,12.4
37666,44715.04444,6/3/22 1:04,12.0
37667,44715.04792,6/3/22 1:09,13.4
37668,44715.05139,6/3/22 1:14,12.0
37669,44715.054860000004,6/3/22 1:19,11.3
37670,44715.05833,6/3/22 1:24,14.0
37671,44715.06181,6/3/22 1:29,12.4
37672,44715.07222,6/3/22 1:44,11.4
37673,44715.07569,6/3/22 1:49,12.2
37674,44715.07917,6/3/22 1:54,13.1
37675,44715.08264,6/3/22 1:59,12.8
37676,44715.09306,6/3/22 2:14,14.1
37677,44715.09653,6/3/22 2:19,14.0
37678,44715.1,6/3/22 2:24,12.3
37679,44715.10347,6/3/22 2:29,13.4
37680,44715.10694,6/3/22 2:34,15.6
37681,44715.12083,6/3/22 2:54,13.9
37682,44715.12431,6/3/22 2:59,12.4
37683,44715.12778,6/3/22 3:04,17.7
37684,44715.13125,6/3/22 3:09,11.0
37685,44715.13472,6/3/22 3:14,13.6
37686,44715.13819,6/3/22 3:19,12.2
37687,44715.14167,6/3/22 3:24,11.1
37688,44715.14514,6/3/22 3:29,11.8
37689,44715.148610000004,6/3/22 3:34,13.5
37690,44715.15208,6/3/22 3:39,10.0
37691,44715.15556,6/3/22 3:44,10.1
37692,44715.15903,6/3/22 3:49,12.9
37693,44715.1625,6/3/22 3:54,13.7
37694,44715.16597,6/3/22 3:59,10.0
37695,44715.16944,6/3/22 4:04,13.1
37696,44715.17292,6/3/22 4:09,12.3
37697,44715.17639,6/3/22 4:14,12.4
37698,44715.179860000004,6/3/22 4:19,9.8
37699,44715.18333,6/3/22 4:24,11.5
37700,44715.18681,6/3/22 4:29,10.5
37701,44715.19028,6/3/22 4:34,11.3
37702,44715.19375,6/3/22 4:39,11.1
37703,44715.19722,6/3/22 4:44,11.4
37704,44715.20069,6/3/22 4:49,13.5
37705,44715.20417,6/3/22 4:54,12.6
37706,44715.21458,6/3/22 5:09,12.3
37707,44715.21806,6/3/22 5:14,11.3
37708,44715.22153,6/3/22 5:19,12.1
37709,44715.225,6/3/22 5:24,13.4
37710,44715.242360000004,6/3/22 5:49,11.1
37711,44715.24583,6/3/22 5:54,10.4
37712,44715.24931,6/3/22 5:59,12.3
37713,44715.25278,6/3/22 6:04,10.4
37714,44715.25625,6/3/22 6:09,13.0
37715,44715.25972,6/3/22 6:14,14.1
37716,44715.26319,6/3/22 6:19,11.6
37717,44715.26667,6/3/22 6:24,10.4
37718,44715.27014,6/3/22 6:29,11.7
37719,44715.273610000004,6/3/22 6:34,10.6
37720,44715.27708,6/3/22 6:39,12.8
37721,44715.28056,6/3/22 6:44,12.7
37722,44715.28403,6/3/22 6:49,9.7
37723,44715.2875,6/3/22 6:54,12.8
37724,44715.29097,6/3/22 6:59,11.4
37725,44715.29444,6/3/22 7:04,10.8
37726,44715.29792,6/3/22 7:09,11.3
37727,44715.30139,6/3/22 7:14,10.5
37728,44715.304860000004,6/3/22 7:19,10.6
37729,44715.30833,6/3/22 7:24,12.3
37730,44715.31181,6/3/22 7:29,10.8
37731,44715.31528,6/3/22 7:34,11.8
37732,44715.31875,6/3/22 7:39,11.9
37733,44715.32222,6/3/22 7:44,12.9
37734,44715.32569,6/3/22 7:49,10.0
37735,44715.32917,6/3/22 7:54,11.1
37736,44715.33264,6/3/22 7:59,6.3
37737,44715.336110000004,6/3/22 8:04,12.1
37738,44715.33958,6/3/22 8:09,10.7
37739,44715.34306,6/3/22 8:14,10.2
37740,44715.34653,6/3/22 8:19,13.0
37741,44715.35,6/3/22 8:24,12.1
37742,44715.35347,6/3/22 8:29,0.1
37743,44715.35694,6/3/22 8:34,11.7
37744,44715.36042,6/3/22 8:39,11.9
37745,44715.36389,6/3/22 8:44,12.8
37746,44715.367360000004,6/3/22 8:49,11.8
37747,44715.37083,6/3/22 8:54,12.6
37748,44715.37431,6/3/22 8:59,11.7
37749,44715.37778,6/3/22 9:04,11.9
37750,44715.38125,6/3/22 9:09,10.0
37751,44715.38472,6/3/22 9:14,14.3
37752,44715.38819,6/3/22 9:19,11.9
37753,44715.39167,6/3/22 9:24,10.6
37754,44715.39514,6/3/22 9:29,11.1
37755,44715.398610000004,6/3/22 9:34,12.3
37756,44715.40208,6/3/22 9:39,11.2
37757,44715.40556,6/3/22 9:44,8.5
37758,44715.40903,6/3/22 9:49,11.1
37759,44715.4125,6/3/22 9:54,9.7
37760,44715.41597,6/3/22 9:59,7.6
37761,44715.41944,6/3/22 10:04,7.9
37762,44715.42292,6/3/22 10:09,9.7
37763,44715.42639,6/3/22 10:14,7.5
37764,44715.429860000004,6/3/22 10:19,7.3
37765,44715.43333,6/3/22 10:24,8.6
37766,44715.43681,6/3/22 10:29,8.5
37767,44715.44028,6/3/22 10:34,7.9
37768,44715.44375,6/3/22 10:39,10.4
37769,44715.44722,6/3/22 10:44,0.1
37770,44715.45069,6/3/22 10:49,9.1
37771,44715.461110000004,6/3/22 11:04,9.4
37772,44715.46458,6/3/22 11:09,0.1
37773,44715.46806,6/3/22 11:14,8.8
37774,44715.47153,6/3/22 11:19,8.1
37775,44715.475,6/3/22 11:24,9.7
37776,44715.47847,6/3/22 11:29,9.2
37777,44715.48194,6/3/22 11:34,10.8
37778,44715.48542,6/3/22 11:39,11.7
37779,44715.48889,6/3/22 11:44,11.2
37780,44715.492360000004,6/3/22 11:49,11.3
37781,44715.49583,6/3/22 11:54,10.4
37782,44715.49931,6/3/22 11:59,9.4
37783,44715.50278,6/3/22 12:04,8.9
37784,44715.50625,6/3/22 12:09,10.0
37785,44715.50972,6/3/22 12:14,7.7
37786,44715.51319,6/3/22 12:19,10.1
37787,44715.51667,6/3/22 12:24,9.5
37788,44715.52014,6/3/22 12:29,9.4
37789,44715.523610000004,6/3/22 12:34,6.2
37790,44715.52708,6/3/22 12:39,8.7
37791,44715.53056,6/3/22 12:44,9.4
37792,44715.53403,6/3/22 12:49,10.1
37793,44715.5375,6/3/22 12:54,9.9
37794,44715.54097,6/3/22 12:59,9.4
37795,44715.54444,6/3/22 13:04,11.0
37796,44715.54792,6/3/22 13:09,9.7
37797,44715.55139,6/3/22 13:14,8.8
37798,44715.554860000004,6/3/22 13:19,11.6
37799,44715.55833,6/3/22 13:24,10.9
37800,44715.56181,6/3/22 13:29,10.1
37801,44715.56528,6/3/22 13:34,11.9
37802,44715.56875,6/3/22 13:39,11.3
37803,44715.57222,6/3/22 13:44,12.1
37804,44715.57569,6/3/22 13:49,15.1
37805,44715.57917,6/3/22 13:54,12.5
