,fecha,hour,datetime,p2,wind
2019,5/13/22,  05:14:00,44694.21806,1.14,5.8
2020,5/13/22,  05:19:00,44694.22153,1.19,5.9
2021,5/13/22,  05:23:59,44694.225,1.35,6.0
2022,5/13/22,  05:28:59,44694.22847,0.99,5.5
2023,5/13/22,  05:33:59,44694.23194,1.01,5.1
2024,5/13/22,  05:39:00,44694.23542,1.28,4.8
2025,5/13/22,  05:44:00,44694.23889,1.27,3.8
2026,5/13/22,  05:48:59,44694.242360000004,2.3,3.9
2027,5/13/22,  05:53:59,44694.24583,1.23,3.6
2028,5/13/22,  05:59:00,44694.24931,1.48,4.2
2029,5/13/22,  22:38:59,44694.94375,1.69,11.5
2030,5/13/22,  22:48:59,44694.95069,1.34,10.4
2031,5/13/22,  22:54:00,44694.95417,1.29,10.3
2032,5/13/22,  22:59:00,44694.95764,1.13,11.3
2033,5/13/22,  23:03:59,44694.961110000004,1.45,11.8
2034,5/13/22,  23:08:59,44694.96458,1.34,11.0
2035,5/13/22,  23:14:00,44694.96806,1.01,11.8
2036,5/13/22,  23:19:00,44694.97153,1.07,12.3
2037,5/13/22,  23:23:59,44694.975,1.12,12.9
2038,5/13/22,  23:28:59,44694.97847,0.83,12.4
2039,5/13/22,  23:33:59,44694.98194,0.97,12.6
2040,5/14/22,  00:29:00,44695.02014,1.34,10.9
2041,5/14/22,  00:53:59,44695.0375,1.19,12.0
2042,5/14/22,  00:58:59,44695.04097,1.04,12.5
2043,5/14/22,  01:03:59,44695.04444,1.11,12.4
2044,5/14/22,  01:09:00,44695.04792,0.91,13.4
2045,5/14/22,  01:14:00,44695.05139,0.98,12.3
2046,5/14/22,  01:18:59,44695.054860000004,1.19,13.4
2047,5/14/22,  01:23:59,44695.05833,1.05,12.7
2048,5/14/22,  01:29:00,44695.06181,1.24,12.3
2049,5/14/22,  01:34:00,44695.06528,1.19,11.8
2050,5/14/22,  01:38:59,44695.06875,1.19,12.1
2051,5/14/22,  01:43:59,44695.07222,1.01,11.7
2052,5/14/22,  01:48:59,44695.07569,0.87,12.0
2053,5/14/22,  01:54:00,44695.07917,0.83,11.3
2054,5/14/22,  01:59:00,44695.08264,0.89,11.9
2055,5/14/22,  02:03:59,44695.086110000004,1.58,12.2
2056,5/14/22,  02:19:00,44695.09653,1.33,0.1
2057,5/14/22,  02:23:59,44695.1,1.46,12.2
2058,5/14/22,  02:28:59,44695.10347,1.86,12.0
2059,5/14/22,  02:33:59,44695.10694,1.39,12.9
2060,5/14/22,  02:39:00,44695.11042,1.1,11.5
2061,5/14/22,  02:44:00,44695.11389,0.98,11.7
2062,5/14/22,  02:48:59,44695.117360000004,1.05,12.1
2063,5/14/22,  02:53:59,44695.12083,0.89,12.2
2064,5/14/22,  02:59:00,44695.12431,0.89,12.4
2065,5/14/22,  03:04:00,44695.12778,1.07,11.8
2066,5/14/22,  03:08:59,44695.13125,1.19,12.4
2067,5/14/22,  03:13:59,44695.13472,1.61,11.6
2068,5/14/22,  03:18:59,44695.13819,1.32,11.1
2069,5/14/22,  03:24:00,44695.14167,1.18,11.0
2070,5/14/22,  03:29:00,44695.14514,0.96,11.7
2071,5/14/22,  03:33:59,44695.148610000004,1.01,10.9
2072,5/14/22,  03:38:59,44695.15208,1.38,11.4
2073,5/14/22,  03:44:00,44695.15556,1.33,10.8
2074,5/14/22,  03:49:00,44695.15903,1.08,11.1
2075,5/14/22,  03:53:59,44695.1625,1.13,10.7
2076,5/14/22,  03:58:59,44695.16597,1.29,10.6
2077,5/14/22,  04:03:59,44695.16944,1.44,10.3
2078,5/14/22,  04:09:00,44695.17292,1.33,10.1
2079,5/14/22,  04:14:00,44695.17639,1.14,9.4
2080,5/14/22,  04:18:59,44695.179860000004,1.57,9.7
2081,5/14/22,  04:23:59,44695.18333,1.22,0.1
2082,5/14/22,  04:29:00,44695.18681,0.84,10.0
2083,5/14/22,  04:34:00,44695.19028,0.9,0.1
2084,5/14/22,  04:38:59,44695.19375,1.05,10.8
2085,5/14/22,  04:43:59,44695.19722,0.92,10.5
2086,5/14/22,  04:48:59,44695.20069,1.08,10.4
2087,5/14/22,  04:54:00,44695.20417,1.07,10.1
2088,5/14/22,  04:59:00,44695.20764,1.0,9.8
2089,5/14/22,  05:03:59,44695.211110000004,0.78,10.5
2090,5/14/22,  05:08:59,44695.21458,0.75,11.2
2091,5/14/22,  05:14:00,44695.21806,0.84,11.1
2092,5/14/22,  05:19:00,44695.22153,0.96,9.6
2093,5/14/22,  05:23:59,44695.225,1.1,10.0
2094,5/14/22,  05:28:59,44695.22847,0.82,10.2
2095,5/14/22,  05:33:59,44695.23194,2.07,11.9
2096,5/14/22,  05:39:00,44695.23542,0.75,11.4
2097,5/14/22,  05:44:00,44695.23889,2.95,11.2
2098,5/14/22,  05:48:59,44695.242360000004,0.73,10.4
2099,5/14/22,  05:53:59,44695.24583,0.82,10.5
2100,5/14/22,  05:59:00,44695.24931,0.85,11.2
2101,5/14/22,  22:34:00,44695.94028,0.91,9.7
2102,5/14/22,  22:38:59,44695.94375,0.9,10.2
2103,5/14/22,  22:48:59,44695.95069,0.76,10.6
2104,5/14/22,  23:03:59,44695.961110000004,0.6,12.6
2105,5/14/22,  23:08:59,44695.96458,0.53,12.7
2106,5/15/22,  01:43:59,44696.07222,0.95,14.2
2107,5/15/22,  01:48:59,44696.07569,1.24,12.9
2108,5/15/22,  01:54:00,44696.07917,0.76,12.6
2109,5/15/22,  01:59:00,44696.08264,0.69,13.7
2110,5/15/22,  02:03:59,44696.086110000004,0.8,11.4
2111,5/15/22,  02:44:00,44696.11389,0.85,12.7
2112,5/15/22,  02:48:59,44696.117360000004,1.16,11.4
2113,5/15/22,  02:53:59,44696.12083,1.16,9.8
2114,5/15/22,  02:59:00,44696.12431,0.91,12.8
2115,5/15/22,  03:04:00,44696.12778,0.79,13.8
2116,5/15/22,  03:08:59,44696.13125,1.14,11.6
2117,5/15/22,  03:13:59,44696.13472,0.81,13.3
2118,5/15/22,  03:18:59,44696.13819,0.76,14.5
2119,5/15/22,  03:24:00,44696.14167,0.74,13.3
2120,5/15/22,  03:29:00,44696.14514,0.82,12.9
2121,5/15/22,  03:33:59,44696.148610000004,0.69,14.7
2122,5/15/22,  03:38:59,44696.15208,0.86,10.4
2123,5/15/22,  03:44:00,44696.15556,0.71,11.8
2124,5/15/22,  03:49:00,44696.15903,0.86,12.4
2125,5/15/22,  03:53:59,44696.1625,1.06,13.2
2126,5/15/22,  03:58:59,44696.16597,1.13,12.3
2127,5/15/22,  04:03:59,44696.16944,0.91,13.8
2128,5/15/22,  04:09:00,44696.17292,1.05,10.8
2129,5/15/22,  04:14:00,44696.17639,0.91,12.9
2130,5/15/22,  04:29:00,44696.18681,0.93,13.1
2131,5/15/22,  04:34:00,44696.19028,0.96,0.1
2132,5/15/22,  04:38:59,44696.19375,0.83,13.0
2133,5/15/22,  04:43:59,44696.19722,0.84,0.1
2134,5/15/22,  04:48:59,44696.20069,0.93,12.9
2135,5/15/22,  04:54:00,44696.20417,0.97,12.6
2136,5/15/22,  04:59:00,44696.20764,0.99,10.0
2137,5/15/22,  05:03:59,44696.211110000004,1.01,11.0
2138,5/15/22,  05:19:00,44696.22153,0.97,10.7
2139,5/15/22,  05:28:59,44696.22847,1.42,10.1
2140,5/15/22,  05:44:00,44696.23889,1.25,9.5
2141,5/15/22,  05:48:59,44696.242360000004,1.27,10.1
2142,5/15/22,  05:53:59,44696.24583,1.14,9.7
2143,5/15/22,  05:59:00,44696.24931,1.12,9.2
2144,5/15/22,  22:34:00,44696.94028,0.58,11.4
2145,5/15/22,  22:43:59,44696.94722,0.56,10.6
2146,5/15/22,  23:19:00,44696.97153,0.77,10.7
2147,5/15/22,  23:23:59,44696.975,0.82,9.9
2148,5/15/22,  23:28:59,44696.97847,0.67,11.2
2149,5/15/22,  23:33:59,44696.98194,0.75,9.8
2150,5/15/22,  23:59:00,44696.99931,0.64,9.9
2151,5/16/22,  01:14:00,44697.05139,0.52,9.2
2152,5/16/22,  01:18:59,44697.054860000004,1.53,8.2
2153,5/16/22,  01:23:59,44697.05833,0.48,6.8
2154,5/16/22,  01:29:00,44697.06181,0.49,8.8
2155,5/16/22,  01:34:00,44697.06528,0.52,8.2
2156,5/16/22,  01:38:59,44697.06875,0.51,7.6
2157,5/16/22,  01:43:59,44697.07222,0.62,7.2
2158,5/16/22,  01:48:59,44697.07569,0.5,6.8
2159,5/16/22,  01:54:00,44697.07917,0.5,7.9
2160,5/16/22,  01:59:00,44697.08264,0.85,7.4
2161,5/16/22,  02:03:59,44697.086110000004,0.56,7.5
2162,5/16/22,  02:08:59,44697.08958,0.55,7.0
2163,5/16/22,  02:14:00,44697.09306,0.55,7.1
2164,5/16/22,  02:19:00,44697.09653,0.52,6.9
2165,5/16/22,  02:23:59,44697.1,0.56,6.3
2166,5/16/22,  02:28:59,44697.10347,0.58,0.1
2167,5/16/22,  02:39:00,44697.11042,2.07,6.7
2168,5/16/22,  02:53:59,44697.12083,0.71,6.9
2169,5/16/22,  02:59:00,44697.12431,0.63,6.6
2170,5/16/22,  03:04:00,44697.12778,0.65,8.8
2171,5/16/22,  03:18:59,44697.13819,0.65,7.7
2172,5/16/22,  03:24:00,44697.14167,0.64,9.3
2173,5/16/22,  03:29:00,44697.14514,0.64,8.2
2174,5/16/22,  03:44:00,44697.15556,0.62,8.2
2175,5/16/22,  03:49:00,44697.15903,0.68,8.5
2176,5/16/22,  03:53:59,44697.1625,0.7,7.4
2177,5/16/22,  03:58:59,44697.16597,0.75,7.9
2178,5/16/22,  04:03:59,44697.16944,0.72,8.1
2179,5/16/22,  04:18:59,44697.179860000004,0.89,7.2
2180,5/16/22,  04:23:59,44697.18333,0.88,7.1
2181,5/16/22,  04:29:00,44697.18681,0.82,7.4
2182,5/16/22,  04:43:59,44697.19722,0.83,6.5
2183,5/16/22,  04:48:59,44697.20069,0.62,7.3
2184,5/16/22,  04:54:00,44697.20417,0.68,6.8
2185,5/16/22,  04:59:00,44697.20764,0.78,6.1
2186,5/16/22,  05:03:59,44697.211110000004,0.88,5.4
2187,5/16/22,  05:08:59,44697.21458,0.86,5.3
2188,5/16/22,  05:14:00,44697.21806,0.77,4.3
2189,5/16/22,  05:19:00,44697.22153,0.74,4.4
2190,5/16/22,  05:33:59,44697.23194,0.78,4.3
2191,5/16/22,  05:59:00,44697.24931,0.85,5.6
2192,5/16/22,  22:34:00,44697.94028,1.05,6.9
2193,5/16/22,  22:38:59,44697.94375,1.08,7.3
2194,5/16/22,  22:43:59,44697.94722,1.12,7.5
2195,5/16/22,  22:48:59,44697.95069,0.96,7.3
2196,5/16/22,  22:54:00,44697.95417,0.77,6.9
2197,5/16/22,  22:59:00,44697.95764,0.72,7.6
2198,5/16/22,  23:03:59,44697.961110000004,0.65,7.8
2199,5/16/22,  23:08:59,44697.96458,0.64,8.0
2200,5/16/22,  23:14:00,44697.96806,0.71,7.9
2201,5/16/22,  23:28:59,44697.97847,0.92,7.5
2202,5/16/22,  23:33:59,44697.98194,0.93,7.1
2203,5/16/22,  23:39:00,44697.98542,1.02,7.2
2204,5/16/22,  23:44:00,44697.98889,0.97,7.3
2205,5/16/22,  23:48:59,44697.992360000004,0.95,7.2
2206,5/16/22,  23:53:59,44697.99583,0.91,6.8
2207,5/16/22,  23:59:00,44697.99931,0.9,6.7
2208,5/17/22,  00:04:00,44698.00278,0.86,6.5
2209,5/17/22,  00:08:59,44698.00625,0.75,6.3
2210,5/17/22,  00:13:59,44698.00972,2.16,5.8
2211,5/17/22,  00:18:59,44698.01319,0.68,5.9
2212,5/17/22,  00:24:00,44698.01667,0.74,5.7
2213,5/17/22,  00:29:00,44698.02014,0.85,5.9
2214,5/17/22,  00:33:59,44698.023610000004,1.4,5.1
2215,5/17/22,  00:38:59,44698.02708,0.64,5.4
2216,5/17/22,  00:44:00,44698.03056,0.66,4.5
2217,5/17/22,  00:49:00,44698.03403,0.65,5.1
2218,5/17/22,  00:53:59,44698.0375,0.75,5.5
2219,5/17/22,  00:58:59,44698.04097,0.81,5.0
2220,5/17/22,  01:14:00,44698.05139,1.07,4.2
2221,5/17/22,  01:18:59,44698.054860000004,1.0,4.6
2222,5/17/22,  01:23:59,44698.05833,1.03,4.8
2223,5/17/22,  01:29:00,44698.06181,0.97,7.0
2224,5/17/22,  01:34:00,44698.06528,0.97,7.3
2225,5/17/22,  01:38:59,44698.06875,0.86,7.7
2226,5/17/22,  01:43:59,44698.07222,0.83,8.7
2227,5/17/22,  01:48:59,44698.07569,0.73,8.8
2228,5/17/22,  01:54:00,44698.07917,0.71,9.1
2229,5/17/22,  01:59:00,44698.08264,0.67,8.7
2230,5/17/22,  02:03:59,44698.086110000004,0.67,8.3
2231,5/17/22,  02:14:00,44698.09306,0.75,7.9
2232,5/17/22,  02:19:00,44698.09653,0.8,8.1
2233,5/17/22,  02:23:59,44698.1,0.83,7.8
2234,5/17/22,  02:28:59,44698.10347,0.71,8.2
2235,5/17/22,  02:33:59,44698.10694,0.76,7.0
2236,5/17/22,  02:39:00,44698.11042,0.78,7.5
2237,5/17/22,  02:44:00,44698.11389,0.69,7.9
2238,5/17/22,  02:48:59,44698.117360000004,0.71,7.2
2239,5/17/22,  02:53:59,44698.12083,0.69,0.1
2240,5/17/22,  02:59:00,44698.12431,0.65,9.3
2241,5/17/22,  03:04:00,44698.12778,0.67,7.3
2242,5/17/22,  03:08:59,44698.13125,0.73,8.0
2243,5/17/22,  03:13:59,44698.13472,0.82,8.8
2244,5/17/22,  03:18:59,44698.13819,0.88,9.8
2245,5/17/22,  03:24:00,44698.14167,0.96,9.3
2246,5/17/22,  03:29:00,44698.14514,0.83,8.7
2247,5/17/22,  03:33:59,44698.148610000004,0.76,9.1
2248,5/17/22,  03:38:59,44698.15208,0.73,8.7
2249,5/17/22,  03:44:00,44698.15556,1.07,9.2
2250,5/17/22,  03:49:00,44698.15903,0.92,8.5
2251,5/17/22,  03:53:59,44698.1625,0.83,8.2
2252,5/17/22,  03:58:59,44698.16597,0.76,8.5
2253,5/17/22,  04:03:59,44698.16944,0.75,7.3
2254,5/17/22,  04:09:00,44698.17292,0.69,7.8
2255,5/17/22,  04:14:00,44698.17639,0.68,7.6
2256,5/17/22,  04:18:59,44698.179860000004,0.97,7.5
2257,5/17/22,  04:23:59,44698.18333,1.04,6.3
2258,5/17/22,  04:29:00,44698.18681,0.94,6.4
2259,5/17/22,  04:34:00,44698.19028,0.86,7.3
2260,5/17/22,  04:38:59,44698.19375,0.83,7.0
2261,5/17/22,  04:43:59,44698.19722,0.75,7.3
2262,5/17/22,  04:48:59,44698.20069,0.67,7.2
2263,5/17/22,  04:54:00,44698.20417,0.69,7.1
2264,5/17/22,  04:59:00,44698.20764,0.65,0.1
2265,5/17/22,  05:03:59,44698.211110000004,0.77,6.7
2266,5/17/22,  05:08:59,44698.21458,0.8,0.1
2267,5/17/22,  05:14:00,44698.21806,0.79,6.8
2268,5/17/22,  05:19:00,44698.22153,0.7,6.5
2269,5/17/22,  05:23:59,44698.225,0.78,5.5
2270,5/17/22,  05:28:59,44698.22847,0.7,4.5
2271,5/17/22,  05:33:59,44698.23194,0.76,4.6
2272,5/17/22,  05:39:00,44698.23542,0.8,5.5
2273,5/17/22,  05:44:00,44698.23889,0.73,4.0
2274,5/17/22,  05:48:59,44698.242360000004,0.79,3.4
2275,5/17/22,  05:53:59,44698.24583,0.79,3.7
2276,5/17/22,  22:34:00,44698.94028,2.51,9.6
2277,5/17/22,  22:38:59,44698.94375,1.42,11.5
2278,5/17/22,  22:43:59,44698.94722,0.61,11.1
2279,5/17/22,  22:48:59,44698.95069,2.65,9.6
2280,5/17/22,  23:08:59,44698.96458,0.96,7.0
2281,5/17/22,  23:19:00,44698.97153,1.07,9.3
2282,5/17/22,  23:23:59,44698.975,1.39,9.0
2283,5/17/22,  23:28:59,44698.97847,1.35,8.8
2284,5/17/22,  23:33:59,44698.98194,0.98,8.6
2285,5/17/22,  23:39:00,44698.98542,1.06,8.8
2286,5/17/22,  23:44:00,44698.98889,0.89,8.1
2287,5/17/22,  23:48:59,44698.992360000004,0.79,9.7
2288,5/17/22,  23:53:59,44698.99583,0.76,7.4
2289,5/17/22,  23:59:00,44698.99931,0.79,8.2
2290,5/18/22,  00:04:00,44699.00278,0.74,8.6
2291,5/18/22,  00:08:59,44699.00625,0.88,11.0
2292,5/18/22,  00:13:59,44699.00972,0.8,9.0
2293,5/18/22,  00:18:59,44699.01319,0.85,9.1
2294,5/18/22,  00:24:00,44699.01667,1.03,8.3
2295,5/18/22,  00:29:00,44699.02014,1.17,9.2
2296,5/18/22,  00:33:59,44699.023610000004,1.21,8.7
2297,5/18/22,  00:38:59,44699.02708,1.03,8.4
2298,5/18/22,  00:44:00,44699.03056,0.93,9.4
2299,5/18/22,  00:49:00,44699.03403,0.85,8.8
2300,5/18/22,  00:53:59,44699.0375,0.73,8.6
2301,5/18/22,  00:58:59,44699.04097,0.75,9.0
2302,5/18/22,  01:03:59,44699.04444,0.72,8.7
2303,5/18/22,  01:09:00,44699.04792,0.67,8.5
2304,5/18/22,  01:14:00,44699.05139,0.76,9.7
2305,5/18/22,  01:18:59,44699.054860000004,0.77,8.3
2306,5/18/22,  01:23:59,44699.05833,0.97,8.9
2307,5/18/22,  01:29:00,44699.06181,0.72,8.6
2308,5/18/22,  01:34:00,44699.06528,0.79,9.0
2309,5/18/22,  01:38:59,44699.06875,1.24,8.1
2310,5/18/22,  01:43:59,44699.07222,0.79,9.1
2311,5/18/22,  01:48:59,44699.07569,0.81,9.7
2312,5/18/22,  01:54:00,44699.07917,1.13,8.1
2313,5/18/22,  01:59:00,44699.08264,0.88,7.4
2314,5/18/22,  02:03:59,44699.086110000004,0.8,7.1
2315,5/18/22,  02:14:00,44699.09306,0.57,7.5
2316,5/18/22,  02:19:00,44699.09653,0.55,6.8
2317,5/18/22,  02:23:59,44699.1,0.55,6.6
2318,5/18/22,  02:33:59,44699.10694,0.69,5.9
2319,5/18/22,  02:39:00,44699.11042,0.7,6.6
2320,5/18/22,  02:44:00,44699.11389,0.65,5.9
2321,5/18/22,  02:48:59,44699.117360000004,0.64,5.3
2322,5/18/22,  02:59:00,44699.12431,0.8,5.0
2323,5/18/22,  03:04:00,44699.12778,0.69,0.1
2324,5/18/22,  03:08:59,44699.13125,3.2,4.3
2325,5/18/22,  03:13:59,44699.13472,6.67,4.8
2326,5/18/22,  03:18:59,44699.13819,1.09,4.0
2327,5/18/22,  03:38:59,44699.15208,0.89,5.1
2328,5/18/22,  03:44:00,44699.15556,0.56,4.3
2329,5/18/22,  03:49:00,44699.15903,0.53,4.8
2330,5/18/22,  03:53:59,44699.1625,0.5,4.4
2331,5/18/22,  03:58:59,44699.16597,0.46,4.8
2332,5/18/22,  23:33:59,44699.98194,1.65,1.2
2333,5/18/22,  23:39:00,44699.98542,1.51,1.5
2334,5/18/22,  23:44:00,44699.98889,1.94,2.1
2335,5/18/22,  23:48:59,44699.992360000004,1.41,1.9
2336,5/18/22,  23:59:00,44699.99931,1.68,2.0
2337,5/19/22,  22:43:59,44700.94722,2.9,6.5
2338,5/19/22,  22:48:59,44700.95069,2.45,5.4
2339,5/19/22,  22:54:00,44700.95417,2.09,5.3
2340,5/19/22,  22:59:00,44700.95764,2.61,5.6
2341,5/19/22,  23:03:59,44700.961110000004,2.06,5.1
2342,5/19/22,  23:08:59,44700.96458,2.72,5.3
2343,5/19/22,  23:14:00,44700.96806,1.6,5.1
2344,5/19/22,  23:19:00,44700.97153,1.61,4.4
2345,5/19/22,  23:23:59,44700.975,1.72,4.3
2346,5/19/22,  23:28:59,44700.97847,2.01,4.2
2347,5/19/22,  23:33:59,44700.98194,1.82,5.0
2348,5/19/22,  23:39:00,44700.98542,1.69,5.2
2349,5/19/22,  23:44:00,44700.98889,1.67,5.1
2350,5/19/22,  23:48:59,44700.992360000004,2.08,5.7
2351,5/19/22,  23:53:59,44700.99583,2.09,6.5
2352,5/19/22,  23:59:00,44700.99931,2.02,6.6
2353,5/20/22,  00:04:00,44701.00278,1.6,7.5
2354,5/20/22,  00:08:59,44701.00625,1.44,6.1
2355,5/20/22,  00:13:59,44701.00972,1.66,4.7
2356,5/20/22,  00:24:00,44701.01667,1.36,6.1
2357,5/20/22,  00:29:00,44701.02014,1.32,5.5
2358,5/20/22,  00:33:59,44701.023610000004,1.21,7.2
2359,5/20/22,  00:38:59,44701.02708,1.14,6.7
2360,5/20/22,  00:44:00,44701.03056,1.2,6.5
2361,5/20/22,  00:49:00,44701.03403,1.14,4.8
2362,5/20/22,  00:53:59,44701.0375,1.4,3.8
2363,5/20/22,  00:58:59,44701.04097,1.16,6.3
2364,5/20/22,  01:54:00,44701.07917,1.56,5.4
2365,5/20/22,  01:59:00,44701.08264,1.65,6.4
2366,5/20/22,  02:03:59,44701.086110000004,1.29,5.8
2367,5/20/22,  02:08:59,44701.08958,1.42,6.6
2368,5/20/22,  02:23:59,44701.1,1.34,7.2
2369,5/20/22,  02:28:59,44701.10347,1.43,8.3
2370,5/20/22,  02:33:59,44701.10694,1.3,7.2
2371,5/20/22,  02:39:00,44701.11042,1.23,7.6
2372,5/20/22,  02:44:00,44701.11389,1.38,8.6
2373,5/20/22,  02:48:59,44701.117360000004,1.35,8.7
2374,5/20/22,  02:53:59,44701.12083,1.16,8.3
2375,5/20/22,  02:59:00,44701.12431,1.19,8.5
2376,5/20/22,  03:04:00,44701.12778,1.41,8.4
2377,5/20/22,  03:08:59,44701.13125,1.64,8.8
2378,5/20/22,  03:13:59,44701.13472,1.36,8.4
2379,5/20/22,  03:18:59,44701.13819,1.2,0.1
2380,5/20/22,  03:29:00,44701.14514,1.17,8.2
2381,5/20/22,  03:33:59,44701.148610000004,1.28,8.5
2382,5/20/22,  03:38:59,44701.15208,1.22,9.0
2383,5/20/22,  03:44:00,44701.15556,1.36,8.2
2384,5/20/22,  03:49:00,44701.15903,1.37,8.7
2385,5/20/22,  03:53:59,44701.1625,1.25,9.8
2386,5/20/22,  03:58:59,44701.16597,1.14,10.2
2387,5/20/22,  04:09:00,44701.17292,1.08,11.7
2388,5/20/22,  04:14:00,44701.17639,1.16,12.3
2389,5/20/22,  04:18:59,44701.179860000004,1.32,10.6
2390,5/20/22,  04:23:59,44701.18333,1.08,7.9
2391,5/20/22,  04:29:00,44701.18681,1.28,11.4
2392,5/20/22,  04:34:00,44701.19028,1.31,9.7
2393,5/20/22,  04:38:59,44701.19375,1.53,10.9
2394,5/20/22,  04:43:59,44701.19722,1.23,10.7
2395,5/20/22,  04:48:59,44701.20069,1.21,10.2
2396,5/21/22,  22:48:59,44702.95069,1.24,14.0
2397,5/21/22,  22:54:00,44702.95417,1.02,10.3
2398,5/21/22,  22:59:00,44702.95764,1.86,13.0
2399,5/21/22,  23:03:59,44702.961110000004,1.26,12.8
2400,5/21/22,  23:08:59,44702.96458,1.09,13.0
2401,5/21/22,  23:14:00,44702.96806,0.91,10.1
2402,5/21/22,  23:19:00,44702.97153,0.97,11.7
2403,5/21/22,  23:23:59,44702.975,1.43,13.5
2404,5/21/22,  23:28:59,44702.97847,1.53,12.0
2405,5/21/22,  23:33:59,44702.98194,1.03,13.2
2406,5/21/22,  23:39:00,44702.98542,3.58,13.3
2407,5/21/22,  23:44:00,44702.98889,0.98,12.8
2408,5/22/22,  00:04:00,44703.00278,0.95,11.8
2409,5/22/22,  00:08:59,44703.00625,0.74,12.6
2410,5/22/22,  00:13:59,44703.00972,0.68,11.9
2411,5/22/22,  00:18:59,44703.01319,1.34,11.4
2412,5/22/22,  00:24:00,44703.01667,0.72,12.0
2413,5/22/22,  00:29:00,44703.02014,0.62,11.2
2414,5/22/22,  00:33:59,44703.023610000004,0.54,11.9
2415,5/22/22,  00:38:59,44703.02708,0.54,10.7
2416,5/22/22,  00:44:00,44703.03056,0.69,11.2
2417,5/22/22,  00:49:00,44703.03403,0.7,12.7
2418,5/22/22,  00:53:59,44703.0375,0.69,12.6
2419,5/22/22,  00:58:59,44703.04097,0.73,12.5
2420,5/22/22,  01:03:59,44703.04444,0.9,13.0
2421,5/22/22,  01:09:00,44703.04792,0.85,12.6
2422,5/22/22,  01:14:00,44703.05139,0.89,11.8
2423,5/22/22,  01:18:59,44703.054860000004,0.93,14.9
2424,5/22/22,  01:23:59,44703.05833,0.98,10.5
2425,5/22/22,  01:29:00,44703.06181,1.05,12.7
2426,5/22/22,  01:34:00,44703.06528,1.17,11.2
2427,5/22/22,  01:38:59,44703.06875,1.23,10.7
2428,5/22/22,  01:43:59,44703.07222,1.17,11.1
2429,5/22/22,  01:48:59,44703.07569,1.22,12.6
2430,5/22/22,  01:54:00,44703.07917,1.23,10.2
2431,5/22/22,  01:59:00,44703.08264,1.24,9.4
2432,5/22/22,  02:03:59,44703.086110000004,1.34,9.3
2433,5/22/22,  02:08:59,44703.08958,0.85,8.5
2434,5/22/22,  02:23:59,44703.1,0.95,9.4
2435,5/22/22,  02:28:59,44703.10347,0.96,9.2
2436,5/22/22,  02:33:59,44703.10694,0.95,8.4
2437,5/22/22,  02:39:00,44703.11042,0.83,9.6
2438,5/22/22,  02:44:00,44703.11389,0.9,9.0
2439,5/22/22,  02:48:59,44703.117360000004,0.81,8.7
2440,5/22/22,  02:53:59,44703.12083,0.74,7.8
2441,5/22/22,  02:59:00,44703.12431,0.79,8.2
2442,5/22/22,  03:04:00,44703.12778,0.77,7.5
2443,5/22/22,  03:08:59,44703.13125,0.88,8.9
2444,5/22/22,  03:13:59,44703.13472,0.77,7.5
2445,5/22/22,  03:18:59,44703.13819,0.89,7.7
2446,5/22/22,  04:48:59,44703.20069,0.76,7.8
2447,5/22/22,  04:54:00,44703.20417,1.0,7.9
2448,5/22/22,  04:59:00,44703.20764,0.79,7.8
2449,5/22/22,  05:03:59,44703.211110000004,0.76,6.7
2450,5/22/22,  05:08:59,44703.21458,0.87,5.2
2451,5/22/22,  05:14:00,44703.21806,0.75,8.0
2452,5/22/22,  05:19:00,44703.22153,0.89,5.7
2453,5/22/22,  05:39:00,44703.23542,0.95,6.8
2454,5/22/22,  22:38:59,44703.94375,0.57,4.6
2455,5/22/22,  22:43:59,44703.94722,0.5,4.5
2456,5/22/22,  22:48:59,44703.95069,0.55,5.7
2457,5/22/22,  22:54:00,44703.95417,0.59,5.6
2458,5/22/22,  22:59:00,44703.95764,0.63,4.9
2459,5/22/22,  23:03:59,44703.961110000004,0.68,6.8
2460,5/22/22,  23:08:59,44703.96458,0.67,5.9
2461,5/22/22,  23:14:00,44703.96806,0.61,7.1
2462,5/22/22,  23:19:00,44703.97153,0.61,6.2
2463,5/22/22,  23:23:59,44703.975,0.69,7.8
2464,5/22/22,  23:28:59,44703.97847,0.71,6.9
2465,5/22/22,  23:33:59,44703.98194,0.93,7.8
2466,5/22/22,  23:39:00,44703.98542,1.54,8.0
2467,5/22/22,  23:44:00,44703.98889,0.98,9.0
2468,5/22/22,  23:48:59,44703.992360000004,0.92,9.5
2469,5/22/22,  23:53:59,44703.99583,0.86,9.1
2470,5/22/22,  23:59:00,44703.99931,0.77,8.3
2471,5/23/22,  00:04:00,44704.00278,0.83,9.7
2472,5/23/22,  00:08:59,44704.00625,0.77,8.4
2473,5/23/22,  00:13:59,44704.00972,0.82,8.6
2474,5/23/22,  00:29:00,44704.02014,0.95,8.8
2475,5/23/22,  00:44:00,44704.03056,0.9,8.9
2476,5/23/22,  00:49:00,44704.03403,0.99,8.0
2477,5/23/22,  01:14:00,44704.05139,0.65,6.8
2478,5/23/22,  01:18:59,44704.054860000004,0.61,8.1
2479,5/23/22,  01:23:59,44704.05833,0.62,7.9
2480,5/23/22,  01:29:00,44704.06181,0.7,8.8
2481,5/23/22,  01:38:59,44704.06875,1.66,7.7
