fecha_x,datetime,ecs_az_pos,topshut_pos,botshut_pos,eastVent_pos,westVent_pos,fecha_y,pwfs2_see,fecha,windSp
,44563.02266,,,,,,1/2/22 0:32,1.120287945,,0.0
,44563.023010000004,,,,,,1/2/22 0:33,1.38928025,,0.0
,44563.02336,,,,,,1/2/22 0:33,1.09054351,,0.0
,44563.02371,,,,,,1/2/22 0:34,0.9489313220000001,,0.0
,44563.02406,,,,,,1/2/22 0:34,0.849581142,,0.0
,44563.0244,,,,,,1/2/22 0:35,0.932980657,,0.0
,44563.02475,,,,,,1/2/22 0:35,1.0942928859999999,,0.0
,44563.0251,,,,,,1/2/22 0:36,1.141138515,,0.0
,44563.02545,,,,,,1/2/22 0:36,0.756602702,,0.0
,44563.0258,,,,,,1/2/22 0:37,1.429361731,,0.0
,44563.02615,,,,,,1/2/22 0:37,0.9633795079999999,,0.0
,44563.0265,,,,,,1/2/22 0:38,1.121074554,,0.0
,44563.02685,,,,,,1/2/22 0:38,0.906811962,,0.0
,44563.0272,,,,,,1/2/22 0:39,0.986998497,,0.0
,44563.02755,,,,,,1/2/22 0:39,1.184565888,,0.0
,44563.0279,,,,,,1/2/22 0:40,1.072052035,,0.0
,44563.02824,,,,,,1/2/22 0:40,1.446194135,,0.0
,44563.028589999994,,,,,,1/2/22 0:41,1.534498638,,0.0
,44563.02894,,,,,,1/2/22 0:41,1.5029643659999998,,0.0
,44563.02929,,,,,,1/2/22 0:42,1.4709621480000001,,0.0
,44563.02964,,,,,,1/2/22 0:42,1.3667592469999998,,0.0
,44563.029989999995,,,,,,1/2/22 0:43,1.323515172,,0.0
,44563.03034,,,,,,1/2/22 0:43,1.593305407,,0.0
,44563.03069,,,,,,1/2/22 0:44,1.210169246,,0.0
,44563.031039999994,,,,,,1/2/22 0:44,1.627992185,,0.0
,44563.03139,,,,,,1/2/22 0:45,1.395880319,,0.0
,44563.03174,,,,,,1/2/22 0:45,1.709998065,,0.0
,44563.03209,,,,,,1/2/22 0:46,1.3964783440000001,,0.0
,44563.03243,,,,,,1/2/22 0:46,1.654974959,,0.0
,44563.03278,,,,,,1/2/22 0:47,0.880540557,,0.0
