datetime,p2,wind
44651.42292,0.78000,2.3
44651.496530000004,0.78000,2.6
44651.72847,6.15000,2.1
44651.73194,4.56000,1.9
44652.179860000004,0.64333,1.5
44652.18333,0.40000,1.1
44652.18681,0.33800,1.5
44652.19028,0.45300,1.7
44652.19375,0.29000,1.3
44652.242360000004,1.71000,0.9
44652.24583,0.61667,1.2
44652.24931,0.52000,0.8
44652.42639,0.49000,2.6
44652.49931,0.49000,3.5
44652.628469999996,5.93000,0.1
44652.97847,0.48500,5.7
44653.42292,0.49000,5.5
44653.53819,0.49000,4.6
44653.97153,1.17333,6.2
44653.975,0.92500,7.1
44654.128469999996,0.53125,4.5
44654.13194,0.51100,5.2
44654.13542,0.45800,6.3
44654.138889999995,0.49111,5.5
44654.142360000005,0.44778,6.1
44654.152780000004,0.40950,5.8
44654.46875,0.38000,8.3
44654.54167,0.38000,6.9
44654.96875,2.07000,3.8
44654.972219999996,1.00750,4.2
44654.98889,1.33000,5.5
44655.465280000004,1.33000,3.4
44655.54097,1.33000,1.9
44655.72917,1.33000,5.3
44655.73958,1.87800,4.5
44655.74306,0.11000,0.1
44655.961110000004,1.69000,10.7
44655.96458,0.77000,8.1
44655.96806,0.72000,7.1
44655.975,0.90667,5.8
44655.97847,0.86000,8.7
44656.1625,0.90000,3.3
44656.16597,0.66889,4.9
44656.16944,0.95857,2.7
44656.17292,0.75250,1.0
44656.17639,1.00300,1.3
44656.179860000004,0.81571,0.4
44656.18333,0.90900,1.0
44656.18681,0.74600,0.1
44656.19028,0.70000,2.3
44656.19722,1.17000,3.6
44656.20069,0.71400,4.0
44656.20417,0.76500,3.3
44656.20764,0.86300,1.5
44656.211110000004,0.92400,2.4
44656.21458,0.81500,2.3
44656.225,0.71700,2.2
44656.22847,0.78400,1.8
44656.23194,0.58600,4.0
44656.23542,0.63300,3.1
44656.23889,0.73455,4.4
44656.242360000004,0.64200,3.4
44656.24583,0.68889,3.9
44656.24931,0.56800,5.1
44656.25278,0.61300,4.6
44656.25625,0.61400,2.7
44656.25972,0.71500,4.6
44656.26319,0.76667,4.8
44656.26667,0.65333,4.7
44656.27014,0.67700,4.2
44656.273610000004,0.54600,4.3
44656.27708,0.61400,4.4
44656.28056,0.55444,4.8
44656.28403,0.73400,4.3
44656.2875,0.89556,3.8
44656.29097,0.79800,4.1
44656.35694,0.68000,4.3
44656.36042,0.92500,5.8
44656.36389,1.18333,3.9
44656.367360000004,0.92500,6.0
44656.37083,0.72000,5.6
44656.46458,0.66000,4.5
44656.53819,0.66000,4.8
44656.972219999996,0.51000,5.6
44656.97569,0.61750,5.4
44657.31875,0.76500,8.8
44657.32222,0.98000,7.6
44657.32569,1.19000,9.7
44657.336110000004,1.10579,9.8
44657.34375,0.94500,11.5
44657.347219999996,1.15444,9.7
44657.35069,0.97000,11.2
44657.361110000005,0.94913,10.2
44657.36458,1.12100,9.8
44657.36806,1.40300,11.1
44657.371530000004,1.37100,11.4
44657.375,0.91500,11.2
44657.378469999996,1.12900,11.7
44657.38194,0.88000,10.0
44657.465280000004,0.88000,11.7
44657.55139,0.88000,11.6
44657.69028,4.64667,9.8
44657.69375,1.45000,9.2
44657.69722,3.02667,9.5
44657.965280000004,0.77500,6.9
44657.97569,0.69167,8.4
44658.28125,0.53000,2.7
44658.284719999996,0.52700,2.5
44658.28819,0.69111,2.1
44658.29167,0.50667,2.5
44658.295139999995,0.45333,2.6
44658.298610000005,0.41200,2.7
44658.30208,0.48500,2.9
44658.3125,0.44400,2.9
44658.315969999996,0.42250,3.4
44658.388889999995,0.64889,5.5
44658.39167,0.66125,5.3
44658.39514,0.58200,5.7
44658.40903,0.70622,5.7
44658.4125,0.57700,5.2
44658.41597,0.58900,5.6
44658.41944,0.62000,5.8
44658.42292,0.61429,6.1
44658.465280000004,0.70000,6.2
44658.53819,0.70000,6.5
44658.982639999995,1.42750,7.1
44658.986110000005,0.63714,8.0
44658.98958,0.49000,6.8
44659.32569,0.36773,1.7
44659.32917,0.30300,2.2
44659.33264,0.38000,2.5
44659.336110000004,0.37200,2.6
44659.33958,0.39600,3.2
44659.34306,0.43700,3.3
44659.34653,0.48300,2.2
44659.35,0.47000,0.5
44659.35347,0.40857,0.6
44659.36389,0.74615,2.6
44659.367360000004,0.76300,2.4
44659.37083,1.09900,2.1
44659.38125,0.67909,1.3
44659.465280000004,0.48000,3.3
44659.53819,0.48000,3.8
44659.628469999996,1.85500,1.1
44659.63194,0.82000,1.0
44659.972219999996,0.89800,9.8
44659.97569,0.29500,5.5
44660.46806,0.35000,1.7
44660.576389999995,0.35000,5.7
44660.97153,0.60000,7.6
44661.39583,1.31111,5.6
44661.39931,0.82667,5.7
44661.402780000004,0.84400,5.5
44661.40625,0.97900,5.4
44661.409719999996,0.91500,4.7
44661.41319,1.62000,5.0
44661.41667,0.87500,4.7
44661.42708,0.87500,3.7
44661.46458,1.11000,3.1
44661.53819,1.11000,5.3
44661.95833,1.36333,7.0
44661.96181,1.16500,5.9
44661.965280000004,1.12875,5.2
44661.96875,0.78444,7.1
44661.972219999996,0.89700,5.8
44662.18681,0.72111,5.9
44662.19444,0.85955,4.7
44662.19792,0.77800,3.9
44662.201389999995,0.71300,5.9
44662.204860000005,0.73800,6.5
44662.20833,0.56250,6.3
44662.465280000004,0.59000,6.6
44662.54167,0.59000,7.8
44662.76042,4.10667,10.7
44662.88542,3.38000,6.9
44663.46458,3.38000,5.1
44663.54167,3.38000,4.3
44663.753469999996,1.53000,6.4
44663.972219999996,0.62600,9.9
44663.97569,0.58000,9.3
44664.46806,0.58000,3.9
44664.55139,0.58000,6.8
44664.679860000004,33336.99333,6.4
44664.68333,3.37000,6.3
44664.95764,0.75400,6.3
44664.96806,1.00500,6.7
44665.46458,1.07000,5.9
44665.5375,1.07000,6.3
44665.74931,3.79000,4.7
44665.75972,3.35000,5.3
44665.961110000004,0.86000,2.7
44665.96875,0.74167,4.3
44666.46458,0.57000,2.1
44666.54097,0.57000,3.9
44666.96806,0.70333,7.1
44667.25625,0.45667,3.2
44667.25972,0.44000,6.0
44667.26319,1.38900,3.1
44667.26667,1.00500,6.1
44667.27431,0.41500,3.1
44667.46458,0.44000,1.1
44667.58264,0.44000,0.3
44667.97847,0.36000,6.7
44668.46458,0.35000,1.4
44668.54167,0.35000,0.3
44668.753469999996,3.55000,1.2
44668.961110000004,0.26000,1.6
44669.273610000004,0.29333,2.7
44669.28403,0.33437,1.7
44669.46458,0.39000,5.1
44669.5375,0.39000,0.3
44669.76667,4.00000,0.4
44669.77014,1.49000,1.0
44669.99931,0.99667,1.3
44670.00278,0.64800,1.1
44670.00625,0.49200,2.6
44670.00972,0.41500,2.9
44670.13472,0.54286,3.3
44670.13819,0.64300,3.1
44670.14167,0.62333,4.2
44670.14514,0.67600,4.0
44670.148610000004,0.61667,5.1
44670.15208,0.73400,4.6
44670.15556,0.71000,3.1
44670.15903,1.07000,6.4
44670.1625,1.24571,5.1
44670.16597,0.88333,3.8
44670.17292,2.16500,5.3
44670.17639,0.75125,5.2
44670.179860000004,0.67143,5.6
44670.18333,0.67875,4.7
44670.18681,0.66571,4.9
44670.19028,0.69125,5.3
44670.19375,0.88286,4.7
44670.19722,1.13375,7.1
44670.20069,1.57571,4.3
44670.20417,0.88000,7.1
44670.20764,1.07625,6.4
44670.211110000004,0.78000,7.1
44670.21458,0.96500,6.4
44670.21806,1.05714,3.8
44670.22153,1.86875,6.3
44670.225,3.38667,5.0
44670.22847,0.89800,5.3
44670.23194,0.86375,6.0
44670.23542,0.87857,4.5
44670.23889,0.91500,6.3
44670.242360000004,1.83500,4.4
44670.24583,1.79000,5.9
44670.24931,1.03375,4.7
44670.25694,2.00583,6.9
44670.26042,1.10375,6.1
44670.26319,1.11000,3.2
44670.26667,1.12143,4.7
44670.27014,0.93000,3.1
44670.273610000004,1.04429,5.3
44670.27708,3.23000,5.0
44670.28056,2.15000,2.8
44670.28403,1.26500,5.7
44670.2875,2.05571,3.6
44670.29097,2.09286,1.2
44670.29444,1.04000,2.9
44670.29792,1.05875,1.0
44670.30139,1.08286,0.4
44670.304860000004,0.92125,2.6
44670.30833,0.99714,2.7
44670.31181,1.41250,0.6
44670.31528,1.03143,2.4
44670.31875,1.24571,2.2
44670.32222,1.68286,1.4
44670.32569,0.85143,2.3
44670.32917,1.99857,1.4
44670.33264,2.06571,0.7
44670.465280000004,2.75000,0.3
44670.5375,2.75000,1.0
44670.95417,12.69000,4.5
44670.95764,2.09333,4.3
44670.961110000004,0.98500,4.9
44670.96806,1.13000,3.9
44670.97153,0.98333,5.1
44670.975,1.04444,5.6
44670.97847,1.33000,4.9
44670.98194,1.21000,5.6
44670.98542,1.21800,5.4
44670.98889,1.69300,5.2
44670.992360000004,2.08250,4.0
44671.06181,3.45500,5.4
44671.06528,0.96400,7.0
44671.06875,0.95600,5.2
44671.07222,0.98600,6.4
44671.07569,1.02333,4.4
44671.07917,1.02400,6.6
44671.08264,1.01800,4.6
44671.086110000004,1.01400,6.8
44671.08958,0.99100,5.1
44671.09306,0.98400,5.0
44671.09653,0.99700,6.7
44671.1,1.03600,5.9
44671.10347,1.09700,5.8
44671.10694,1.22800,5.4
44671.117360000004,1.13000,3.7
44671.12083,0.99700,5.4
44671.12431,0.99600,5.1
44671.12778,0.90900,5.0
44671.13125,1.13500,5.9
44671.13472,1.12444,5.1
44671.13819,0.97444,4.9
44671.14167,1.05500,4.4
44671.14514,0.96750,3.7
44671.179860000004,1.06000,4.5
44671.18333,2.67400,6.6
44671.18681,0.86000,3.2
44671.19722,0.99000,3.9
44671.20417,1.22750,4.0
44671.20764,1.07500,3.6
44671.211110000004,1.26500,3.4
44671.21458,1.07800,3.8
44671.21806,0.88800,4.7
44671.22153,1.05100,4.2
44671.23194,0.88100,3.4
44671.23542,0.82500,3.7
44671.24583,0.82828,4.0
44671.24931,0.81889,3.7
44671.25278,0.91556,3.2
44671.25625,0.81600,4.3
44671.25972,1.11500,3.3
44671.26319,0.94100,4.2
44671.26667,0.82200,3.7
44671.27014,1.59556,3.8
44671.273610000004,2.04286,3.2
44671.27708,1.77167,5.5
44671.28056,3.44333,4.3
44671.32569,0.76400,3.0
44671.32917,0.76800,2.6
44671.33264,0.83800,1.7
44671.336110000004,0.90000,1.8
44671.33958,0.79000,2.9
44671.35,0.58867,2.9
44671.35347,0.51286,2.2
44671.35694,0.47375,2.8
44671.36042,0.72000,2.9
44671.36389,0.62800,2.6
44671.367360000004,0.78000,2.9
44671.37083,0.84100,2.5
44671.38125,1.26444,2.9
44671.38472,0.91000,3.2
44671.38819,0.81700,2.7
44671.39167,0.85100,2.5
44671.39514,0.94000,2.9
44671.398610000004,0.81600,3.0
44671.40903,0.94733,2.7
44671.4125,0.93111,3.8
44671.420139999995,1.03727,4.3
44671.423610000005,1.16200,4.6
44671.42708,1.17400,4.7
44671.429860000004,1.46125,4.9
44671.43333,1.38600,5.0
44671.46458,0.85000,5.8
44671.82569,0.49500,10.5
44671.96458,1.81000,4.7
44671.96806,1.49200,6.5
44671.97569,1.50154,5.9
44671.97917,1.35800,6.2
44671.982639999995,1.40200,8.5
44671.98542,1.44250,8.1
44671.98889,1.41667,10.1
44671.99931,1.06000,9.4
44672.00694,1.90545,8.1
44672.01042,1.52400,9.3
44672.013889999995,1.71167,10.4
44672.01667,1.39333,8.6
44672.02708,1.35500,8.2
44672.03056,1.15750,10.9
44672.03403,1.22800,10.2
44672.0375,1.16100,10.3
44672.04097,0.93000,7.7
44672.18681,0.90286,14.3
44672.19028,0.94778,8.6
44672.19375,0.72667,9.4
44672.19722,0.80300,8.2
44672.20069,0.74600,8.4
44672.20417,0.73000,11.3
44672.20764,0.80500,10.3
44672.211110000004,0.77100,12.7
44672.21458,0.77400,8.3
44672.21806,0.67800,9.8
44672.22153,0.72700,9.5
44672.23194,0.63741,7.7
44672.23542,0.52600,9.0
44672.23889,0.56556,9.1
44672.242360000004,0.60800,9.4
44672.24583,0.63200,9.3
44672.25625,0.71733,9.1
44672.25972,0.75875,10.0
44672.26319,0.76333,7.0
44672.26667,0.74000,8.5
44672.27014,0.57000,7.0
44672.29444,0.71532,7.8
44672.29792,0.85800,6.7
44672.30139,0.82200,6.0
44672.304860000004,0.76333,5.6
44672.30833,0.66600,4.3
44672.31181,0.74700,4.8
44672.31528,0.66200,5.0
44672.31875,0.67600,3.1
44672.32222,0.64800,5.3
44672.32569,0.66700,4.5
44672.32917,0.62600,5.0
44672.33264,0.59200,5.5
44672.336110000004,0.67600,6.5
44672.33958,0.76900,4.7
44672.34306,0.63333,6.9
44672.34653,0.77600,6.4
44672.35,0.88200,6.2
44672.35347,0.77500,5.5
44672.35694,0.77714,6.1
44672.36042,0.58700,6.4
44672.36389,0.53700,6.6
44672.367360000004,0.49200,5.9
44672.37083,0.41600,7.3
44672.38194,0.44448,6.2
44672.39167,0.48750,7.2
44672.39514,0.59600,8.6
44672.398610000004,0.60600,9.1
44672.40208,0.69500,9.7
44672.40556,0.76100,8.8
44672.40903,0.84300,9.4
44672.4125,0.69250,9.8
44672.41597,0.69333,8.4
44672.42639,0.58933,12.4
44672.429860000004,0.60429,11.7
44672.465280000004,0.49000,10.8
44673.56181,1.34000,8.9
44673.68333,25003.05500,10.0
44673.94028,0.64500,8.4
44673.94375,0.53000,9.4
44673.94722,9.85000,7.5
44673.95069,0.74667,8.8
44673.95417,0.73667,8.6
44673.95764,0.64667,10.6
44673.961110000004,1.06000,9.5
44673.96458,0.72600,10.4
44673.96806,0.58700,9.8
44673.97847,0.59852,8.9
44673.98194,0.69222,0.1
44673.98542,0.70600,10.2
44673.98889,0.62900,9.0
44673.992360000004,0.62400,0.1
44674.00278,0.61909,10.8
44674.00625,0.57100,8.3
44674.00972,0.66167,8.4
44674.01319,0.55900,8.6
44674.01667,0.67200,11.9
44674.02014,0.63500,11.0
44674.03056,0.81760,9.8
44674.03403,0.74300,9.1
44674.0375,0.65500,8.2
44674.04097,0.57300,7.0
44674.04444,0.57778,8.0
44674.04792,0.60333,6.9
44674.05833,0.63600,5.7
44674.06875,0.62621,4.7
44674.07222,0.79000,4.6
44674.07569,0.80444,5.4
44674.07917,0.63100,2.8
44674.08264,0.81600,2.9
44674.086110000004,0.56400,3.9
44674.08958,0.57000,3.0
44674.1,0.50833,2.7
44674.10347,0.43800,3.5
44674.10694,0.43800,2.4
44674.11806,0.45938,2.6
44674.12083,0.54571,3.7
44674.12431,0.52800,3.0
44674.12778,0.59000,3.9
44674.13125,0.83667,4.7
44674.13472,0.77600,1.5
44674.13819,0.72300,1.9
44674.14167,0.86100,2.6
44674.14514,0.81800,3.0
44674.148610000004,0.81125,3.2
44674.15903,1.34148,3.0
44674.1625,1.28300,2.8
44674.18681,1.34937,6.4
44674.19028,1.20200,5.2
44674.19375,1.93000,5.6
44674.20417,1.13000,4.5
44674.20764,1.43100,4.3
44674.211110000004,2.26300,3.2
44674.21458,1.56000,5.4
44674.21806,1.37500,3.6
44674.22153,1.10000,4.7
44674.225,1.08000,4.0
44674.22847,1.12000,6.7
44674.23889,1.51000,4.3
44674.242360000004,1.05778,7.1
44674.24583,1.00600,4.5
44674.24931,0.93143,3.6
44674.25278,0.95900,3.9
44674.25625,0.82800,5.9
44674.25972,0.70400,4.8
44674.26319,0.80000,5.6
44674.29097,0.68500,5.4
44674.298610000005,0.68091,4.3
44674.30139,0.75625,5.5
44674.31181,0.63643,5.2
44674.31528,0.63889,3.1
44674.31875,0.63333,3.7
44674.32222,0.71333,6.3
44674.32569,0.56400,3.9
44674.32917,0.65000,4.1
44674.33264,0.71750,4.8
44674.336110000004,1.42143,3.2
44674.35,0.74913,2.3
44674.35694,0.46500,4.1
44674.36042,1.07500,3.9
44674.36389,0.94800,1.9
44674.367360000004,0.56833,4.1
44674.37083,0.54500,1.4
44674.38125,0.59353,2.1
44674.38472,0.50500,3.3
44674.38819,0.43667,4.6
44674.39167,0.49500,2.9
44674.40208,0.66563,3.4
44674.41667,0.91556,2.5
44674.420139999995,0.56000,3.8
44674.42292,0.54000,2.5
44674.42639,0.53500,1.2
44674.429860000004,0.64000,0.6
44674.43333,0.48000,0.5
44674.43681,0.48500,1.5
44674.44028,0.52500,0.9
44674.45069,0.55444,2.5
44674.46458,0.46000,2.0
44674.57222,0.46000,4.5
44674.95417,2.65500,5.9
44674.95764,0.43000,5.7
44674.96806,0.61333,5.1
44674.97153,0.63571,4.7
44674.975,0.69100,4.9
44674.98542,0.61000,3.6
44674.98889,0.56000,3.2
44674.992360000004,0.55200,2.9
44674.99583,0.65429,3.7
44674.99931,0.43833,3.6
44675.00278,0.50000,2.1
44675.01319,0.74095,2.9
44675.01667,1.11500,2.7
44675.02014,1.11300,2.9
44675.023610000004,0.80600,0.1
44675.02708,0.82600,5.1
44675.03056,0.61700,5.2
44675.03403,0.64900,7.3
44675.0375,0.71000,6.8
44675.04097,0.71400,8.0
44675.04444,0.61500,7.8
44675.04792,0.54600,6.6
44675.05139,0.53000,7.8
44675.12431,0.63667,6.0
44675.12778,0.40300,7.9
44675.13125,0.52250,6.7
44675.13472,0.56100,6.5
44675.13819,0.41400,7.1
44675.148610000004,0.48913,6.4
44675.15208,0.40125,7.4
44675.15556,0.34500,6.5
44675.15903,0.46300,4.8
44675.1625,0.30700,6.9
44675.179860000004,0.28542,7.7
44675.18333,0.30000,7.9
44675.18681,0.45200,8.1
44675.19028,0.46100,6.9
44675.20069,0.51733,5.4
44675.211110000004,0.49233,8.3
44675.21458,0.57900,8.1
44675.21806,0.55100,5.1
44675.22153,0.60900,7.0
44675.225,0.60700,7.5
44675.22847,0.55800,10.5
44675.23194,0.55900,7.8
44675.23542,0.45300,5.2
44675.23889,0.47000,6.8
44675.242360000004,0.51300,6.5
44675.24583,0.39714,5.9
44675.26042,0.48000,6.7
44675.32222,0.75667,6.3
44675.32569,0.50200,7.2
44675.336110000004,0.36957,7.7
44675.33958,0.49400,5.9
44675.34306,0.43600,6.7
44675.34653,0.38900,6.1
44675.35,0.40300,5.3
44675.35347,0.47600,4.3
44675.35694,0.48875,6.0
44675.36042,0.51000,3.7
44675.36389,0.57667,6.4
44675.367360000004,0.38300,4.8
44675.37778,0.38700,5.9
44675.38125,0.36400,3.3
44675.38472,0.50571,3.9
44675.38819,0.42400,3.5
44675.39167,0.49167,3.3
44675.39514,0.57125,2.8
44675.398610000004,0.67500,1.7
44675.40208,0.55500,3.2
44675.40556,0.63900,3.0
44675.40903,0.74000,4.4
44675.4125,0.76300,4.3
44675.41597,0.83500,3.7
44675.41944,0.71500,3.5
44675.429860000004,0.72571,3.1
44675.46458,0.78000,4.6
44675.54097,0.78000,7.0
44675.95417,1.15333,7.1
44675.95764,1.25200,7.0
44675.96458,1.21750,6.3
44675.96806,1.03625,5.7
44675.97153,0.94667,6.9
44675.975,1.37000,6.7
44676.0375,1.35583,6.7
44676.04097,1.02000,7.0
44676.04444,1.03111,7.4
44676.04792,0.83600,6.4
44676.05139,0.74600,6.5
44676.054860000004,0.85100,7.8
44676.05833,0.72400,8.0
44676.06181,0.73100,7.1
44676.07222,0.72444,8.3
44676.07569,0.87714,8.0
44676.07917,0.72600,8.1
44676.08264,0.75400,7.9
44676.086110000004,0.77900,8.6
44676.08958,0.80200,8.7
44676.09306,0.71400,7.9
44676.09653,0.84000,8.5
44676.10417,0.84533,9.7
44676.16597,1.76000,8.4
44676.16944,1.21900,7.1
44676.17292,1.85400,7.8
44676.17639,2.12000,8.6
44676.179860000004,1.39700,6.9
44676.18333,1.11900,9.3
44676.18681,1.28700,7.6
44676.19028,1.34300,8.2
44676.19375,1.26300,11.1
44676.19722,1.10100,6.6
44676.20069,1.09300,8.4
44676.20417,1.05111,8.9
44676.20764,1.04667,6.9
44676.211110000004,1.08500,7.4
44676.21458,1.20143,7.5
44676.21806,1.13500,9.1
44676.22153,1.02500,9.7
44676.225,1.01400,8.3
44676.22847,1.11700,6.3
44676.23194,0.98286,8.3
44676.23542,1.20900,9.4
44676.24583,1.14148,8.9
44676.24931,1.10889,7.5
44676.25278,1.14222,9.0
44676.25625,1.09900,7.5
44676.26667,1.15391,8.5
44676.27014,1.74000,9.4
44676.273610000004,1.87100,7.9
44676.27708,1.58500,7.8
44676.28056,1.38111,6.6
44676.28403,1.40889,8.7
44676.2875,1.26700,7.4
44676.29097,1.53400,5.7
44676.29444,1.67400,6.3
44676.29792,1.85600,6.2
44676.30139,2.55429,3.6
44676.304860000004,1.45000,5.4
44676.30833,1.16222,5.6
44676.31181,1.16400,5.7
44676.31528,1.23300,6.1
44676.31875,1.57800,5.3
44676.32222,1.44600,6.2
44676.32569,1.30200,2.9
44676.32917,1.28900,5.5
44676.33264,1.45200,4.2
44676.336110000004,1.32700,3.5
44676.33958,1.33111,3.8
44676.34306,1.43111,3.3
44676.34653,1.40100,2.7
44676.35,1.18300,4.4
44676.35347,1.08800,4.0
44676.35694,1.03600,2.9
44676.36042,1.09800,2.1
44676.36389,1.11500,1.8
44676.367360000004,1.14700,3.9
44676.37083,1.72200,3.0
44676.37431,1.44200,4.5
44676.37778,1.75600,4.6
44676.38125,1.54300,4.5
44676.38472,1.81778,3.9
44676.398610000004,1.34600,4.2
44676.46458,1.29000,4.5
44676.5375,1.29000,5.0
44676.66944,2.50750,9.3
44676.67292,0.76800,9.6
44676.94444,1.97250,7.9
44676.94792,1.98200,0.1
44677.023610000004,1.72000,8.2
44677.02708,0.92333,8.0
44677.03056,0.89800,8.9
44677.03403,0.76700,9.8
44677.0375,0.89100,9.3
44677.04097,0.70500,10.3
44677.04444,0.70400,9.9
44677.05556,0.76273,9.3
44677.13542,1.72800,11.3
44677.138889999995,1.86700,11.9
44677.142360000005,1.74500,14.0
44677.14583,1.77400,11.4
44677.14931,1.64400,10.6
44677.152780000004,1.52900,13.5
44677.15556,1.52000,12.0
44677.15903,1.81600,10.8
44677.1625,1.66100,12.9
44677.16597,1.58400,12.6
44677.16944,1.68500,11.8
44677.17292,1.62600,9.4
44677.18056,2.51471,13.4
44677.184030000004,2.14200,10.7
44677.1875,1.79875,12.0
44677.19792,2.23360,13.0
44677.201389999995,2.95600,11.3
44677.21181,2.21059,10.5
44677.222219999996,1.33778,12.9
44677.22569,1.25900,10.8
44677.22917,1.08000,12.8
44677.232639999995,1.45900,11.3
44677.236110000005,1.52300,12.0
44677.23958,1.37800,10.8
44677.24306,1.39667,10.6
44677.246530000004,1.49500,8.6
44677.25,1.54714,9.3
44677.253469999996,1.21100,9.6
44677.25694,1.17900,9.0
44677.26042,1.03000,10.3
44677.263889999995,1.05900,9.0
44677.267360000005,0.96000,9.3
44677.27083,1.03100,7.7
44677.28125,1.54714,7.1
44677.284719999996,1.13900,9.0
44677.28819,1.60714,8.8
44677.29167,1.23333,6.6
44677.295139999995,0.95300,7.7
44677.298610000005,1.04000,9.4
44677.30208,1.04700,7.9
44677.30556,1.23714,7.5
44677.309030000004,1.57500,7.1
44677.3125,1.78571,6.9
44677.315969999996,1.65400,7.8
44677.31944,1.61700,12.0
44677.32292,1.51700,6.4
44677.326389999995,1.34600,9.3
44677.329860000005,1.39000,8.2
44677.33333,1.42300,7.8
44677.33681,1.39400,7.7
44677.340280000004,1.21800,8.0
44677.34375,1.26429,7.5
44677.347219999996,1.22700,8.1
44677.35069,1.34000,7.4
44677.361110000005,1.29852,7.1
44677.36458,1.43700,8.5
44677.36806,1.33700,8.0
44677.371530000004,2.39000,7.2
44677.375,1.43000,8.0
44677.378469999996,2.12800,7.4
44677.38194,2.10400,8.9
44677.38542,1.93222,11.8
44677.388889999995,3.78000,10.4
44677.392360000005,2.67143,10.8
44677.39583,2.79714,10.6
44677.39931,2.37875,9.6
44677.402780000004,2.85714,8.5
44677.40625,2.65857,10.0
44677.409719999996,2.88000,9.4
44677.41319,2.47286,11.8
44677.423610000005,2.22500,10.0
44677.465280000004,2.19000,9.1
44677.53819,2.19000,11.6
44678.21806,3.14667,9.5
44678.22153,2.81500,11.0
44678.225,2.37400,11.6
44678.22847,2.03900,10.1
44678.23194,1.69500,12.1
44678.23542,1.65667,10.0
44678.28403,1.00333,8.2
44678.2875,1.69778,7.5
44678.46458,1.01000,6.3
44678.6875,6.58000,11.6
44678.690969999996,1.80500,11.2
44678.94375,1.68250,11.2
44678.94722,0.95000,12.3
44679.05833,2.38250,14.1
44679.06181,0.93600,14.4
44679.06528,1.20500,11.2
44679.06875,1.13444,14.0
44679.07222,1.10200,13.4
44679.07569,1.06900,14.8
44679.07917,1.08100,13.5
44679.08264,1.81000,13.9
44679.086110000004,2.40000,14.4
44679.08958,0.96889,14.8
44679.09306,1.67400,13.4
44679.09653,0.90750,15.6
44679.1,0.87200,15.3
44679.10347,0.78600,13.6
44679.10694,0.81200,15.0
44679.11042,0.83000,15.7
44679.11389,0.80000,15.6
44679.117360000004,0.78143,15.4
44679.15208,1.11500,14.7
44679.15556,1.06333,16.5
44679.15903,1.13700,14.7
44679.1625,1.14100,14.5
44679.16597,0.95900,16.4
44679.16944,0.87600,13.5
44679.17708,0.73824,14.2
44679.18056,0.68444,12.3
44679.184030000004,0.75200,11.3
44679.18681,0.81750,13.1
44679.19028,0.75300,11.5
44679.19375,0.71600,12.5
44679.19722,0.81200,12.3
44679.20069,2.27200,11.9
44679.20417,0.80300,12.7
44679.20764,0.84600,12.9
44679.211110000004,0.96000,11.9
44679.22569,0.89952,11.3
44679.22917,0.88800,13.0
44679.232639999995,0.86100,11.2
44679.236110000005,0.87100,10.3
44679.23958,0.88111,9.5
44679.24306,0.98778,10.6
44679.246530000004,1.24900,10.8
44679.25,1.05400,11.4
44679.253469999996,1.02300,13.0
44679.25694,1.06800,11.4
44679.26042,0.87600,13.3
44679.263889999995,0.73200,11.1
44679.267360000005,0.77400,11.0
44679.27083,0.92400,10.0
44679.27431,0.88300,11.2
44679.277780000004,0.76400,9.9
44679.28125,0.73200,10.2
44679.284719999996,0.77833,9.6
44679.28819,0.74000,11.3
44679.29167,0.85800,9.1
44679.32222,0.94000,9.5
44679.32917,0.80833,7.4
44679.33264,0.81667,8.0
44679.336110000004,0.78400,10.9
44679.33958,0.94300,10.4
44679.34306,1.38000,10.5
44679.34653,1.45889,12.5
44679.35,1.56000,11.8
44679.40208,1.10500,10.8
44679.40556,0.98667,10.0
44679.40903,0.99600,10.8
44679.4125,0.99200,9.6
44679.41597,1.07300,10.0
44679.41944,1.14400,10.3
44679.42292,0.95100,10.5
44679.42639,1.07000,11.8
44679.46458,1.15000,9.5
44679.54097,1.15000,12.8
44679.954860000005,1.60000,15.4
44680.17292,0.77000,8.0
44680.17639,0.84714,8.6
44680.18681,0.76158,9.7
44680.19028,0.90000,10.1
44680.19375,0.89000,10.5
44680.19722,0.86000,11.1
44680.20069,0.74500,11.6
44680.20417,0.69600,9.7
44680.20764,0.72714,12.3
44680.211110000004,0.55000,9.7
44680.21458,0.59400,12.8
44680.21806,0.55100,8.6
44680.22153,0.52700,9.9
44680.225,0.53778,10.8
44680.22847,0.49778,14.1
44680.23194,0.49400,12.4
44680.23542,0.47500,12.5
44680.23889,1.31333,10.5
44680.242360000004,0.56333,11.3
44680.25625,0.53966,12.0
44680.25972,0.52100,12.9
44680.26319,0.60300,12.3
44680.26667,0.51300,12.7
44680.27014,0.52600,13.3
44680.273610000004,0.64800,9.8
44680.27708,0.51400,11.6
44680.28056,0.53400,10.8
44680.28403,1.23250,13.2
44680.2875,0.55200,12.2
44680.29097,0.51400,13.2
44680.29444,0.51800,12.5
44680.29792,1.04875,12.0
44680.30139,0.52100,11.0
44680.304860000004,1.34300,12.8
44680.32569,0.62000,13.1
44680.46458,0.50000,9.1
44680.5375,0.50000,10.1
44680.75278,4.17750,6.2
44680.94444,1.17333,0.1
44681.18056,2.17333,2.8
44681.184030000004,1.07400,4.1
